model,method,variant,n,n_q_mean,full_cos_mean,suff@0.10_raw_mean,suff@0.10_raw_std,suff@0.10_raw_se,suff@0.10_raw_n,suff@0.10_ratio_mean,suff@0.10_ratio_std,suff@0.10_ratio_se,suff@0.10_ratio_n,suff@0.25_raw_mean,suff@0.25_raw_std,suff@0.25_raw_se,suff@0.25_raw_n,suff@0.25_ratio_mean,suff@0.25_ratio_std,suff@0.25_ratio_se,suff@0.25_ratio_n,suff@0.50_raw_mean,suff@0.50_raw_std,suff@0.50_raw_se,suff@0.50_raw_n,suff@0.50_ratio_mean,suff@0.50_ratio_std,suff@0.50_ratio_se,suff@0.50_ratio_n,comp@0.10_drop_mean,comp@0.10_drop_std,comp@0.10_drop_se,comp@0.10_drop_n,comp@0.10_ratio_mean,comp@0.10_ratio_std,comp@0.10_ratio_se,comp@0.10_ratio_n,comp@0.25_drop_mean,comp@0.25_drop_std,comp@0.25_drop_se,comp@0.25_drop_n,comp@0.25_ratio_mean,comp@0.25_ratio_std,comp@0.25_ratio_se,comp@0.25_ratio_n,comp@0.50_drop_mean,comp@0.50_drop_std,comp@0.50_drop_se,comp@0.50_drop_n,comp@0.50_ratio_mean,comp@0.50_ratio_std,comp@0.50_ratio_se,comp@0.50_ratio_n,compactness@0.80_mean,compactness@0.80_std,compactness@0.80_se,compactness@0.80_n,loo_n_used_mean,loo_n_used_std,loo_n_used_se,loo_n_used_n,loo_n_total_mean,loo_n_total_std,loo_n_total_se,loo_n_total_n,loo_rho_mean,loo_rho_std,loo_rho_se,loo_rho_n,loo_p_mean,loo_p_std,loo_p_se,loo_p_n
bowphs/LaTa,inverse,abtt,200,83.57,0.5622480198973789,-0.011618219712399878,0.08561517946744228,0.00605390739739317,200,-0.014370948307708686,0.35566532199173706,0.02546972272583071,195,-0.00037243689970637204,0.09517937439067846,0.006730198106074195,200,-0.001176211570817376,0.38873375274880967,0.02783780223845899,195,0.08840279702388215,0.12592669351353106,0.008904361891581784,200,0.1235376449539521,0.44173333711634183,0.03163318130680875,195,-0.013232684344984591,0.03790570595105183,0.002680338172365202,200,-0.04621294524241896,0.12537883196508917,0.008978564645989106,195,-0.000762401339598,0.0621373457278501,0.0043937738529095756,200,-0.03476301171723696,0.1495560599449464,0.010709931902930916,195,0.0774889779323712,0.1082809406980101,0.007656618744082136,200,0.08574642117263392,0.23761321872327648,0.017015836019612336,195,0.8821425993214679,0.16968742398447437,0.01215156882527177,195,83.565,51.13216469436492,3.6155900392132803,200,83.57,51.137268220007854,3.615950912972288,200,-0.39581753422611304,0.22986921147765418,0.016254207822185382,200,0.04647381744142161,0.13305445458725731,0.009408370710572718,200
bowphs/LaTa,inverse,baseline,200,83.57,0.9330245551466941,-0.03721385154873133,0.4668271431521678,0.0330096638564841,200,-0.04638072947220412,0.49184330349861305,0.034778573518506245,200,0.12575561676174402,0.598099508264087,0.04229202181178754,200,0.12198060600126272,0.6299169443891837,0.04454185429619011,200,0.15462217580527068,0.6416992459029673,0.04537498882602821,200,0.15075268720487606,0.6754296684847161,0.047760089880012443,200,0.00025366216897964477,0.00479025489220029,0.00033872217178868594,200,0.0002336412402910381,0.005574581788260889,0.0003941824584758305,200,0.0015681490302085876,0.013425214843083753,0.0009493060454430813,200,0.0014325474641395327,0.015066767203630716,0.0010653813260246355,200,0.025822616033256054,0.18117649804066882,0.012811113035618816,200,0.025409872320884767,0.18257732382420147,0.012910166376698505,200,0.5619978306686361,0.36553286997810525,0.025847077110809878,200,82.66,50.178018771561675,3.5481217339877134,200,83.57,51.137268220007854,3.615950912972288,200,0.0012544827951036796,0.20325646757774277,0.014372402654424554,200,0.33867234866546936,0.31049650075218227,0.021955418121656203,200
bowphs/LaTa,ot,abtt,200,83.57,0.5622480198973789,0.22497925837291405,0.15181010442275,0.010734595428996442,200,0.42813424793938243,0.3072185221599846,0.022000375329917807,195,0.35152100715786216,0.17026096397665139,0.012039268219924867,200,0.6806383830420965,0.3351431701729284,0.024000100909356285,195,0.48948323529213666,0.19949630818453093,0.014106519233896315,200,0.9209614003002843,0.22966134903103025,0.016446390803308248,195,0.13820622670362354,0.09214911049421473,0.0065159260910767685,200,0.2669613655042065,0.23384557448491353,0.016746029411694268,195,0.307824294581078,0.15634843422139766,0.011055503806584915,200,0.5812572267881565,0.36794304881994105,0.0263489490059377,195,0.4796045170238358,0.22247820029821097,0.015731584409704395,200,0.884416105168876,0.44255626302637957,0.031692112255249795,195,0.37933869406870696,0.18688704670293302,0.013383259390927249,195,83.565,51.13216469436492,3.6155900392132803,200,83.57,51.137268220007854,3.615950912972288,200,0.39581753422611304,0.22986921147765418,0.016254207822185382,200,0.04647381744142161,0.13305445458725731,0.009408370710572718,200
bowphs/LaTa,ot,baseline,200,83.57,0.9330245551466941,0.8957532087829896,0.18284085534703576,0.01292880086938376,200,0.9669954719889566,0.19974073719471414,0.014123802974958242,200,0.9075842532888054,0.18573230994749312,0.013133257584931404,200,0.9758798261576098,0.18248108974850968,0.012903361599948216,200,0.9074258528649807,0.18714613431133095,0.013233230064439052,200,0.9747726806263409,0.17933634401249096,0.012680994496443585,200,0.2797351064160466,0.48334532236736955,0.034177675510076486,200,0.3203143115298438,0.5501604934979013,0.03890222156933035,200,0.6467371976748109,0.6624160817328286,0.04683989033603054,200,0.719426697725354,0.7346030014382009,0.051944276379694294,200,0.7792935721948743,0.6290482180122635,0.044480426064978526,200,0.8501666685116984,0.6772718063672075,0.04789034869887148,200,0.04089430062141214,0.09217031839807593,0.0065174257163402695,200,82.66,50.178018771561675,3.5481217339877134,200,83.57,51.137268220007854,3.615950912972288,200,-0.0012544827951036796,0.20325646757774277,0.014372402654424554,200,0.33867234866546936,0.31049650075218227,0.021955418121656203,200
bowphs/LaTa,random,abtt,1000,83.57,0.5622480198973789,0.11727991816145368,0.10650996149837663,0.0033681407183171063,1000,0.22208189219106053,0.3662516232769197,0.011729439252689886,975,0.1995945811953279,0.12785977568182977,0.004043281122727905,1000,0.3603169528673639,0.3761573753894848,0.012046677212257065,975,0.33344168464443646,0.1652392571285562,0.005225324114004519,1000,0.59875162317711,0.29574383807113436,0.009471382957912278,975,0.040683920773444696,0.04796859963741396,0.001516900310229552,1000,0.07224097502121957,0.1318644293728711,0.004223041525607831,975,0.10530517124885228,0.0850269905990976,0.0026887895288287317,1000,0.18122694331942674,0.24098969976236218,0.007717847141797861,975,0.227410923350777,0.1401559299848862,0.0044321196633132914,1000,0.39339555532319714,0.33732633610830715,0.010803088686171506,975,0.6670153480970916,0.1989763467522976,0.0063723430112652526,975,83.565,51.029695323456565,1.6137006552656552,1000,83.57,51.034788621582926,1.6138617194944709,1000,-0.00289409260304349,0.13427996027016806,0.0042463051857065,1000,0.47507602329319093,0.28069834390328596,0.008876461021716223,1000
bowphs/LaTa,random,baseline,1000,83.57,0.9330245551466941,0.38558892407873646,0.6090223501576345,0.01925897772446732,1000,0.4033315197741714,0.6521809308634958,0.02062377188057451,1000,0.6809690909334458,0.500325976239112,0.015821696574628792,1000,0.7255968994698251,0.5398492221803877,0.01707153135160316,1000,0.8487576441466809,0.32395713999494963,0.010244424266580694,1000,0.9057560252507699,0.3522900606415959,0.011140389886662824,1000,0.022572893649339676,0.16099395839112807,0.005091075980423419,1000,0.024071318916505248,0.17695916391633446,0.0055959401081469885,1000,0.04215255739807617,0.20973987641142328,0.006632557256223207,1000,0.04628891877912065,0.2344946074882419,0.007415370586900202,1000,0.09532121865637601,0.31589288782541664,0.009989410221763908,1000,0.10543238092697649,0.3563186566192686,0.01126778527728321,1000,0.18183988493599343,0.19598190397828252,0.006197491967477872,1000,82.66,50.077461518652804,1.5835883783837745,1000,83.57,51.034788621582926,1.6138617194944709,1000,0.0027901255313373115,0.13087393297702757,0.00413859714551628,1000,0.5129402467433308,0.28513077169785683,0.00901662669566703,1000
bowphs/LaTa,retrieval_mark,abtt,200,83.57,0.5622480198973789,0.25378562085097656,0.13926946807266363,0.009847838528642383,200,0.4748839124839654,0.3807254509658131,0.027264315836198955,195,0.33861788395282927,0.1573986760338574,0.011129767117332509,200,0.6452278955851927,0.34652736812395285,0.02481534025753007,195,0.4519960801873822,0.1769565434135515,0.012512717182305394,200,0.8627902576572118,0.3387937414973817,0.024261523751774566,195,0.12892208688717802,0.07963377266743517,0.0056309580664611345,200,0.24989860685663046,0.20904288542367763,0.014969871956401651,195,0.2913089649213362,0.14408015977627636,0.010188005801224625,200,0.5386572724481785,0.29376379033661154,0.021036861971424896,195,0.4684837033122312,0.21139419394569975,0.014947826804246849,200,0.8451839884972281,0.30416544097436543,0.021781739645050625,195,0.45866337895292875,0.22884405397662338,0.016387863088814285,195,83.565,51.13216469436492,3.6155900392132803,200,83.57,51.137268220007854,3.615950912972288,200,0.4013003671608941,0.22766560931014995,0.016098389618617422,200,0.08019306012234141,0.19348806913250938,0.013681672576228888,200
bowphs/LaTa,retrieval_mark,baseline,200,83.57,0.9330245551466941,0.3924626986403018,0.5576360051143702,0.03943082006501474,200,0.404466922866297,0.5952385005366222,0.04208971801527579,200,0.5025280083362305,0.5415128344809756,0.03829073973610463,200,0.5339303896625084,0.5825981885900094,0.041195912985899474,200,0.547809619072359,0.5288145416717207,0.03739283484061298,200,0.5817819209134727,0.5655182897584774,0.039988181757323826,200,0.11773091545794159,0.3844525354369711,0.027184899485184374,200,0.115634784856999,0.4046191192858026,0.028610892304471957,200,0.33947635752847416,0.585085062815091,0.041371761548750795,200,0.36122701562743215,0.6367209182124202,0.04502296789913274,200,0.4770428544329479,0.6684657938964623,0.04726766958554376,200,0.5060610821767297,0.7239353045789985,0.051189956300815846,200,0.38307126421965293,0.3856432410697959,0.02726909508792112,200,82.66,50.178018771561675,3.5481217339877134,200,83.57,51.137268220007854,3.615950912972288,200,0.04230203847859362,0.2470527429788444,0.01746926698710781,200,0.29589982008979115,0.313465674330672,0.022165370398843205,200
bowphs/PhilTa,attention_standalone,abtt,200,88.755,0.5817009960080032,0.1858909759076414,0.18164130774310233,0.012843980044874019,200,0.35119151872965904,0.43940546956987614,0.03179426392073543,191,0.35944975806050933,0.19790773638118878,0.013994190244441818,200,0.6544545399271235,0.4114090825148471,0.02976851644943978,191,0.47499626119039023,0.2115258520326411,0.014957136436854278,200,0.8266900154445316,0.2853305127138546,0.020645791311481164,191,0.08372543924138881,0.07412828854019503,0.005241661550452494,200,0.16306427926820183,0.16873998853551275,0.01220959706016314,191,0.20282796783081722,0.11658101174740204,0.008243522396417654,200,0.3779390746450264,0.23975732146762965,0.017348230924690837,191,0.34842727769049814,0.17462786200177927,0.012348054540556675,200,0.6163247637908764,0.23586351256568866,0.01706648480076023,191,0.41697685590635825,0.24546701407620194,0.017761369782249712,191,88.75,56.41944049998775,3.9894568968292274,200,88.755,56.433577935418604,3.990456564475402,200,0.20504446035959098,0.23516175227928737,0.016628446971239514,200,0.18585865150566874,0.2613771222898324,0.018482153561816598,200
bowphs/PhilTa,attention_standalone,baseline,200,88.755,0.9603863478451967,-0.005491462443314958,0.17127248734241443,0.012110793723050836,200,0.01719484338001328,0.2857156039218233,0.0202031441023931,200,-0.004952168660092866,0.2295343244242056,0.016230527731542876,200,0.038418116753913205,0.4895301783243157,0.03461501086885835,200,0.03732992082776036,0.3098377995305978,0.02190884091160038,200,0.0641009051573899,0.4442940439885224,0.03141633313450784,200,0.006971432343125344,0.03631309134954853,0.002567723313911232,200,0.006680157509714315,0.04351607081349051,0.003077050876281314,200,0.03397050800616853,0.14847763923526364,0.01049895455578247,200,0.04006313358750094,0.1595469906964432,0.0112816759039362,200,0.07655572916322853,0.23050817584592861,0.016299389425959727,200,0.06867621131410799,0.37277464295860635,0.026359147789042463,200,0.7819703464781188,0.2100199042112289,0.01485064984519091,200,88.32,55.748967135574965,3.9420472705711034,200,88.755,56.433577935418604,3.990456564475402,200,0.045655273556585885,0.3246801643451971,0.022958354592525154,200,0.19971390000802158,0.27719033443270413,0.019600316515673205,200
