model,method,variant,n,n_q_mean,full_cos_mean,suff@0.10_raw_mean,suff@0.10_raw_std,suff@0.10_raw_se,suff@0.10_raw_n,suff@0.10_ratio_mean,suff@0.10_ratio_std,suff@0.10_ratio_se,suff@0.10_ratio_n,suff@0.25_raw_mean,suff@0.25_raw_std,suff@0.25_raw_se,suff@0.25_raw_n,suff@0.25_ratio_mean,suff@0.25_ratio_std,suff@0.25_ratio_se,suff@0.25_ratio_n,suff@0.50_raw_mean,suff@0.50_raw_std,suff@0.50_raw_se,suff@0.50_raw_n,suff@0.50_ratio_mean,suff@0.50_ratio_std,suff@0.50_ratio_se,suff@0.50_ratio_n,comp@0.10_drop_mean,comp@0.10_drop_std,comp@0.10_drop_se,comp@0.10_drop_n,comp@0.10_ratio_mean,comp@0.10_ratio_std,comp@0.10_ratio_se,comp@0.10_ratio_n,comp@0.25_drop_mean,comp@0.25_drop_std,comp@0.25_drop_se,comp@0.25_drop_n,comp@0.25_ratio_mean,comp@0.25_ratio_std,comp@0.25_ratio_se,comp@0.25_ratio_n,comp@0.50_drop_mean,comp@0.50_drop_std,comp@0.50_drop_se,comp@0.50_drop_n,comp@0.50_ratio_mean,comp@0.50_ratio_std,comp@0.50_ratio_se,comp@0.50_ratio_n,compactness@0.70_mean,compactness@0.70_std,compactness@0.70_se,compactness@0.70_n,compactness@0.80_mean,compactness@0.80_std,compactness@0.80_se,compactness@0.80_n,compactness@0.90_mean,compactness@0.90_std,compactness@0.90_se,compactness@0.90_n,compactness@0.95_mean,compactness@0.95_std,compactness@0.95_se,compactness@0.95_n,loo_n_used_mean,loo_n_used_std,loo_n_used_se,loo_n_used_n,loo_n_total_mean,loo_n_total_std,loo_n_total_se,loo_n_total_n,loo_rho_mean,loo_rho_std,loo_rho_se,loo_rho_n,loo_p_mean,loo_p_std,loo_p_se,loo_p_n,loo_tau_n_used_mean,loo_tau_n_used_std,loo_tau_n_used_se,loo_tau_n_used_n,loo_tau_mean,loo_tau_std,loo_tau_se,loo_tau_n,loo_tau_p_mean,loo_tau_p_std,loo_tau_p_se,loo_tau_p_n,aopc_suff_raw_mean,aopc_suff_raw_std,aopc_suff_raw_se,aopc_suff_raw_n,aopc_suff_ratio_mean,aopc_suff_ratio_std,aopc_suff_ratio_se,aopc_suff_ratio_n,aopc_comp_raw_mean,aopc_comp_raw_std,aopc_comp_raw_se,aopc_comp_raw_n,aopc_comp_ratio_mean,aopc_comp_ratio_std,aopc_comp_ratio_se,aopc_comp_ratio_n,del_auc_mean,del_auc_std,del_auc_se,del_auc_n,del_auc_random_mean,del_auc_random_std,del_auc_random_se,del_auc_random_n,del_auc_gap_mean,del_auc_gap_std,del_auc_gap_se,del_auc_gap_n,ins_auc_mean,ins_auc_std,ins_auc_se,ins_auc_n,ins_auc_random_mean,ins_auc_random_std,ins_auc_random_se,ins_auc_random_n,ins_auc_gap_mean,ins_auc_gap_std,ins_auc_gap_se,ins_auc_gap_n,rand_loo_rho_mean,rand_loo_rho_std,rand_loo_rho_se,rand_loo_rho_n,rand_loo_rho_gap_mean,rand_loo_rho_gap_std,rand_loo_rho_gap_se,rand_loo_rho_gap_n,rand_loo_tau_mean,rand_loo_tau_std,rand_loo_tau_se,rand_loo_tau_n,rand_loo_tau_gap_mean,rand_loo_tau_gap_std,rand_loo_tau_gap_se,rand_loo_tau_gap_n,rand_aopc_suff_ratio_mean,rand_aopc_suff_ratio_std,rand_aopc_suff_ratio_se,rand_aopc_suff_ratio_n,rand_aopc_suff_ratio_gap_mean,rand_aopc_suff_ratio_gap_std,rand_aopc_suff_ratio_gap_se,rand_aopc_suff_ratio_gap_n,rand_aopc_comp_ratio_mean,rand_aopc_comp_ratio_std,rand_aopc_comp_ratio_se,rand_aopc_comp_ratio_n,rand_aopc_comp_ratio_gap_mean,rand_aopc_comp_ratio_gap_std,rand_aopc_comp_ratio_gap_se,rand_aopc_comp_ratio_gap_n,full_cos_drift_mean,full_cos_drift_std,full_cos_drift_se,full_cos_drift_n
bowphs/LaTa,attention_standalone,abtt,200,83.57,0.5622480082130801,0.30674334044400564,0.17356066831380743,0.012272592551196237,200,0.5675271916633247,0.3243825554455387,0.02322951728334713,195,0.4096877510558869,0.18851202318503055,0.013329812992933076,200,0.7751682493494633,0.2644345878511148,0.01893655415706704,195,0.5085382736986166,0.20957953642073443,0.014819511140103433,200,0.9436061436238974,0.17977586422103417,0.012874017036197607,195,0.07273362162991714,0.05037477429329317,0.003562034450352937,200,0.14426851677291877,0.11914080552015532,0.00853185029380226,195,0.1617476665650797,0.08499131300025159,0.006009793376442627,200,0.3154879118241507,0.16660349893351953,0.011930724365330613,195,0.30418239550933823,0.14091476149991897,0.009964178342587773,200,0.5626240636165588,0.17664981170130034,0.012650155765556623,195,0.215751615024161,0.15674649488697703,0.011224849644211016,195,0.3135827163734664,0.188735318858595,0.013515616909121498,195,0.4364220764878589,0.2346632338457455,0.016804583214713203,195,0.5260623505423504,0.2555476448410241,0.01830014694964037,195,83.55,51.097969749910945,3.6131720915027103,200,83.57,51.137268220007854,3.615950912972288,200,0.48304261298002266,0.27817055103007654,0.019669628295976568,200,0.04030735493372521,0.13368902361184876,0.009453241516614672,200,83.55,51.097969749910945,3.6131720915027103,200,0.36048631013114407,0.21724315473784436,0.01536141078814882,200,0.039831861554157764,0.131269951761408,0.009282187305652256,200,0.47283854409313564,0.1959900693139781,0.01385859070571354,200,0.8680353829545382,0.15077622215783595,0.010797309533870024,195,0.29729483964343084,0.1268641520910963,0.008970650223309572,200,0.5429562751512682,0.11618755620241403,0.008320363717484125,195,0.46560260118152313,0.11729881413659762,0.008399942551040446,195,0.7916788640091343,0.06087477077985137,0.004359332880919262,195,0.32607626282761115,0.13662226440850034,0.009783723566787531,195,0.8594765066217467,0.15095635003138186,0.010810208758817556,195,0.7918267947012807,0.05558912449554661,0.003980819888609071,195,0.06764971192046623,0.1656520990322655,0.011862593203285848,195,0.003863332534910653,0.05444138343084091,0.0038495871401124553,200,0.479179280445112,0.2810325862700755,0.01987200474859638,200,0.002508423799524329,0.0377338076008899,0.0026681831234577737,200,0.3579778863316197,0.2186127685029021,0.015458257106236696,200,0.7988440492446758,0.05041846290623737,0.0036105411213361994,195,0.06919133370986248,0.14747396789038736,0.010560830193992012,195,0.21646358404786142,0.05695676344505011,0.004078758548014583,195,0.3264926911034068,0.1223675552480785,0.008762922641299109,195,2.5223807413625974e-07,2.798457482475223e-07,1.978808262720464e-08,200
bowphs/LaTa,attention_standalone,baseline,200,83.57,0.933024563051996,0.1543368309692112,0.46406308119318923,0.03281421516100275,200,0.15172358660504254,0.49160148015468397,0.0347614740258721,200,0.2606598082899158,0.47897707726486694,0.03386879393669003,200,0.26786272488971025,0.5118518798591389,0.036193393521147914,200,0.4114660850506948,0.49651901725216824,0.035109196408708854,200,0.4294676110248426,0.5325717588711539,0.037658510216623975,200,0.04057932876568862,0.28489173010777935,0.02014488742631785,200,0.03398909005941216,0.31101895055953593,0.02199236090181714,200,0.09345739911154481,0.35118822467444255,0.024832757514016313,200,0.09113486251892514,0.3816050085782054,0.026983548930039965,200,0.2900634019572684,0.5367019854009089,0.03795056133532661,200,0.304781993137531,0.5841825649730255,0.041307945314337714,200,0.5461571323422346,0.351846522203593,0.024879306178706376,200,0.5595450614958127,0.35120611497380183,0.024834022549215753,200,0.5840398281868593,0.3479496508832574,0.024603755765104308,200,0.5995405991053291,0.34613533036119465,0.02447546393066466,200,82.895,50.79730114897937,3.5919116108418514,200,83.57,51.137268220007854,3.615950912972288,200,0.04629922629597542,0.2533809307774584,0.01791673743761,200,0.29580952192131116,0.31506996416095084,0.022278810820641082,200,82.895,50.79730114897937,3.5919116108418514,200,0.04503471412676951,0.19143140236523065,0.013536244274450509,200,0.2692346611057005,0.30863322052511133,0.021823664313274937,200,0.4342598970180407,0.3578078322693984,0.025300834455935037,200,0.45469893644076287,0.38024027964588153,0.026887048021787197,200,0.3425891742614571,0.36800685779801695,0.02602201446721313,200,0.3592967464091031,0.4002203642370214,0.028299853352094784,200,0.6491667767036492,0.40019013216964444,0.02829771562210963,200,0.7946219719063663,0.19491308767225501,0.013782436603505957,200,0.1454551952027172,0.4431608580847336,0.03133620479081643,200,0.4462354133280107,0.3808146788526857,0.02692766417921114,200,0.8102674201995204,0.15203131699997396,0.010750237520340322,200,-0.36403200687150966,0.4043774149848161,0.028593801229445007,200,0.007317226000281789,0.059818227476387466,0.004229787428711304,200,0.03898200029569363,0.25985833260997393,0.01837475891363419,200,0.005104604004803437,0.04084319005475629,0.002888049665300913,200,0.03993011012196607,0.1953765085374506,0.01381520540713827,200,0.8066451919953989,0.17209366594772682,0.012168859819089007,200,-0.35194625555463604,0.40635030801729594,0.028733305833627227,200,0.21020473936999323,0.18005413351293442,0.012731749878766394,200,0.1490920070391098,0.42981144477525357,0.03039225872321691,200,6.273557496772053e-08,4.870355606542752e-08,3.4438614761763007e-09,200
bowphs/LaTa,attention_weighted,abtt,200,83.57,0.5622480082130801,0.1565103639825621,0.11931764857388517,0.008437031842182759,200,0.27744501736264393,0.3117934291502161,0.022327991224222982,195,0.2498356578753252,0.13716100355191616,0.009698747572591204,200,0.46583570792757273,0.22766028032535884,0.016303091296897634,195,0.39185341244751215,0.18762256902789956,0.013266919086326889,200,0.7072070513007245,0.17562656852145273,0.012576879799471795,195,0.031315580000867656,0.028266439586732764,0.001998739111177861,200,0.05998612475421311,0.07705883303090766,0.005518297650955413,195,0.08687973652208861,0.05805111611471438,0.00410483378601622,200,0.16340964510423353,0.1183922505620012,0.008478245159845247,195,0.16717129692792207,0.09853933900021794,0.006967783482069413,200,0.29561814020202487,0.16109647321076684,0.011536358062152518,195,0.4676681305964338,0.16876656303551768,0.012085624603024776,195,0.5715927885031818,0.17386653949088626,0.01245084150271881,195,0.6956570491844686,0.17431878611220528,0.012483227555944873,195,0.7715445632975304,0.177026206496081,0.012677109956661969,195,83.55,51.097969749910945,3.6131720915027103,200,83.57,51.137268220007854,3.615950912972288,200,0.0692224470906192,0.2902289248387511,0.02052228408499617,200,0.21211310030317534,0.28327837860845134,0.020030806247756616,200,83.55,51.097969749910945,3.6131720915027103,200,0.04650823229793231,0.19754493436831833,0.013968536268088935,200,0.22134278220663692,0.28652034410206206,0.02026004782624711,200,0.37132574059910595,0.1671218140757707,0.011817296801717487,200,0.6684935920141383,0.13472363455844816,0.009647759859195769,195,0.18832660430032871,0.09435608790208894,0.006671982960180105,200,0.3322435397790009,0.12221984731232585,0.008752345056318495,195,0.6763153365537905,0.12404921702034075,0.00888334894212116,195,0.7916788640091343,0.06087477077985137,0.004359332880919262,195,0.11536352745534377,0.1448025133281566,0.010369523359258618,195,0.6599347156813469,0.1360448730207501,0.009742375710696511,195,0.7918267947012807,0.05558912449554661,0.003980819888609071,195,-0.13189207901993372,0.1319720407039403,0.009450714130542912,195,-0.0017600457373476042,0.057071763613399364,0.004035583106531035,200,0.0709824928279668,0.3006066844845512,0.021256102506903105,200,-0.001115445128485711,0.039190924599655855,0.0027712168545387336,200,0.047623677426418015,0.20462732399188063,0.01446933684107155,200,0.7984712387547002,0.04634946442471377,0.003319154087829908,195,-0.1299776467405618,0.12785616129197033,0.009155969883876475,195,0.21534141501531728,0.0600397087394535,0.004299532846131798,195,0.11690212476368356,0.13890484823258023,0.009947182789554074,195,2.5223807413625974e-07,2.798457482475223e-07,1.978808262720464e-08,200
bowphs/LaTa,attention_weighted,baseline,200,83.57,0.933024563051996,-0.5213917641035114,0.33052845987797314,0.02337189153548605,200,-0.5621553321783884,0.36663377929500957,0.02592492315515533,200,-0.26915660727044927,0.49244420603612804,0.03482106374441715,200,-0.28951887894186784,0.5314226818881564,0.03757725820394569,200,-0.049429832820912,0.5183698066189596,0.03665428054226256,200,-0.056050058469915245,0.5592083387572497,0.03954200084313153,200,0.002906055745079933,0.0433779425764669,0.00306728373497404,200,0.0032741460036461996,0.046640250096246165,0.003297963711929219,200,-0.001771165038806386,0.05406153598087783,0.0038227278693439247,200,-0.0026753484549889173,0.06382351203536415,0.004513003815934722,200,-0.016154679324224076,0.09699615618192466,0.006858663978526839,200,-0.018464069629899504,0.14428882369797913,0.010202760568627126,200,0.7486673618273711,0.2902035359323954,0.02052048881821107,200,0.7593229601194945,0.2859672961463591,0.020220941430267217,200,0.7741158397988354,0.28509729766053765,0.02015942324737258,200,0.7953022583649966,0.27669059616068303,0.019564979683576747,200,82.895,50.79730114897937,3.5919116108418514,200,83.57,51.137268220007854,3.615950912972288,200,-0.17519177877767042,0.3108029714886127,0.02197708887525272,200,0.21515774346422575,0.2713189637242276,0.01918514791139082,200,82.895,50.79730114897937,3.5919116108418514,200,-0.12338778370411405,0.22887117036069599,0.01618363565801497,200,0.21900570912545994,0.28869285492331975,0.020413667539638355,200,-0.01392812028703751,0.3426364089470771,0.024228052824788526,200,-0.01909953713829417,0.3735569820746668,0.026414467518457847,200,0.03153240388271038,0.09475112733451774,0.006699916466330754,200,0.03260925037031345,0.1174065527443728,0.008301896960128206,200,0.9758542727424389,0.11539771147419906,0.008159850431681482,200,0.7946219719063663,0.19491308767225501,0.013782436603505957,200,-0.1812323008360724,0.21738099408703704,0.015371157502001668,200,-0.027563060251046365,0.3733302660322364,0.026398436273357216,200,0.8102674201995204,0.15203131699997396,0.010750237520340322,200,-0.8378304804505667,0.3701873766523707,0.026176200434054993,200,-0.003007858737695839,0.05774104515198375,0.004082908457976633,200,-0.17218392003997457,0.31502166412523,0.02227539549236211,200,-0.001864060369094694,0.03994134159521269,0.0028242793491663207,200,-0.12152372333501933,0.23164328414801813,0.01637965370373859,200,0.8060806358912771,0.1603378952025453,0.011337601297889778,200,-0.8251801730295714,0.38799484470330925,0.027435378575513137,200,0.19754246594925168,0.15944743960460933,0.011274636578725173,200,-0.16493321557893825,0.2036198005773573,0.014398094177210182,200,6.273557496772053e-08,4.870355606542752e-08,3.4438614761763007e-09,200
bowphs/LaTa,bertscore,abtt,200,83.57,0.5622480082130801,0.27126177385048417,0.16037639700382875,0.011340323786367321,200,0.4826975868264463,0.2831249574649052,0.020274999325240038,195,0.4035058559495164,0.19685880664749508,0.013920019711673517,200,0.7071371183775618,0.2712246729345228,0.019422802249489217,195,0.5021391785315765,0.21610442963285334,0.015280890763784168,200,0.8897697026649499,0.20714574083311216,0.014834014610450913,195,0.04278324181195032,0.03204064591121022,0.002265615799741377,200,0.08929874782100922,0.09501409169077225,0.00680410043031085,195,0.11243915262293785,0.06341120792009493,0.004483849512352923,200,0.21611805448359378,0.15476870567177725,0.011083217216739083,195,0.23596816455853709,0.11885340000906197,0.008404204511348498,200,0.4255514446231352,0.22894575932557518,0.016395146360129658,195,0.25661639229483124,0.15757529682088436,0.011284201383461387,195,0.3443786099611119,0.18143558851980637,0.012992872361913151,195,0.4912557564827291,0.22229681448858216,0.015919005530685818,195,0.5831800724685154,0.2512716781621705,0.017993938615677964,195,83.55,51.097969749910945,3.6131720915027103,200,83.57,51.137268220007854,3.615950912972288,200,0.39658362049252976,0.2657547345076979,0.018791697490282373,200,0.09151376571015848,0.19820817361980003,0.014015434365316116,200,83.55,51.097969749910945,3.6131720915027103,200,0.2866965553741915,0.19530118853485323,0.013809879478678712,200,0.08734901944848755,0.18868291882581947,0.013341897139580783,200,0.4598991042831003,0.1969504377783808,0.013926499011075226,200,0.817970125796731,0.1617698213915674,0.011584577526920384,195,0.24942759456656563,0.10638615183124961,0.007522636938421824,200,0.44779694195219105,0.17215770282054732,0.012328469167025437,195,0.5607619343806004,0.17240261564518083,0.012346007738681743,195,0.7916788640091343,0.06087477077985137,0.004359332880919262,195,0.2309169296285339,0.17303010766199767,0.012390943375340097,195,0.8094112494639395,0.1621126919473471,0.011609130997406784,195,0.7918267947012807,0.05558912449554661,0.003980819888609071,195,0.01758445476265898,0.1793104848529494,0.01284069052744195,195,-0.00023526300511443943,0.0627206230890452,0.004435017790650941,200,0.3968188834976442,0.2741955890532104,0.019388556039096495,200,-0.00014860842263130392,0.042689402712925824,0.0030185966143113246,200,0.28684516379682273,0.2002585654249822,0.014160418960269478,200,0.7973303682848543,0.05153771531960537,0.003690692451437935,195,0.020639757511876775,0.1597155091448823,0.011437465171343128,195,0.21529100510165664,0.05797514258522872,0.004151686192983923,195,0.23250593685053444,0.16334656991721877,0.011697490834104254,195,2.5223807413625974e-07,2.798457482475223e-07,1.978808262720464e-08,200
bowphs/LaTa,bertscore,baseline,200,83.57,0.933024563051996,0.9627286445099879,0.06132543282431196,0.004336362940927107,200,1.0403045671181983,0.12092778099168898,0.008550885397306496,200,0.9703137455737806,0.05149653551870204,0.0036413549472888115,200,1.0483808901828442,0.11365277377379068,0.0080364647036108,200,0.9695673077418383,0.052721068183901494,0.0037279424824235084,200,1.047602151034045,0.11523176708770581,0.00814811639158256,200,0.8365001684800358,0.4543719751743524,0.03212895048269102,200,0.9094397342927977,0.49608873747095517,0.03507877103359853,200,1.1200224052470988,0.20181853716865314,0.014270725620110392,200,1.2048209484359262,0.20470089163540256,0.014474538859032576,200,1.1047463362790948,0.1808641172780859,0.012789024380065355,200,1.1888701725479474,0.18615833358134426,0.01316338200497559,200,0.017522565093428907,0.013483625256455635,0.000953436285381798,200,0.019983124657057115,0.01830670396920835,0.0012944794517801908,200,0.024242001711804555,0.02612282661495712,0.0018471627843196605,200,0.03285324851917165,0.037930840782387135,0.0026821154733333193,200,82.895,50.79730114897937,3.5919116108418514,200,83.57,51.137268220007854,3.615950912972288,200,0.22699335414978544,0.3250893755734711,0.02298729019597018,200,0.15211428142761174,0.26571355175930905,0.01878878543021701,200,82.895,50.79730114897937,3.5919116108418514,200,0.16704257338267975,0.23942971884827718,0.016930237781520533,200,0.15068008730180826,0.26657779388598457,0.018849896577052945,200,0.9658344632696816,0.05240908710793305,0.0037058820889815922,200,1.043358693257336,0.11176309584119089,0.00790284429557081,200,1.014196158562763,0.13328857019394647,0.009424925183879869,200,1.0929834450982334,0.14744801829841023,0.010426149361132401,200,-0.0845199219854812,0.14803463301354705,0.010467629285434108,200,0.7946219719063663,0.19491308767225501,0.013782436603505957,200,0.8791418938918476,0.19692325185498513,0.013924576675996635,200,1.0348951701445837,0.11205061391805125,0.007923174893756978,200,0.8102674201995204,0.15203131699997396,0.010750237520340322,200,0.22462774994506346,0.19026834031876652,0.01345400336845096,200,-0.001711865196826426,0.059542206730724294,0.004210269814610644,200,0.22870521934661187,0.33290474581247986,0.02353992032531884,200,-0.0006025233668380145,0.04079103492617433,0.002884361740791517,200,0.16764509674951777,0.24515327873552328,0.017334954582400437,200,0.818736831520593,0.13964110513538394,0.009874117237361361,200,0.22462186173674303,0.18951045358171403,0.013400412683336842,200,0.2196163374905285,0.19165670956431005,0.013552175899282428,200,0.873367107607705,0.19062399486996678,0.013479151942942316,200,6.273557496772053e-08,4.870355606542752e-08,3.4438614761763007e-09,200
bowphs/LaTa,dla,abtt,200,83.57,0.5622480082130801,0.29523928828852875,0.18910506109768746,0.013371747105887118,200,0.5480729822676363,0.3242595282923281,0.023220707125914647,195,0.40342753336913767,0.200605403116355,0.014184944088623558,200,0.7584488182302732,0.26265198912364035,0.01880889961074822,195,0.5046483195523825,0.21696121326144513,0.015341474515162854,200,0.926006242204983,0.1728782669719056,0.012380069837674163,195,0.07872577728120658,0.06223969610634206,0.0044010111175784425,200,0.15003077662940922,0.12924939932974613,0.009255741732069351,195,0.1622793645075724,0.08818803769500104,0.006235835947367011,200,0.30344309088738275,0.14508233552592553,0.01038956184304949,195,0.28352421502172553,0.14116403767906657,0.009981804830254128,200,0.5102215835456932,0.1638825607512343,0.011735873934962986,195,0.22288667729308392,0.15419410487245463,0.011042069198836095,195,0.32073951623288777,0.18167688176327185,0.013010151729978237,195,0.4630374095492861,0.21800315830925934,0.01561153042528338,195,0.5478288206606551,0.24325973345348148,0.017420191338090592,195,83.55,51.097969749910945,3.6131720915027103,200,83.57,51.137268220007854,3.615950912972288,200,0.427400192459383,0.30597275621062797,0.021635541077487337,200,0.049005446031695,0.15027601989559458,0.010626119271789946,200,83.55,51.097969749910945,3.6131720915027103,200,0.31362746194951746,0.2357529038571177,0.01667024770017881,200,0.046004945583144725,0.14079107821562864,0.009955432613683661,200,0.4654105626698262,0.20541116889124283,0.0145247630454453,200,0.8485696291002469,0.14981346500448914,0.010728365062110072,195,0.2740382658321524,0.12923806491939221,0.00913851120919295,200,0.49170731099771225,0.12359377951092257,0.008850734384652175,195,0.5168515653350791,0.12461109263877705,0.008923585690893394,195,0.7916788640091343,0.06087477077985137,0.004359332880919262,195,0.27482729867405514,0.14907789894502038,0.010675690082507659,195,0.8400107527674555,0.1505385283191387,0.01078028792453416,195,0.7918267947012807,0.05558912449554661,0.003980819888609071,195,0.04818395806617491,0.1548776427453623,0.011091018362611942,195,0.0038157917510810136,0.05657676292800423,0.004000581272397546,200,0.42358440070830206,0.310792328577017,0.021976336307756632,200,0.0026683162691716975,0.03829271228308206,0.0027077036525392723,200,0.31095914568034577,0.2378442360557561,0.01681812721811591,200,0.7997748482647052,0.0493147951115105,0.003531505828955978,195,0.04879478083554173,0.1461963234511685,0.010469336175326173,195,0.21710941982110665,0.05627949382328538,0.004030258263026505,195,0.2745978911766056,0.1382863504467064,0.009902891243151603,195,2.5223807413625974e-07,2.798457482475223e-07,1.978808262720464e-08,200
bowphs/LaTa,dla,baseline,200,83.57,0.933024563051996,0.9429864136650042,0.08342518892742797,0.005899051681235319,200,1.0132454915306353,0.07301069235889499,0.0051626355666099496,200,0.9314437913982917,0.08986816292292078,0.006354638741557474,200,0.9977800992861628,0.017143238611536715,0.0012122100273716664,200,0.9325651052201607,0.08815773479198427,0.00623369320854573,200,0.9992012363670565,0.011586224081469674,0.0008192697616354084,200,0.797732624125407,0.4088130596246079,0.02890744866981806,200,0.8669186693011541,0.4485098167065509,0.03171443328219376,200,0.9837743017082454,0.12879192424221172,0.0091069642993732,200,1.0552634732110584,0.11559818016561349,0.008174025708792955,200,0.9790670372887834,0.1014918250805091,0.007176555774942689,200,1.0510211034224823,0.07912889577597107,0.00559525787909927,200,0.017463134874800574,0.012297918618711129,0.0008695941649770938,200,0.020000362671074873,0.018180657970681406,0.0012855666537502078,200,0.0262883299206956,0.038793349128585806,0.0027431040233760265,200,0.036281859336129416,0.05859444671501062,0.004143253061205783,200,82.895,50.79730114897937,3.5919116108418514,200,83.57,51.137268220007854,3.615950912972288,200,0.029206256323494537,0.28775061538198893,0.020347041142720644,200,0.24713754495772608,0.27993359859483136,0.019794294584835823,200,82.895,50.79730114897937,3.5919116108418514,200,0.01603111164162192,0.21950648039746415,0.015521452080343886,200,0.23357785894608518,0.27538509546207385,0.019472666843893715,200,0.9344536326031219,0.0827578796156899,0.0058518657872874275,200,1.001864998982149,0.015485698319718843,0.0010950042293282319,200,0.9202168823886009,0.07952924062751739,0.005623566535033422,200,0.9897472901148062,0.0728420015221342,0.005150707323150191,200,0.01871623299794595,0.07340598702738377,0.00519058712067548,200,0.7946219719063663,0.19491308767225501,0.013782436603505957,200,0.7759057389084204,0.18589548569211825,0.013144795852486364,200,0.9934014758693971,0.016600447289499637,0.0011738288849135036,200,0.8102674201995204,0.15203131699997396,0.010750237520340322,200,0.18313405566987664,0.15253010955381763,0.010785507480063143,200,-0.0014127847789825586,0.05401965485889885,0.0038197664268084207,200,0.03061904110247709,0.2900058656243892,0.020506511416688026,200,-0.0006707322907751497,0.03742555429605352,0.002646386323240477,200,0.01670184393239707,0.22065714553446322,0.015602816392468586,200,0.8063473204457972,0.16220682981556767,0.011469754931736015,200,0.19551767853635207,0.16573558240793557,0.01171927542045531,200,0.215332725502558,0.18192953755269428,0.012864360970164277,200,0.7744145646122482,0.1744633495435977,0.012336421753079689,200,6.273557496772053e-08,4.870355606542752e-08,3.4438614761763007e-09,200
bowphs/LaTa,ig,abtt,200,83.57,0.5622480082130801,0.26796012972088257,0.14985027696939912,0.010596014700774445,200,0.48348347925009943,0.22431192362294353,0.01606331049307871,195,0.3963233146314486,0.18074154077449062,0.012780356912374719,200,0.7289414065689267,0.20304515117685934,0.014540365285933424,195,0.5081501390221501,0.2133216714305029,0.01508412004425572,200,0.9234762402062692,0.13607757335795695,0.009744717430482504,195,0.040281831885916566,0.034358899441635456,0.002429541078928711,200,0.07567881464458662,0.07112171086857524,0.005093131502011873,195,0.10156092081641299,0.06111573814214591,0.0043215352877532705,200,0.1944368366711599,0.11127822104074178,0.007968798924392298,195,0.20287650393125786,0.10786372127573847,0.007627116875809035,200,0.371940782889002,0.15610020648481399,0.011178567970440204,195,0.24279097285414147,0.12237463420509677,0.008763429575940455,195,0.32987023528897863,0.15261837796111644,0.010929229050972745,195,0.4562994508202602,0.19296654851301345,0.013818621558222074,195,0.5386845092956312,0.22180603697266157,0.015883860222786334,195,83.55,51.097969749910945,3.6131720915027103,200,83.57,51.137268220007854,3.615950912972288,200,0.2984391986616719,0.20607998402459007,0.014572055417060302,200,0.1377210747458296,0.2515606995784212,0.01778802765519335,200,83.55,51.097969749910945,3.6131720915027103,200,0.2121638771414075,0.14742690066323996,0.01042465611882925,200,0.13211909221129278,0.24830488988362057,0.017557807143848705,200,0.4602731384874231,0.19367941265898825,0.013695202606739823,200,0.8328019716997609,0.10305543662640962,0.007379953101880009,195,0.2180297837282357,0.1013241076938718,0.0071646963648012785,200,0.3946271250566074,0.11365395752137934,0.008138928947450563,195,0.613931751276184,0.11325778497792455,0.00811055844234516,195,0.7916788640091343,0.06087477077985137,0.004359332880919262,195,0.17774711273295032,0.11254216367752776,0.008059311736605804,195,0.8242430953669697,0.1032188793348729,0.007391657477338394,195,0.7918267947012807,0.05558912449554661,0.003980819888609071,195,0.03241630066568905,0.11021269384209383,0.007892494936827761,195,0.001305146344113368,0.05192413432531242,0.003671590748866959,200,0.2971340523175585,0.20768243910390705,0.014685366102373488,200,0.0012643871059399058,0.03536719342827529,0.0025008382304669754,200,0.21089949003546762,0.14837062388632621,0.01049138742789,200,0.7982550915120846,0.05086164134448899,0.0036422777884847547,195,0.03454688018767644,0.11148127574618281,0.007983339973873299,195,0.21602014403405373,0.05517432032683478,0.003951115145106261,195,0.17860698102255376,0.10924469001513354,0.007823174742966425,195,2.5223807413625974e-07,2.798457482475223e-07,1.978808262720464e-08,200
