model,language,layer,method,D,D_source,sif_a,spearman_train,spearman_test,n_train_pairs,n_test_pairs
Qwen/Qwen3-Embedding-0.6B,sinhala,12,baseline_mean,0,none,0.001,0.2847777469437688,0.27734644566931876,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,12,sif_abtt_optimal,1,train_sweep,0.001,0.3860833739526144,0.44287829202305473,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,12,whitening,0,none,0.001,0.22509194273228122,0.22707477903706388,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,13,baseline_mean,0,none,0.001,0.28570802192697925,0.27762926442527563,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,13,sif_abtt_optimal,1,train_sweep,0.001,0.383413586811392,0.43895603115924625,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,13,whitening,0,none,0.001,0.24850748836880912,0.22255740554493122,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,14,baseline_mean,0,none,0.001,0.28631667676888783,0.2775560633531971,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,14,sif_abtt_optimal,5,train_sweep,0.001,0.38545380883863184,0.4422742753235542,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,14,whitening,0,none,0.001,0.22240861691813482,0.24851822803505869,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,15,baseline_mean,0,none,0.001,0.2870753681875634,0.2772448216700759,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,15,sif_abtt_optimal,5,train_sweep,0.001,0.388104366554372,0.4442902593329902,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,15,whitening,0,none,0.001,0.25259846699084737,0.2515953290785486,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,16,baseline_mean,0,none,0.001,0.29325267926785314,0.2834382060994443,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,16,sif_abtt_optimal,5,train_sweep,0.001,0.3909588472851281,0.43649867362848965,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,16,whitening,0,none,0.001,0.2366051182236705,0.2461763679458628,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,17,baseline_mean,0,none,0.001,0.30596090791795516,0.2958620833819619,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,17,sif_abtt_optimal,5,train_sweep,0.001,0.41128674743349714,0.4526972350921672,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,17,whitening,0,none,0.001,0.2462643315140663,0.24368764685658834,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,18,baseline_mean,0,none,0.001,0.31736538792920543,0.3099606446052238,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,18,sif_abtt_optimal,5,train_sweep,0.001,0.4053683517634554,0.45217449281987715,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,18,whitening,0,none,0.001,0.23404266282355252,0.2702949439959977,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,19,baseline_mean,0,none,0.001,0.3249458718516241,0.3138604137034447,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,19,sif_abtt_optimal,1,train_sweep,0.001,0.39315216059147706,0.4340521807862078,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,19,whitening,0,none,0.001,0.23382267487436806,0.25274893159370465,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,20,baseline_mean,0,none,0.001,0.3667000940150577,0.3530335131483685,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,20,sif_abtt_optimal,1,train_sweep,0.001,0.4111121034030524,0.44672835078074385,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,20,whitening,0,none,0.001,0.2522376574089076,0.26089653121295636,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,21,baseline_mean,0,none,0.001,0.38511348893948266,0.3702171262386351,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,21,sif_abtt_optimal,1,train_sweep,0.001,0.4023687228316294,0.43186873255669705,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,21,whitening,0,none,0.001,0.22814530826715107,0.26205416816286636,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,22,baseline_mean,0,none,0.001,0.41085102859637723,0.39913990974258023,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,22,sif_abtt_optimal,1,train_sweep,0.001,0.4233702055725954,0.4495094892631089,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,22,whitening,0,none,0.001,0.22495379772685065,0.25604303154617586,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,23,baseline_mean,0,none,0.001,0.4112053438704981,0.40207107318908514,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,23,sif_abtt_optimal,1,train_sweep,0.001,0.4129148901522161,0.44026898391290786,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,23,whitening,0,none,0.001,0.22265025611594885,0.25885656833526943,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,24,baseline_mean,0,none,0.001,0.40581889489367107,0.3971406461734485,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,24,sif_abtt_optimal,1,train_sweep,0.001,0.41379832120619237,0.43816428444583705,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,24,whitening,0,none,0.001,0.23431011391742457,0.26546914273774264,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,25,baseline_mean,0,none,0.001,0.40667626612583774,0.3984189364372835,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,25,sif_abtt_optimal,1,train_sweep,0.001,0.4169516095998192,0.43487183895633247,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,25,whitening,0,none,0.001,0.2230767337696054,0.29182828135113276,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,26,baseline_mean,0,none,0.001,0.40001133746893114,0.39459499995575814,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,26,sif_abtt_optimal,1,train_sweep,0.001,0.4234409463570925,0.43878720396705,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,26,whitening,0,none,0.001,0.24301926729983633,0.2852274934124957,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,27,baseline_mean,0,none,0.001,0.39744192821166624,0.3867468802803134,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,27,sif_abtt_optimal,2,train_sweep,0.001,0.4209313737052894,0.4474602719117504,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,27,whitening,0,none,0.001,0.23307776999985477,0.253474252529199,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,28,baseline_mean,0,none,0.001,0.37679432257595014,0.39144869215608225,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,28,sif_abtt_optimal,1,train_sweep,0.001,0.422719785572422,0.43816133736306084,2548,2548
Qwen/Qwen3-Embedding-0.6B,sinhala,28,whitening,0,none,0.001,0.19957623985698913,0.27395187977100344,2548,2548
Qwen/Qwen3-Embedding-0.6B,tamil,0,baseline_mean,0,none,0.001,0.25712262428515487,0.291692100287295,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,0,sif_abtt_optimal,1,train_sweep,0.001,0.3546385096034329,0.39110456078910866,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,0,whitening,0,none,0.001,0.3254050511472488,0.35749786621940244,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,1,baseline_mean,0,none,0.001,0.23637721787338675,0.2665516228168576,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,1,sif_abtt_optimal,2,train_sweep,0.001,0.34252282677568757,0.3741786210918369,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,1,whitening,0,none,0.001,0.04284459486324463,0.07621838739209955,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,2,baseline_mean,0,none,0.001,0.2501646774099716,0.28304617296775464,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,2,sif_abtt_optimal,1,train_sweep,0.001,0.3397302864709965,0.3735610750143654,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,2,whitening,0,none,0.001,0.08130796478772452,0.04150207187181576,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,3,baseline_mean,0,none,0.001,0.21591206124376772,0.22051680571528673,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,3,sif_abtt_optimal,3,train_sweep,0.001,0.3362352971691436,0.3737241074257635,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,3,whitening,0,none,0.001,-0.0059478034879680486,0.03877518949610367,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,4,baseline_mean,0,none,0.001,0.21388485099820156,0.22321357877920744,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,4,sif_abtt_optimal,2,train_sweep,0.001,0.34683366553713835,0.39136911202885516,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,4,whitening,0,none,0.001,-0.027282382016300708,0.02903124385731636,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,5,baseline_mean,0,none,0.001,0.20425133269255408,0.22182111559590936,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,5,sif_abtt_optimal,2,train_sweep,0.001,0.3434800978648403,0.39058420428421925,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,5,whitening,0,none,0.001,0.041672543012237495,0.05540839499651456,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,6,baseline_mean,0,none,0.001,0.20511243470933865,0.22796378019775232,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,6,sif_abtt_optimal,3,train_sweep,0.001,0.3538432777321446,0.3937817180487033,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,6,whitening,0,none,0.001,0.02420166453508204,0.015636491892003796,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,7,baseline_mean,0,none,0.001,0.20215205749027496,0.22547099194531173,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,7,sif_abtt_optimal,3,train_sweep,0.001,0.36730077410467965,0.4031300362436705,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,7,whitening,0,none,0.001,-0.009029387444187461,0.0028976747190943173,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,8,baseline_mean,0,none,0.001,0.20626074596530683,0.22947848520759417,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,8,sif_abtt_optimal,3,train_sweep,0.001,0.3701351891293124,0.4088224350162427,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,8,whitening,0,none,0.001,0.09586291832594578,0.11035667904500061,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,9,baseline_mean,0,none,0.001,0.20107534257729756,0.22472243803576156,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,9,sif_abtt_optimal,3,train_sweep,0.001,0.3776210247999091,0.4054879062714744,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,9,whitening,0,none,0.001,0.11195865146406242,0.09421695524325444,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,10,baseline_mean,0,none,0.001,0.2021560358223641,0.2289091831174134,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,10,sif_abtt_optimal,3,train_sweep,0.001,0.37555870598336516,0.4000142229891404,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,10,whitening,0,none,0.001,0.07876430649916279,0.08864550585668463,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,11,baseline_mean,0,none,0.001,0.20783626626691365,0.23337504803860235,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,11,sif_abtt_optimal,3,train_sweep,0.001,0.3725694954887178,0.3983859861645733,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,11,whitening,0,none,0.001,-0.0034990213537209706,-0.03920227074460277,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,12,baseline_mean,0,none,0.001,0.2186593725930947,0.24315884456832723,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,12,sif_abtt_optimal,3,train_sweep,0.001,0.37968188917674006,0.40200972680848707,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,12,whitening,0,none,0.001,0.05214882817766827,0.02674699631082107,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,13,baseline_mean,0,none,0.001,0.2195057768606689,0.24442979636201326,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,13,sif_abtt_optimal,3,train_sweep,0.001,0.377694488126802,0.39776264704631953,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,13,whitening,0,none,0.001,0.03056353029412017,-0.010396549682074718,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,14,baseline_mean,0,none,0.001,0.21789636490292466,0.24141484671626112,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,14,sif_abtt_optimal,3,train_sweep,0.001,0.37945986750493366,0.3961525117551446,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,14,whitening,0,none,0.001,0.06496811675939809,0.07614517142062212,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,15,baseline_mean,0,none,0.001,0.2158166137044527,0.24120553275186912,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,15,sif_abtt_optimal,3,train_sweep,0.001,0.379462838794525,0.39261615066004973,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,15,whitening,0,none,0.001,-0.023908972030544814,-0.025304520654580717,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,16,baseline_mean,0,none,0.001,0.21768591480784052,0.2443364556216356,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,16,sif_abtt_optimal,3,train_sweep,0.001,0.3778932454581755,0.3873981560975212,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,16,whitening,0,none,0.001,0.052011454755407374,0.06448711495065045,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,17,baseline_mean,0,none,0.001,0.23436462672188224,0.26884026016434776,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,17,sif_abtt_optimal,3,train_sweep,0.001,0.37716579929268695,0.40002277899450006,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,17,whitening,0,none,0.001,0.038871515409116306,0.03814010832863454,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,18,baseline_mean,0,none,0.001,0.24602672077803567,0.28726239454655983,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,18,sif_abtt_optimal,3,train_sweep,0.001,0.38583156631649795,0.40247307168973323,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,18,whitening,0,none,0.001,-0.0024988918964329947,0.04373438338565107,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,19,baseline_mean,0,none,0.001,0.2533526590949772,0.29577722890912705,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,19,sif_abtt_optimal,3,train_sweep,0.001,0.3872567610281897,0.4100979133413651,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,19,whitening,0,none,0.001,0.002982104373991073,0.054159023027030795,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,20,baseline_mean,0,none,0.001,0.28426616927384024,0.3414357144201035,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,20,sif_abtt_optimal,3,train_sweep,0.001,0.3805186937835384,0.4199286644113812,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,20,whitening,0,none,0.001,0.114925186795183,0.0959877806029854,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,21,baseline_mean,0,none,0.001,0.3026718430510281,0.35958498128374905,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,21,sif_abtt_optimal,3,train_sweep,0.001,0.36479885339957074,0.4006413796965799,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,21,whitening,0,none,0.001,0.02680225859088814,0.05001456447628742,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,22,baseline_mean,0,none,0.001,0.3227407726872088,0.3873607306044688,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,22,sif_abtt_optimal,2,train_sweep,0.001,0.3695962944448967,0.3970605845447416,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,22,whitening,0,none,0.001,0.11546040702778575,0.12392827701084123,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,23,baseline_mean,0,none,0.001,0.3362102024023508,0.4026206898837193,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,23,sif_abtt_optimal,1,train_sweep,0.001,0.37069722687040524,0.4169502869619486,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,23,whitening,0,none,0.001,0.07330830723727905,0.10826686638474332,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,24,baseline_mean,0,none,0.001,0.34174333070298035,0.4051673820592399,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,24,sif_abtt_optimal,3,train_sweep,0.001,0.3696646909560433,0.3958860187716236,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,24,whitening,0,none,0.001,0.11611128104263077,0.13333215894078396,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,25,baseline_mean,0,none,0.001,0.33748700513611585,0.39928346680357174,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,25,sif_abtt_optimal,3,train_sweep,0.001,0.36872693421037933,0.39406699361013475,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,25,whitening,0,none,0.001,0.11247610636202167,0.09597303014261599,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,26,baseline_mean,0,none,0.001,0.33675331949571063,0.39713184464393286,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,26,sif_abtt_optimal,5,train_sweep,0.001,0.37111213882805033,0.3798449131672911,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,26,whitening,0,none,0.001,0.08314472124501711,0.08083800714616536,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,27,baseline_mean,0,none,0.001,0.3265884773873412,0.38004969671411964,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,27,sif_abtt_optimal,5,train_sweep,0.001,0.3793024872974473,0.38575483222610585,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,27,whitening,0,none,0.001,0.1441203935216988,0.07919055702432184,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,28,baseline_mean,0,none,0.001,0.33964939898177354,0.40300233405399183,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,28,sif_abtt_optimal,3,train_sweep,0.001,0.3927907750710043,0.4038058350619619,1300,1300
Qwen/Qwen3-Embedding-0.6B,tamil,28,whitening,0,none,0.001,0.0987942005027503,0.08998511334804037,1300,1300
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,0,baseline_mean,0,none,0.001,0.34999440468203225,0.37455301405070773,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,0,sif_abtt_optimal,2,train_sweep,0.001,0.6668984920685254,0.6680899833647719,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,0,whitening,0,none,0.001,0.6621755703060238,0.6675881478855987,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,1,baseline_mean,0,none,0.001,0.5413310354530575,0.5635568727256186,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,1,sif_abtt_optimal,2,train_sweep,0.001,0.6929559983222509,0.6981988058243794,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,1,whitening,0,none,0.001,0.6743557463239885,0.6832390658776619,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,2,baseline_mean,0,none,0.001,0.5224223093189808,0.5493340941364963,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,2,sif_abtt_optimal,3,train_sweep,0.001,0.6901184747093254,0.697765820774938,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,2,whitening,0,none,0.001,0.665177799275986,0.6710527505384737,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,3,baseline_mean,0,none,0.001,0.5158270758251269,0.5430941096676553,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,3,sif_abtt_optimal,3,train_sweep,0.001,0.6884719696776865,0.7004496511211908,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,3,whitening,0,none,0.001,0.6660004040825399,0.6759862615975127,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,4,baseline_mean,0,none,0.001,0.5463278905811225,0.5711261281640198,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,4,sif_abtt_optimal,10,train_sweep,0.001,0.692524366834174,0.7019173477419047,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,4,whitening,0,none,0.001,0.6726905169788046,0.6812163502842513,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,5,baseline_mean,0,none,0.001,0.5680399502872792,0.5978862590878743,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,5,sif_abtt_optimal,10,train_sweep,0.001,0.6962696511662774,0.7082016751208035,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,5,whitening,0,none,0.001,0.6691831419118888,0.6800313332194092,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,6,baseline_mean,0,none,0.001,0.579260977544453,0.6084438797104408,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,6,sif_abtt_optimal,10,train_sweep,0.001,0.6983076755645532,0.7092577816064082,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,6,whitening,0,none,0.001,0.6613524552438356,0.6680414898048559,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,7,baseline_mean,0,none,0.001,0.581386728045026,0.6135860162630697,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,7,sif_abtt_optimal,10,train_sweep,0.001,0.7029012254159778,0.7171535166478975,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,7,whitening,0,none,0.001,0.6602660918619953,0.6677079917636866,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,8,baseline_mean,0,none,0.001,0.5980774499512028,0.6340182746890802,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,8,sif_abtt_optimal,7,train_sweep,0.001,0.7086757386377371,0.7265247256884465,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,8,whitening,0,none,0.001,0.6692814235867065,0.6789361185192095,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,9,baseline_mean,0,none,0.001,0.5974169314082548,0.6340463352984439,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,9,sif_abtt_optimal,10,train_sweep,0.001,0.7062297988893377,0.7219586130010401,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,9,whitening,0,none,0.001,0.6656513287012529,0.67833441282208,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,10,baseline_mean,0,none,0.001,0.5933579710990965,0.6289479387084985,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,10,sif_abtt_optimal,10,train_sweep,0.001,0.7042446331382386,0.7190822422575974,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,10,whitening,0,none,0.001,0.6637472340497518,0.6750839498619964,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,11,baseline_mean,0,none,0.001,0.5973890946431035,0.6349192996836488,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,11,sif_abtt_optimal,10,train_sweep,0.001,0.7074142606114666,0.7228456224480866,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,11,whitening,0,none,0.001,0.6688098690708585,0.681495385691487,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,12,baseline_mean,0,none,0.001,0.6157853184039398,0.6523395440379184,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,12,sif_abtt_optimal,10,train_sweep,0.001,0.7133038731149621,0.7273559307516463,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,12,whitening,0,none,0.001,0.6723600207595537,0.6837054168677422,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,13,baseline_mean,0,none,0.001,0.6118811030372504,0.6487437177695516,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,13,sif_abtt_optimal,10,train_sweep,0.001,0.7107328878678912,0.7253231967376461,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,13,whitening,0,none,0.001,0.6699792032963588,0.6829176601607143,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,14,baseline_mean,0,none,0.001,0.6095537664453385,0.6496934834951699,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,14,sif_abtt_optimal,10,train_sweep,0.001,0.7111097831945311,0.7261173132541355,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,14,whitening,0,none,0.001,0.6715190376148129,0.6857569354397598,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,15,baseline_mean,0,none,0.001,0.615245584364818,0.6578407897363794,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,15,sif_abtt_optimal,10,train_sweep,0.001,0.7171700504731531,0.7343938910968428,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,15,whitening,0,none,0.001,0.6799033206834555,0.693809660907065,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,16,baseline_mean,0,none,0.001,0.6320242469447425,0.6737576971087856,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,16,sif_abtt_optimal,10,train_sweep,0.001,0.7273797035551034,0.7437277161147536,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,16,whitening,0,none,0.001,0.6871978331388198,0.7026171105462798,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,17,baseline_mean,0,none,0.001,0.6772716115278158,0.7134794646883083,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,17,sif_abtt_optimal,7,train_sweep,0.001,0.7458361118739797,0.7592577613849499,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,17,whitening,0,none,0.001,0.7192644728096329,0.7288166630514503,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,18,baseline_mean,0,none,0.001,0.7626230061297242,0.7874345009099931,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,18,sif_abtt_optimal,7,train_sweep,0.001,0.7602880906353353,0.7769755740007885,3564,3564
