model,repr,pooling,layer,method,D,sif_a,tau,aucroc,spearman,same_avg,diff_avg,gap,dir_acc_at_1,dir_acc_at_3,existing_acc,new_acc,overall_assignment_acc,train_aucroc,train_dir_acc_at_1,n_train,n_test,n_existing,n_new
bowphs/LaTa,hidden,mean,3,abtt_optimal,10,0.001,0.49748743718592964,0.9725634821305755,0.06585709232840907,0.5563111901283264,0.0008964236476458609,0.5554147664806806,0.8822843822843823,0.9638694638694638,0.8822429906542056,0.9504643962848297,0.9079254079254079,0.9790469267309203,0.8441558441558441,847,858,535,323
bowphs/LaTa,hidden,mean,3,whitening,10,0.001,0.05527638190954774,0.8612702481901527,0.05034711523475692,0.31632721424102783,0.0005684280768036842,0.31575878616422415,0.39044289044289043,0.4382284382284382,1.0,0.0030959752321981426,0.6247086247086248,0.8359808027864493,0.6635182998819362,847,858,535,323
bowphs/LaTa,hidden,mean,4,baseline,10,0.001,0.9949748743718593,0.5003441691562525,4.796388370454165e-05,0.1672462671995163,0.23376613855361938,-0.06651987135410309,0.30303030303030304,0.4184149184149184,0.38878504672897196,0.718266253869969,0.5128205128205128,0.5162690539001772,0.30342384887839435,847,858,535,323
bowphs/LaTa,hidden,mean,4,abtt_fixed,10,0.001,0.4824120603015075,0.970829910421352,0.065615499407184,0.5656533241271973,0.0008607037598267198,0.5647926203673705,0.8811188811188811,0.958041958041958,0.8934579439252337,0.9195046439628483,0.9032634032634033,0.9800430449745223,0.8500590318772137,847,858,535,323
bowphs/LaTa,hidden,mean,4,abtt_optimal,10,0.001,0.4824120603015075,0.970829910421352,0.065615499407184,0.5656533241271973,0.0008607037598267198,0.5647926203673705,0.8811188811188811,0.958041958041958,0.8934579439252337,0.9195046439628483,0.9032634032634033,0.9800430449745223,0.8500590318772137,847,858,535,323
bowphs/LaTa,hidden,mean,4,whitening,10,0.001,0.05527638190954774,0.8566179821604065,0.04969876908647661,0.316394567489624,0.0004280982830096036,0.3159664692066144,0.40792540792540793,0.4370629370629371,1.0,0.0030959752321981426,0.6247086247086248,0.8444467020210922,0.6576151121605667,847,858,535,323
bowphs/LaTa,hidden,mean,5,baseline,10,0.001,0.9949748743718593,0.4964831436399076,-0.0004901139058994729,0.16342324018478394,0.23275478184223175,-0.06933154165744781,0.2972027972027972,0.4149184149184149,0.37383177570093457,0.7151702786377709,0.5023310023310024,0.5119441343540736,0.3152302243211334,847,858,535,323
bowphs/LaTa,hidden,mean,5,abtt_fixed,10,0.001,0.49246231155778897,0.971650769343598,0.06572989542777213,0.5731453895568848,0.000907673267647624,0.5722377162892371,0.8752913752913752,0.9568764568764568,0.891588785046729,0.913312693498452,0.8997668997668997,0.9815765277581651,0.8524203069657615,847,858,535,323
bowphs/LaTa,hidden,mean,5,abtt_optimal,10,0.001,0.49246231155778897,0.971650769343598,0.06572989542777213,0.5731453895568848,0.000907673267647624,0.5722377162892371,0.8752913752913752,0.9568764568764568,0.891588785046729,0.913312693498452,0.8997668997668997,0.9815765277581651,0.8524203069657615,847,858,535,323
bowphs/LaTa,hidden,mean,5,whitening,10,0.001,0.06030150753768844,0.8426776834378976,0.047756030015918924,0.3056413233280182,0.000670484674628824,0.30497083865338936,0.3951048951048951,0.43006993006993005,1.0,0.0030959752321981426,0.6247086247086248,0.8431165099876037,0.6528925619834711,847,858,535,323
