file_id,folder_id,filename,path,query_mask,baseline_hit@1,baseline_hit@3,baseline_hit@5,baseline_best_same,baseline_best_diff,baseline_margin,variance_drop_lowest_percent25_hit@1,variance_drop_lowest_percent25_hit@3,variance_drop_lowest_percent25_hit@5,variance_drop_lowest_percent25_best_same,variance_drop_lowest_percent25_best_diff,variance_drop_lowest_percent25_margin,variance_drop_lowest_percent25_margin_delta,variance_drop_lowest_percent50_hit@1,variance_drop_lowest_percent50_hit@3,variance_drop_lowest_percent50_hit@5,variance_drop_lowest_percent50_best_same,variance_drop_lowest_percent50_best_diff,variance_drop_lowest_percent50_margin,variance_drop_lowest_percent50_margin_delta
224,CANT.328.17,Hat42.171r.3.txt,/u/irowerojas/localLatin/canon/CANT.328.17/Hat42.171r.3.txt,True,1.0,1.0,1.0,0.9252132177352905,0.8300923109054565,0.09512090682983398,1.0,1.0,1.0,0.9207669496536255,0.8265341520309448,0.09423279762268066,-0.0008881092071533203,1.0,1.0,1.0,0.9171964526176453,0.83847975730896,0.0787166953086853,-0.01640421152114868
225,CANT.328.18,BAV1341.17v.8.txt,/u/irowerojas/localLatin/canon/CANT.328.18/BAV1341.17v.8.txt,True,0.0,0.0,1.0,0.8206849098205566,0.8270071744918823,-0.006322264671325684,0.0,0.0,0.0,0.7952899932861328,0.8192114233970642,-0.023921430110931396,-0.017599165439605713,0.0,0.0,1.0,0.8103474974632263,0.8283008337020874,-0.017953336238861084,-0.0116310715675354
226,CANT.328.18,C1525.29v.2.txt,/u/irowerojas/localLatin/canon/CANT.328.18/C1525.29v.2.txt,True,1.0,1.0,1.0,0.8769389390945435,0.8687762022018433,0.008162736892700195,1.0,1.0,1.0,0.8646401166915894,0.8498368263244629,0.014803290367126465,0.0066405534744262695,1.0,1.0,1.0,0.8703373670578003,0.8525608777999878,0.0177764892578125,0.009613752365112305
227,CANT.328.18,Hat42.171v.1.txt,/u/irowerojas/localLatin/canon/CANT.328.18/Hat42.171v.1.txt,True,1.0,1.0,1.0,0.8769389390945435,0.8088581562042236,0.06808078289031982,1.0,1.0,1.0,0.8646401166915894,0.8003941774368286,0.06424593925476074,-0.003834843635559082,1.0,1.0,1.0,0.8703373670578003,0.7863353490829468,0.08400201797485352,0.01592123508453369
228,CANT.328.19,BAV1341.17v.9.txt,/u/irowerojas/localLatin/canon/CANT.328.19/BAV1341.17v.9.txt,True,1.0,1.0,1.0,0.9043890833854675,0.8490243554115295,0.05536472797393799,1.0,1.0,1.0,0.8987489938735962,0.8415452241897583,0.05720376968383789,0.0018390417098999023,1.0,1.0,1.0,0.8977429866790771,0.8400599360466003,0.05768305063247681,0.0023183226585388184
229,CANT.328.19,Brn425.58v.3.txt,/u/irowerojas/localLatin/canon/CANT.328.19/Brn425.58v.3.txt,True,1.0,1.0,1.0,0.9298995733261108,0.8731282353401184,0.05677133798599243,1.0,1.0,1.0,0.9239706993103027,0.8635634183883667,0.060407280921936035,0.0036359429359436035,1.0,1.0,1.0,0.9253556728363037,0.8719667196273804,0.05338895320892334,-0.003382384777069092
230,CANT.328.19,C1525.29v.3.txt,/u/irowerojas/localLatin/canon/CANT.328.19/C1525.29v.3.txt,True,1.0,1.0,1.0,0.9797712564468384,0.8776344060897827,0.10213685035705566,1.0,1.0,1.0,0.9790744781494141,0.8642541766166687,0.11482030153274536,0.012683451175689697,1.0,1.0,1.0,0.9791721701622009,0.8661534786224365,0.1130186915397644,0.01088184118270874
231,CANT.328.19,D1723.558.4.txt,/u/irowerojas/localLatin/canon/CANT.328.19/D1723.558.4.txt,True,1.0,1.0,1.0,0.9797712564468384,0.8748765587806702,0.10489469766616821,1.0,1.0,1.0,0.9790744781494141,0.8605443239212036,0.11853015422821045,0.013635456562042236,1.0,1.0,1.0,0.9791721701622009,0.8624091148376465,0.11676305532455444,0.01186835765838623
232,CANT.328.19,Hat42.171v.2.txt,/u/irowerojas/localLatin/canon/CANT.328.19/Hat42.171v.2.txt,True,1.0,1.0,1.0,0.9692807793617249,0.8710285425186157,0.09825223684310913,1.0,1.0,1.0,0.9677180051803589,0.8611725568771362,0.10654544830322266,0.008293211460113525,1.0,1.0,1.0,0.967223048210144,0.8683129549026489,0.09891009330749512,0.0006578564643859863
233,CANT.328.2,BAV1341.16v.27.txt,/u/irowerojas/localLatin/canon/CANT.328.2/BAV1341.16v.27.txt,True,1.0,1.0,1.0,0.9224351644515991,0.8516737818717957,0.07076138257980347,1.0,1.0,1.0,0.9237371683120728,0.8420875072479248,0.08164966106414795,0.010888278484344482,1.0,1.0,1.0,0.9259628057479858,0.8435854911804199,0.08237731456756592,0.011615931987762451
234,CANT.328.2,BN2123.92r.7.txt,/u/irowerojas/localLatin/canon/CANT.328.2/BN2123.92r.7.txt,True,1.0,1.0,1.0,0.7753444910049438,0.7650584578514099,0.010286033153533936,1.0,1.0,1.0,0.7672936916351318,0.7553656697273254,0.011928021907806396,0.001641988754272461,1.0,1.0,1.0,0.771935224533081,0.7622289061546326,0.009706318378448486,-0.0005797147750854492
235,CANT.328.2,C1525.27v.1.txt,/u/irowerojas/localLatin/canon/CANT.328.2/C1525.27v.1.txt,True,1.0,1.0,1.0,0.9633259773254395,0.8570408225059509,0.10628515481948853,1.0,1.0,1.0,0.9620983600616455,0.8438852429389954,0.11821311712265015,0.011927962303161621,1.0,1.0,1.0,0.9622547626495361,0.838111400604248,0.12414336204528809,0.01785820722579956
236,CANT.328.2,Hat42.168r.1.txt,/u/irowerojas/localLatin/canon/CANT.328.2/Hat42.168r.1.txt,True,1.0,1.0,1.0,0.9633259773254395,0.8734005093574524,0.08992546796798706,1.0,1.0,1.0,0.9620983600616455,0.8687632083892822,0.09333515167236328,0.0034096837043762207,1.0,1.0,1.0,0.9622547626495361,0.8691954612731934,0.09305930137634277,0.003133833408355713
237,CANT.328.20,BAV1341.18r.1.txt,/u/irowerojas/localLatin/canon/CANT.328.20/BAV1341.18r.1.txt,True,1.0,1.0,1.0,0.9216281175613403,0.8578286170959473,0.06379950046539307,1.0,1.0,1.0,0.9225963354110718,0.8509837985038757,0.07161253690719604,0.007813036441802979,1.0,1.0,1.0,0.9276028871536255,0.8544057011604309,0.07319718599319458,0.009397685527801514
238,CANT.328.20,BN2123.76v.2.txt,/u/irowerojas/localLatin/canon/CANT.328.20/BN2123.76v.2.txt,True,0.0,0.0,0.0,0.7055505514144897,0.7506033182144165,-0.04505276679992676,0.0,0.0,0.0,0.6981750130653381,0.7607609033584595,-0.06258589029312134,-0.01753312349319458,0.0,0.0,0.0,0.6997746825218201,0.7627804279327393,-0.06300574541091919,-0.01795297861099243
239,CANT.328.20,Brn425.35r.4.txt,/u/irowerojas/localLatin/canon/CANT.328.20/Brn425.35r.4.txt,True,1.0,1.0,1.0,0.9180835485458374,0.867267370223999,0.05081617832183838,1.0,1.0,1.0,0.9091804027557373,0.8646143674850464,0.04456603527069092,-0.006250143051147461,1.0,1.0,1.0,0.9126574993133545,0.873237133026123,0.039420366287231445,-0.011395812034606934
240,CANT.328.20,C1525.29v.4.txt,/u/irowerojas/localLatin/canon/CANT.328.20/C1525.29v.4.txt,True,1.0,1.0,1.0,0.9789197444915771,0.8684038519859314,0.11051589250564575,1.0,1.0,1.0,0.9787494540214539,0.861910343170166,0.11683911085128784,0.00632321834564209,1.0,1.0,1.0,0.9789328575134277,0.8626320362091064,0.11630082130432129,0.005784928798675537
241,CANT.328.20,D1723.537.9.txt,/u/irowerojas/localLatin/canon/CANT.328.20/D1723.537.9.txt,True,1.0,1.0,1.0,0.9789197444915771,0.8688822984695435,0.11003744602203369,1.0,1.0,1.0,0.9787494540214539,0.8596304059028625,0.11911904811859131,0.009081602096557617,1.0,1.0,1.0,0.9789328575134277,0.861253559589386,0.11767929792404175,0.007641851902008057
242,CANT.328.20,Hat42.172r.1.txt,/u/irowerojas/localLatin/canon/CANT.328.20/Hat42.172r.1.txt,True,1.0,1.0,1.0,0.9280058741569519,0.8633537292480469,0.06465214490890503,1.0,1.0,1.0,0.9226469397544861,0.857204020023346,0.06544291973114014,0.0007907748222351074,1.0,1.0,1.0,0.9236599206924438,0.8617599010467529,0.06190001964569092,-0.0027521252632141113
243,CANT.328.21,BAV1341.18r.2.txt,/u/irowerojas/localLatin/canon/CANT.328.21/BAV1341.18r.2.txt,True,1.0,1.0,1.0,0.8459361791610718,0.8207589387893677,0.0251772403717041,1.0,1.0,1.0,0.8399584293365479,0.8191677331924438,0.020790696144104004,-0.004386544227600098,1.0,1.0,1.0,0.8376379013061523,0.8357551097869873,0.001882791519165039,-0.023294448852539062
244,CANT.328.21,Brn425.59r.1.txt,/u/irowerojas/localLatin/canon/CANT.328.21/Brn425.59r.1.txt,True,1.0,1.0,1.0,0.9319736957550049,0.8113085031509399,0.12066519260406494,1.0,1.0,1.0,0.9249738454818726,0.8077266216278076,0.11724722385406494,-0.00341796875,1.0,1.0,1.0,0.9237160682678223,0.8210433721542358,0.10267269611358643,-0.017992496490478516
245,CANT.328.21,C1525.30r.1.txt,/u/irowerojas/localLatin/canon/CANT.328.21/C1525.30r.1.txt,True,1.0,1.0,1.0,0.9426879286766052,0.8097770810127258,0.1329108476638794,1.0,1.0,1.0,0.941063404083252,0.8014703989028931,0.1395930051803589,0.006682157516479492,1.0,1.0,1.0,0.9398156404495239,0.8172947764396667,0.12252086400985718,-0.010389983654022217
246,CANT.328.21,D1723.558.5.txt,/u/irowerojas/localLatin/canon/CANT.328.21/D1723.558.5.txt,True,1.0,1.0,1.0,0.9426879286766052,0.814407229423523,0.12828069925308228,1.0,1.0,1.0,0.941063404083252,0.807087779045105,0.13397562503814697,0.005694925785064697,1.0,1.0,1.0,0.9398156404495239,0.8245629072189331,0.11525273323059082,-0.013027966022491455
247,CANT.328.21,Hat42.172r.2.txt,/u/irowerojas/localLatin/canon/CANT.328.21/Hat42.172r.2.txt,True,1.0,1.0,1.0,0.8942256569862366,0.7958396673202515,0.09838598966598511,1.0,1.0,1.0,0.8913161754608154,0.7852965593338013,0.10601961612701416,0.007633626461029053,1.0,1.0,1.0,0.8915079832077026,0.7996288537979126,0.09187912940979004,-0.006506860256195068
248,CANT.328.22,BAV1341.18r.3.txt,/u/irowerojas/localLatin/canon/CANT.328.22/BAV1341.18r.3.txt,True,1.0,1.0,1.0,0.9056328535079956,0.8737967014312744,0.03183615207672119,1.0,1.0,1.0,0.9053946733474731,0.8748444318771362,0.030550241470336914,-0.0012859106063842773,1.0,1.0,1.0,0.9083840250968933,0.8742146492004395,0.03416937589645386,0.002333223819732666
249,CANT.328.22,Brn425.59r.2.txt,/u/irowerojas/localLatin/canon/CANT.328.22/Brn425.59r.2.txt,True,1.0,1.0,1.0,0.9408241510391235,0.8707086443901062,0.07011550664901733,1.0,1.0,1.0,0.9351710677146912,0.8618667125701904,0.07330435514450073,0.0031888484954833984,1.0,1.0,1.0,0.935297966003418,0.8607040643692017,0.07459390163421631,0.004478394985198975
250,CANT.328.22,C1525.30r.2.txt,/u/irowerojas/localLatin/canon/CANT.328.22/C1525.30r.2.txt,True,1.0,1.0,1.0,0.9646620750427246,0.845644474029541,0.1190176010131836,1.0,1.0,1.0,0.9633814096450806,0.8299432992935181,0.1334381103515625,0.014420509338378906,1.0,1.0,1.0,0.9634014368057251,0.8233073949813843,0.14009404182434082,0.021076440811157227
251,CANT.328.22,D1723.558.6.txt,/u/irowerojas/localLatin/canon/CANT.328.22/D1723.558.6.txt,True,1.0,1.0,1.0,0.9646620750427246,0.8565657138824463,0.10809636116027832,1.0,1.0,1.0,0.9633814096450806,0.8435876369476318,0.11979377269744873,0.01169741153717041,1.0,1.0,1.0,0.9634014368057251,0.8384780883789062,0.12492334842681885,0.016826987266540527
252,CANT.328.22,Hat42.172v.1.txt,/u/irowerojas/localLatin/canon/CANT.328.22/Hat42.172v.1.txt,True,1.0,1.0,1.0,0.9403508305549622,0.8577308058738708,0.08262002468109131,1.0,1.0,1.0,0.9376764297485352,0.8568086624145508,0.08086776733398438,-0.0017522573471069336,1.0,1.0,1.0,0.9358105659484863,0.850392758846283,0.08541780710220337,0.0027977824211120605
253,CANT.328.23,BAV1341.18r.4.txt,/u/irowerojas/localLatin/canon/CANT.328.23/BAV1341.18r.4.txt,True,1.0,1.0,1.0,0.8814430832862854,0.8302609324455261,0.05118215084075928,1.0,1.0,1.0,0.8762166500091553,0.82025545835495,0.05596119165420532,0.004779040813446045,1.0,1.0,1.0,0.8795430064201355,0.8200057148933411,0.059537291526794434,0.008355140686035156
254,CANT.328.23,C1525.30r.3.txt,/u/irowerojas/localLatin/canon/CANT.328.23/C1525.30r.3.txt,True,1.0,1.0,1.0,0.9427220821380615,0.8057272434234619,0.1369948387145996,1.0,1.0,1.0,0.9393421411514282,0.7822049856185913,0.15713715553283691,0.020142316818237305,1.0,1.0,1.0,0.9424275159835815,0.7831052541732788,0.15932226181030273,0.022327423095703125
255,CANT.328.23,Hat42.172v.2.txt,/u/irowerojas/localLatin/canon/CANT.328.23/Hat42.172v.2.txt,True,1.0,1.0,1.0,0.9427220821380615,0.798711895942688,0.14401018619537354,1.0,1.0,1.0,0.9393421411514282,0.7851024866104126,0.15423965454101562,0.01022946834564209,1.0,1.0,1.0,0.9424275159835815,0.7755504250526428,0.16687709093093872,0.022866904735565186
256,CANT.328.24,BAV1341.18r.5.txt,/u/irowerojas/localLatin/canon/CANT.328.24/BAV1341.18r.5.txt,True,1.0,1.0,1.0,0.9380552768707275,0.9063155651092529,0.03173971176147461,1.0,1.0,1.0,0.9356436729431152,0.9040324687957764,0.03161120414733887,-0.0001285076141357422,1.0,1.0,1.0,0.9366331100463867,0.8981004953384399,0.03853261470794678,0.006792902946472168
257,CANT.328.24,Brn425.41v.2.txt,/u/irowerojas/localLatin/canon/CANT.328.24/Brn425.41v.2.txt,True,1.0,1.0,1.0,0.9341195821762085,0.9023677110671997,0.03175187110900879,1.0,1.0,1.0,0.9350476264953613,0.8985109329223633,0.03653669357299805,0.004784822463989258,1.0,1.0,1.0,0.938819944858551,0.9004411697387695,0.038378775119781494,0.006626904010772705
258,CANT.328.24,C1525.30r.4.txt,/u/irowerojas/localLatin/canon/CANT.328.24/C1525.30r.4.txt,True,1.0,1.0,1.0,0.9611168503761292,0.9063532948493958,0.0547635555267334,1.0,1.0,1.0,0.9610176086425781,0.9003148674964905,0.060702741146087646,0.005939185619354248,1.0,1.0,1.0,0.960585355758667,0.8931889533996582,0.06739640235900879,0.01263284683227539
259,CANT.328.24,D1723.543.2.txt,/u/irowerojas/localLatin/canon/CANT.328.24/D1723.543.2.txt,True,1.0,1.0,1.0,0.9611168503761292,0.8971253037452698,0.06399154663085938,1.0,1.0,1.0,0.9610176086425781,0.8913311958312988,0.0696864128112793,0.005694866180419922,1.0,1.0,1.0,0.960585355758667,0.8878867626190186,0.07269859313964844,0.008707046508789062
260,CANT.328.24,Hat42.172v.3.txt,/u/irowerojas/localLatin/canon/CANT.328.24/Hat42.172v.3.txt,True,1.0,1.0,1.0,0.9380552768707275,0.8940416574478149,0.0440136194229126,1.0,1.0,1.0,0.9356436729431152,0.890180230140686,0.0454634428024292,0.0014498233795166016,1.0,1.0,1.0,0.938819944858551,0.8870147466659546,0.051805198192596436,0.007791578769683838
261,CANT.328.25,BAV1341.18r.6.txt,/u/irowerojas/localLatin/canon/CANT.328.25/BAV1341.18r.6.txt,True,1.0,1.0,1.0,0.9345463514328003,0.8699564933776855,0.06458985805511475,1.0,1.0,1.0,0.9284874200820923,0.8561433553695679,0.07234406471252441,0.007754206657409668,1.0,1.0,1.0,0.9276692867279053,0.8477140665054321,0.07995522022247314,0.015365362167358398
262,CANT.328.25,Brn425.41v.3.txt,/u/irowerojas/localLatin/canon/CANT.328.25/Brn425.41v.3.txt,True,1.0,1.0,1.0,0.9233405590057373,0.8951961994171143,0.028144359588623047,1.0,1.0,1.0,0.916650652885437,0.8923947215080261,0.02425593137741089,-0.003888428211212158,1.0,1.0,1.0,0.9121072888374329,0.8960686922073364,0.016038596630096436,-0.012105762958526611
263,CANT.328.25,C1525.30v.1.txt,/u/irowerojas/localLatin/canon/CANT.328.25/C1525.30v.1.txt,True,1.0,1.0,1.0,0.9646907448768616,0.8813645839691162,0.08332616090774536,1.0,1.0,1.0,0.9639962911605835,0.8713505864143372,0.09264570474624634,0.009319543838500977,1.0,1.0,1.0,0.9642831683158875,0.8706812858581543,0.09360188245773315,0.010275721549987793
264,CANT.328.25,D1723.543.3.txt,/u/irowerojas/localLatin/canon/CANT.328.25/D1723.543.3.txt,True,1.0,1.0,1.0,0.9678955078125,0.8768347501754761,0.09106075763702393,1.0,1.0,1.0,0.9651864171028137,0.8676362037658691,0.09755021333694458,0.006489455699920654,1.0,1.0,1.0,0.9644839763641357,0.8688305616378784,0.09565341472625732,0.0045926570892333984
265,CANT.328.25,Hat42.173r.1.txt,/u/irowerojas/localLatin/canon/CANT.328.25/Hat42.173r.1.txt,True,1.0,1.0,1.0,0.9678955078125,0.86142498254776,0.10647052526473999,1.0,1.0,1.0,0.9651864171028137,0.8514494895935059,0.11373692750930786,0.007266402244567871,1.0,1.0,1.0,0.9644839763641357,0.8465708494186401,0.1179131269454956,0.011442601680755615
266,CANT.328.3,BAV1341.17r.1.txt,/u/irowerojas/localLatin/canon/CANT.328.3/BAV1341.17r.1.txt,True,1.0,1.0,1.0,0.8960008025169373,0.8680058717727661,0.027994930744171143,1.0,1.0,1.0,0.8934813141822815,0.8647348880767822,0.028746426105499268,0.000751495361328125,1.0,1.0,1.0,0.9012966752052307,0.8673750758171082,0.03392159938812256,0.005926668643951416
267,CANT.328.3,C1525.27v.2.txt,/u/irowerojas/localLatin/canon/CANT.328.3/C1525.27v.2.txt,True,1.0,1.0,1.0,0.9296847581863403,0.8896925449371338,0.03999221324920654,1.0,1.0,1.0,0.9269893169403076,0.8826452493667603,0.04434406757354736,0.00435185432434082,1.0,1.0,1.0,0.931060791015625,0.8799567222595215,0.051104068756103516,0.011111855506896973
268,CANT.328.3,Hat42.168v.1.txt,/u/irowerojas/localLatin/canon/CANT.328.3/Hat42.168v.1.txt,True,1.0,1.0,1.0,0.9296847581863403,0.8936365842819214,0.036048173904418945,1.0,1.0,1.0,0.9269893169403076,0.893731951713562,0.033257365226745605,-0.00279080867767334,1.0,1.0,1.0,0.931060791015625,0.8998242616653442,0.03123652935028076,-0.004811644554138184
269,CANT.328.4,BAV1341.17r.2.txt,/u/irowerojas/localLatin/canon/CANT.328.4/BAV1341.17r.2.txt,True,1.0,1.0,1.0,0.9326914548873901,0.8635640144348145,0.06912744045257568,1.0,1.0,1.0,0.9306932687759399,0.856804370880127,0.07388889789581299,0.004761457443237305,1.0,1.0,1.0,0.9319108724594116,0.8545368909835815,0.07737398147583008,0.008246541023254395
270,CANT.328.4,Brn425.34v.4.txt,/u/irowerojas/localLatin/canon/CANT.328.4/Brn425.34v.4.txt,True,1.0,1.0,1.0,0.9638152122497559,0.8930411338806152,0.07077407836914062,1.0,1.0,1.0,0.9623810052871704,0.8867791295051575,0.07560187578201294,0.0048277974128723145,1.0,1.0,1.0,0.9628177285194397,0.8868364095687866,0.07598131895065308,0.005207240581512451
271,CANT.328.4,C1525.28r.1.txt,/u/irowerojas/localLatin/canon/CANT.328.4/C1525.28r.1.txt,True,1.0,1.0,1.0,0.9616533517837524,0.8761780261993408,0.08547532558441162,1.0,1.0,1.0,0.9624139666557312,0.8637321591377258,0.09868180751800537,0.01320648193359375,1.0,1.0,1.0,0.9641662240028381,0.8557330369949341,0.10843318700790405,0.02295786142349243
272,CANT.328.4,D1723.537.4.txt,/u/irowerojas/localLatin/canon/CANT.328.4/D1723.537.4.txt,True,1.0,1.0,1.0,0.9616533517837524,0.8734968900680542,0.08815646171569824,1.0,1.0,1.0,0.9624139666557312,0.8623442649841309,0.10006970167160034,0.0119132399559021,1.0,1.0,1.0,0.9641662240028381,0.8601391315460205,0.10402709245681763,0.015870630741119385
273,CANT.328.4,Hat42.168v.2.txt,/u/irowerojas/localLatin/canon/CANT.328.4/Hat42.168v.2.txt,True,1.0,1.0,1.0,0.9638152122497559,0.8574379682540894,0.1063772439956665,1.0,1.0,1.0,0.9623810052871704,0.8462815284729004,0.11609947681427002,0.009722232818603516,1.0,1.0,1.0,0.9628177285194397,0.8457158803939819,0.11710184812545776,0.01072460412979126
274,CANT.328.5,BAV1341.17r.3.txt,/u/irowerojas/localLatin/canon/CANT.328.5/BAV1341.17r.3.txt,True,1.0,1.0,1.0,0.9112787842750549,0.8680058717727661,0.04327291250228882,1.0,1.0,1.0,0.9007652401924133,0.8647348880767822,0.036030352115631104,-0.007242560386657715,1.0,1.0,1.0,0.9046721458435059,0.8649179339408875,0.03975421190261841,-0.00351870059967041
275,CANT.328.5,C1525.28r.2.txt,/u/irowerojas/localLatin/canon/CANT.328.5/C1525.28r.2.txt,True,1.0,1.0,1.0,0.9585750102996826,0.8703144192695618,0.08826059103012085,1.0,1.0,1.0,0.9568580389022827,0.8621816635131836,0.09467637538909912,0.0064157843589782715,1.0,1.0,1.0,0.9558825492858887,0.8704914450645447,0.085391104221344,-0.0028694868087768555
276,CANT.328.5,Hat42.169r.1.txt,/u/irowerojas/localLatin/canon/CANT.328.5/Hat42.169r.1.txt,True,1.0,1.0,1.0,0.9585750102996826,0.8649832010269165,0.09359180927276611,1.0,1.0,1.0,0.9568580389022827,0.8599103689193726,0.09694766998291016,0.003355860710144043,1.0,1.0,1.0,0.9558825492858887,0.8684877157211304,0.0873948335647583,-0.0061969757080078125
277,CANT.328.6,BAV1341.17r.4.txt,/u/irowerojas/localLatin/canon/CANT.328.6/BAV1341.17r.4.txt,True,1.0,1.0,1.0,0.8679896593093872,0.8100799918174744,0.05790966749191284,1.0,1.0,1.0,0.8580331206321716,0.7953451871871948,0.0626879334449768,0.004778265953063965,1.0,1.0,1.0,0.8666102290153503,0.7988904118537903,0.06771981716156006,0.009810149669647217
278,CANT.328.6,Brn425.34v.5.txt,/u/irowerojas/localLatin/canon/CANT.328.6/Brn425.34v.5.txt,True,1.0,1.0,1.0,0.9376259446144104,0.8784536123275757,0.05917233228683472,1.0,1.0,1.0,0.9317112565040588,0.867844820022583,0.06386643648147583,0.004694104194641113,1.0,1.0,1.0,0.926669716835022,0.8770992755889893,0.049570441246032715,-0.009601891040802002
279,CANT.328.6,C1525.28r.3.txt,/u/irowerojas/localLatin/canon/CANT.328.6/C1525.28r.3.txt,True,1.0,1.0,1.0,0.9535129070281982,0.8765395879745483,0.0769733190536499,1.0,1.0,1.0,0.9510531425476074,0.8638197183609009,0.08723342418670654,0.01026010513305664,1.0,1.0,1.0,0.9532821774482727,0.8701475858688354,0.08313459157943726,0.0061612725257873535
280,CANT.328.6,D1723.537.5.txt,/u/irowerojas/localLatin/canon/CANT.328.6/D1723.537.5.txt,True,1.0,1.0,1.0,0.9619016647338867,0.8851466774940491,0.07675498723983765,1.0,1.0,1.0,0.9590009450912476,0.8728624582290649,0.08613848686218262,0.00938349962234497,1.0,1.0,1.0,0.9575110673904419,0.8771299123764038,0.08038115501403809,0.0036261677742004395
281,CANT.328.6,Hat42.169r.2.txt,/u/irowerojas/localLatin/canon/CANT.328.6/Hat42.169r.2.txt,True,1.0,1.0,1.0,0.9619016647338867,0.8548004031181335,0.10710126161575317,1.0,1.0,1.0,0.9590009450912476,0.8403757810592651,0.11862516403198242,0.011523902416229248,1.0,1.0,1.0,0.9575110673904419,0.845054030418396,0.1124570369720459,0.005355775356292725
282,CANT.328.7,BAV1341.17r.5.txt,/u/irowerojas/localLatin/canon/CANT.328.7/BAV1341.17r.5.txt,True,0.0,0.0,1.0,0.6770566701889038,0.7053695917129517,-0.02831292152404785,1.0,1.0,1.0,0.703557550907135,0.7034971714019775,6.03795051574707e-05,0.028373301029205322,1.0,1.0,1.0,0.7255568504333496,0.695842444896698,0.02971440553665161,0.05802732706069946
283,CANT.328.7,BN2123.86v.2.txt,/u/irowerojas/localLatin/canon/CANT.328.7/BN2123.86v.2.txt,True,0.0,0.0,0.0,0.5419358611106873,0.763741672039032,-0.22180581092834473,0.0,0.0,0.0,0.5289693474769592,0.7651188373565674,-0.23614948987960815,-0.014343678951263428,0.0,0.0,0.0,0.5132875442504883,0.7549790143966675,-0.2416914701461792,-0.019885659217834473
284,CANT.328.7,C1525.28r.4.txt,/u/irowerojas/localLatin/canon/CANT.328.7/C1525.28r.4.txt,True,0.0,1.0,1.0,0.724806010723114,0.7279796600341797,-0.003173649311065674,1.0,1.0,1.0,0.7204087376594543,0.7140618562698364,0.00634688138961792,0.009520530700683594,1.0,1.0,1.0,0.7352049350738525,0.7168276309967041,0.018377304077148438,0.02155095338821411
285,CANT.328.7,Hat42.169r.3.txt,/u/irowerojas/localLatin/canon/CANT.328.7/Hat42.169r.3.txt,True,1.0,1.0,1.0,0.724806010723114,0.6205880641937256,0.10421794652938843,1.0,1.0,1.0,0.7204087376594543,0.6206626296043396,0.09974610805511475,-0.004471838474273682,1.0,1.0,1.0,0.7352049350738525,0.6407597064971924,0.09444522857666016,-0.009772717952728271
286,CANT.328.8,BAV1341.17r.6.txt,/u/irowerojas/localLatin/canon/CANT.328.8/BAV1341.17r.6.txt,True,1.0,1.0,1.0,0.826095700263977,0.797793984413147,0.028301715850830078,1.0,1.0,1.0,0.835915207862854,0.7884857058525085,0.04742950201034546,0.01912778615951538,1.0,1.0,1.0,0.8376689553260803,0.8048834800720215,0.03278547525405884,0.00448375940322876
287,CANT.328.8,BN2123.86v.3.txt,/u/irowerojas/localLatin/canon/CANT.328.8/BN2123.86v.3.txt,True,0.0,0.0,1.0,0.6789982318878174,0.7071933150291443,-0.028195083141326904,0.0,1.0,1.0,0.6965820789337158,0.7067410945892334,-0.010159015655517578,0.018036067485809326,0.0,1.0,1.0,0.698394775390625,0.7045701146125793,-0.006175339221954346,0.02201974391937256
288,CANT.328.8,BN2123.86v.4.txt,/u/irowerojas/localLatin/canon/CANT.328.8/BN2123.86v.4.txt,True,0.0,0.0,1.0,0.5958226323127747,0.6541575193405151,-0.05833488702774048,0.0,0.0,1.0,0.5919435620307922,0.6494011878967285,-0.05745762586593628,0.0008772611618041992,0.0,0.0,0.0,0.5709400773048401,0.6587538719177246,-0.08781379461288452,-0.029478907585144043
