model,repr,pooling,layer,method,D,sif_a,split,n_train,n_test_query,acc@1_all,acc@3_all,acc@5_all,acc@1_winnable,acc@3_winnable,acc@5_winnable,same_avg,diff_avg,gap,off_diag_mean
bowphs/PhilTa,hidden,mean,4,baseline,0,0.001,clean,943,335,0.06865671641791045,0.08656716417910448,0.0955223880597015,0.06865671641791045,0.08656716417910448,0.0955223880597015,0.953986406326294,0.9376685619354248,0.01631784439086914,0.9377036094665527
bowphs/PhilTa,hidden,mean,4,abtt,10,0.001,clean,943,335,0.9104477611940298,0.9462686567164179,0.9492537313432836,0.9104477611940298,0.9462686567164179,0.9492537313432836,0.5615549087524414,-0.0010298332199454308,0.5625847419723868,0.00016772354138083756
bowphs/PhilTa,hidden,mean,5,baseline,0,0.001,clean,943,335,0.07761194029850746,0.09850746268656717,0.10149253731343283,0.07761194029850746,0.09850746268656717,0.10149253731343283,0.9539775252342224,0.9373026490211487,0.01667487621307373,0.9373378753662109
bowphs/PhilTa,hidden,mean,5,abtt,10,0.001,clean,943,335,0.9014925373134328,0.9492537313432836,0.9582089552238806,0.9014925373134328,0.9492537313432836,0.9582089552238806,0.571853756904602,-0.000820524466689676,0.5726742813712917,0.000398509408114478
bowphs/PhilTa,hidden,mean,6,baseline,0,0.001,clean,943,335,0.07462686567164178,0.10149253731343283,0.10746268656716418,0.07462686567164178,0.10149253731343283,0.10746268656716418,0.9512525796890259,0.9343846440315247,0.01686793565750122,0.9344208240509033
bowphs/PhilTa,hidden,mean,6,abtt,10,0.001,clean,943,335,0.8955223880597015,0.9462686567164179,0.9522388059701492,0.8955223880597015,0.9462686567164179,0.9522388059701492,0.5704527497291565,-0.0006627670954912901,0.5711155168246478,0.0005529478075914085
bowphs/PhilTa,hidden,mean,7,baseline,0,0.001,clean,943,335,0.08059701492537313,0.10149253731343283,0.11044776119402985,0.08059701492537313,0.10149253731343283,0.11044776119402985,0.9514646530151367,0.9343047142028809,0.01715993881225586,0.934341311454773
bowphs/PhilTa,hidden,mean,7,abtt,10,0.001,clean,943,335,0.8925373134328358,0.9373134328358209,0.9373134328358209,0.8925373134328358,0.9373134328358209,0.9373134328358209,0.5635925531387329,-0.0006866097101010382,0.564279162848834,0.0005145539180375636
bowphs/PhilTa,hidden,mean,8,baseline,0,0.001,clean,943,335,0.08358208955223881,0.10149253731343283,0.11343283582089553,0.08358208955223881,0.10149253731343283,0.11343283582089553,0.951950192451477,0.934910774230957,0.01703941822052002,0.93494713306427
bowphs/PhilTa,hidden,mean,8,abtt,10,0.001,clean,943,335,0.9044776119402985,0.9343283582089552,0.9432835820895522,0.9044776119402985,0.9343283582089552,0.9432835820895522,0.5638831257820129,-0.000587519898544997,0.5644706456805579,0.0006140509503893554
bowphs/PhilTa,hidden,mean,9,baseline,0,0.001,clean,943,335,0.06865671641791045,0.10149253731343283,0.11343283582089553,0.06865671641791045,0.10149253731343283,0.11343283582089553,0.9471278786659241,0.930385172367096,0.016742706298828125,0.9304207563400269
bowphs/PhilTa,hidden,mean,9,abtt,10,0.001,clean,943,335,0.9044776119402985,0.9402985074626866,0.9552238805970149,0.9044776119402985,0.9402985074626866,0.9552238805970149,0.5547989010810852,-0.0005503587890416384,0.5553492598701268,0.0006317952647805214
bowphs/PhilTa,hidden,mean,10,baseline,0,0.001,clean,943,335,0.06567164179104477,0.08358208955223881,0.11044776119402985,0.06567164179104477,0.08358208955223881,0.11044776119402985,0.9452686309814453,0.9288887977600098,0.016379833221435547,0.928924024105072
bowphs/PhilTa,hidden,mean,10,abtt,10,0.001,clean,943,335,0.9104477611940298,0.9462686567164179,0.9552238805970149,0.9104477611940298,0.9462686567164179,0.9552238805970149,0.5452020764350891,-0.0005609727231785655,0.5457630491582677,0.0006007757037878036
bowphs/PhilTa,hidden,mean,11,baseline,0,0.001,clean,943,335,0.07164179104477612,0.08955223880597014,0.11044776119402985,0.07164179104477612,0.08955223880597014,0.11044776119402985,0.9461496472358704,0.9298346638679504,0.016314983367919922,0.9298691153526306
bowphs/PhilTa,hidden,mean,11,abtt,10,0.001,clean,943,335,0.8865671641791045,0.9373134328358209,0.9552238805970149,0.8865671641791045,0.9373134328358209,0.9552238805970149,0.5293753147125244,-0.0006385172018781304,0.5300138319144025,0.0004897064645774662
bowphs/PhilTa,hidden,mean,12,baseline,0,0.001,clean,943,335,0.7373134328358208,0.835820895522388,0.8626865671641791,0.7373134328358208,0.835820895522388,0.8626865671641791,0.8296105265617371,0.6407002210617065,0.18891030550003052,0.6411022543907166
bowphs/PhilTa,hidden,mean,12,abtt,10,0.001,clean,943,335,0.8985074626865671,0.9492537313432836,0.9552238805970149,0.8985074626865671,0.9492537313432836,0.9552238805970149,0.49571070075035095,-0.0009307542932219803,0.49664145504357293,0.00012643054651562124
bowphs/PhilTa,hidden,sif,0,baseline,0,0.001,clean,943,335,0.9194029850746268,0.9462686567164179,0.9492537313432836,0.9194029850746268,0.9462686567164179,0.9492537313432836,0.7487039566040039,0.32573843002319336,0.42296552658081055,0.3266385793685913
bowphs/PhilTa,hidden,sif,0,abtt,10,0.001,clean,943,335,0.9313432835820895,0.9552238805970149,0.9552238805970149,0.9313432835820895,0.9552238805970149,0.9552238805970149,0.5736743807792664,-0.00136635173112154,0.5750407325103879,-0.00014228027430363
bowphs/PhilTa,hidden,sif,1,baseline,0,0.001,clean,943,335,0.9104477611940298,0.9402985074626866,0.9432835820895522,0.9104477611940298,0.9402985074626866,0.9432835820895522,0.8134743571281433,0.47536131739616394,0.33811303973197937,0.47608140110969543
bowphs/PhilTa,hidden,sif,1,abtt,10,0.001,clean,943,335,0.9253731343283582,0.9582089552238806,0.9611940298507463,0.9253731343283582,0.9582089552238806,0.9611940298507463,0.5901606678962708,-0.0013774168910458684,0.5915380847873166,-0.00011822774831671268
bowphs/PhilTa,hidden,sif,2,baseline,0,0.001,clean,943,335,0.9044776119402985,0.9283582089552239,0.9343283582089552,0.9044776119402985,0.9283582089552239,0.9343283582089552,0.856385350227356,0.6014773845672607,0.2549079656600952,0.6020201444625854
bowphs/PhilTa,hidden,sif,2,abtt,10,0.001,clean,943,335,0.9283582089552239,0.9552238805970149,0.9671641791044776,0.9283582089552239,0.9552238805970149,0.9671641791044776,0.5869848728179932,-0.00133784010540694,0.5883227129234001,-8.549598715035245e-05
bowphs/PhilTa,hidden,sif,3,baseline,0,0.001,clean,943,335,0.8805970149253731,0.9104477611940298,0.9194029850746268,0.8805970149253731,0.9104477611940298,0.9194029850746268,0.8699538707733154,0.6581116318702698,0.21184223890304565,0.6585624814033508
bowphs/PhilTa,hidden,sif,3,abtt,10,0.001,clean,943,335,0.9223880597014925,0.9522388059701492,0.9671641791044776,0.9223880597014925,0.9522388059701492,0.9671641791044776,0.5790486335754395,-0.0011550188064575195,0.580203652381897,8.0042467743624e-05
bowphs/PhilTa,hidden,sif,4,baseline,0,0.001,clean,943,335,0.8059701492537313,0.8597014925373134,0.8656716417910447,0.8059701492537313,0.8597014925373134,0.8656716417910447,0.8537755012512207,0.6553652882575989,0.19841021299362183,0.6557878255844116
bowphs/PhilTa,hidden,sif,4,abtt,10,0.001,clean,943,335,0.9283582089552239,0.9552238805970149,0.9552238805970149,0.9283582089552239,0.9552238805970149,0.9552238805970149,0.5826325416564941,-0.00102620804682374,0.5836587497033179,0.0002162078453693539
bowphs/PhilTa,hidden,sif,5,baseline,0,0.001,clean,943,335,0.7970149253731343,0.8328358208955224,0.8417910447761194,0.7970149253731343,0.8328358208955224,0.8417910447761194,0.8521633744239807,0.6636042594909668,0.18855911493301392,0.6640058159828186
bowphs/PhilTa,hidden,sif,5,abtt,10,0.001,clean,943,335,0.9283582089552239,0.9552238805970149,0.9552238805970149,0.9283582089552239,0.9552238805970149,0.9552238805970149,0.5867471098899841,-0.0008799899369478226,0.587627099826932,0.0003708734584506601
bowphs/PhilTa,hidden,sif,6,baseline,0,0.001,clean,943,335,0.764179104477612,0.8029850746268656,0.8208955223880597,0.764179104477612,0.8029850746268656,0.8208955223880597,0.8483140468597412,0.669205904006958,0.1791081428527832,0.6695871353149414
bowphs/PhilTa,hidden,sif,6,abtt,10,0.001,clean,943,335,0.9223880597014925,0.9522388059701492,0.9552238805970149,0.9223880597014925,0.9522388059701492,0.9552238805970149,0.5842874646186829,-0.0006875500548630953,0.584975014673546,0.0005576676339842379
bowphs/PhilTa,hidden,sif,7,baseline,0,0.001,clean,943,335,0.764179104477612,0.8208955223880597,0.835820895522388,0.764179104477612,0.8208955223880597,0.835820895522388,0.8556669354438782,0.6777796745300293,0.17788726091384888,0.6781585216522217
bowphs/PhilTa,hidden,sif,7,abtt,10,0.001,clean,943,335,0.9283582089552239,0.9522388059701492,0.9522388059701492,0.9283582089552239,0.9522388059701492,0.9522388059701492,0.5865346193313599,-0.0007338561699725688,0.5872684755013324,0.0005162437446415424
bowphs/PhilTa,hidden,sif,8,baseline,0,0.001,clean,943,335,0.7701492537313432,0.8328358208955224,0.8477611940298507,0.7701492537313432,0.8328358208955224,0.8477611940298507,0.8628082871437073,0.6884791851043701,0.17432910203933716,0.6888502836227417
bowphs/PhilTa,hidden,sif,8,abtt,10,0.001,clean,943,335,0.9223880597014925,0.9492537313432836,0.9552238805970149,0.9223880597014925,0.9492537313432836,0.9552238805970149,0.5870152711868286,-0.0008234425913542509,0.5878387137781829,0.0004278712149243802
bowphs/PhilTa,hidden,sif,9,baseline,0,0.001,clean,943,335,0.7432835820895523,0.8,0.826865671641791,0.7432835820895523,0.8,0.826865671641791,0.8638471364974976,0.7015071511268616,0.162339985370636,0.7018527984619141
bowphs/PhilTa,hidden,sif,9,abtt,10,0.001,clean,943,335,0.9253731343283582,0.9492537313432836,0.9641791044776119,0.9253731343283582,0.9492537313432836,0.9641791044776119,0.5807990431785583,-0.0009627745603211224,0.5817618177388795,0.00027560367016121745
bowphs/PhilTa,hidden,sif,10,baseline,0,0.001,clean,943,335,0.7283582089552239,0.7880597014925373,0.8149253731343283,0.7283582089552239,0.7880597014925373,0.8149253731343283,0.8719660639762878,0.7233365178108215,0.1486295461654663,0.7236529588699341
bowphs/PhilTa,hidden,sif,10,abtt,10,0.001,clean,943,335,0.9194029850746268,0.9582089552238806,0.9641791044776119,0.9194029850746268,0.9582089552238806,0.9641791044776119,0.5712655186653137,-0.0008765090024098754,0.5721420276677236,0.00034139223862439394
bowphs/PhilTa,hidden,sif,11,baseline,0,0.001,clean,943,335,0.7194029850746269,0.7791044776119403,0.8059701492537313,0.7194029850746269,0.7791044776119403,0.8059701492537313,0.8692679405212402,0.7200324535369873,0.14923548698425293,0.7203501462936401
bowphs/PhilTa,hidden,sif,11,abtt,10,0.001,clean,943,335,0.9194029850746268,0.9552238805970149,0.9641791044776119,0.9194029850746268,0.9552238805970149,0.9641791044776119,0.5571553111076355,-0.000836040242575109,0.5579913513502106,0.0003517387667670846
bowphs/PhilTa,hidden,sif,12,baseline,0,0.001,clean,943,335,0.8597014925373134,0.8985074626865671,0.9074626865671642,0.8597014925373134,0.8985074626865671,0.9074626865671642,0.8407169580459595,0.6266890168190002,0.21402794122695923,0.6271445155143738
bowphs/PhilTa,hidden,sif,12,abtt,10,0.001,clean,943,335,0.9283582089552239,0.9582089552238806,0.9701492537313433,0.9283582089552239,0.9582089552238806,0.9701492537313433,0.535519540309906,-0.001109651057049632,0.5366291913669556,3.265450868639164e-05
bowphs/PhilTa,ff1,mean,1,baseline,0,0.001,clean,943,335,0.4417910447761194,0.5343283582089552,0.5611940298507463,0.4417910447761194,0.5343283582089552,0.5611940298507463,0.9575052857398987,0.9142687916755676,0.043236494064331055,0.9143607020378113
bowphs/PhilTa,ff1,mean,1,abtt,10,0.001,clean,943,335,0.8656716417910447,0.9074626865671642,0.9253731343283582,0.8656716417910447,0.9074626865671642,0.9253731343283582,0.4650728106498718,-0.00020448339637368917,0.4652772940462455,0.0007859377656131983
bowphs/PhilTa,ff1,mean,2,baseline,0,0.001,clean,943,335,0.5104477611940299,0.5850746268656717,0.5970149253731343,0.5104477611940299,0.5850746268656717,0.5970149253731343,0.9720192551612854,0.9504228234291077,0.021596431732177734,0.9504687786102295
bowphs/PhilTa,ff1,mean,2,abtt,10,0.001,clean,943,335,0.8716417910447761,0.9134328358208955,0.9313432835820895,0.8716417910447761,0.9134328358208955,0.9313432835820895,0.46159830689430237,-0.0007305461913347244,0.4623288530856371,0.00025359855499118567
bowphs/PhilTa,ff1,mean,3,baseline,0,0.001,clean,943,335,0.050746268656716415,0.0626865671641791,0.06865671641791045,0.050746268656716415,0.0626865671641791,0.06865671641791045,0.9341965913772583,0.9090889692306519,0.025107622146606445,0.909142255783081
bowphs/PhilTa,ff1,mean,3,abtt,10,0.001,clean,943,335,0.844776119402985,0.9074626865671642,0.9223880597014925,0.844776119402985,0.9074626865671642,0.9223880597014925,0.4233194589614868,-0.00021216778259258717,0.4235316267440794,0.0006893905228935182
bowphs/PhilTa,ff1,mean,4,baseline,0,0.001,clean,943,335,0.041791044776119404,0.05373134328358209,0.06567164179104477,0.041791044776119404,0.05373134328358209,0.06567164179104477,0.9567096829414368,0.9473574757575989,0.00935220718383789,0.9473775029182434
bowphs/PhilTa,ff1,mean,4,abtt,10,0.001,clean,943,335,0.8835820895522388,0.9313432835820895,0.9343283582089552,0.8835820895522388,0.9313432835820895,0.9343283582089552,0.47603142261505127,-0.0007748852949589491,0.4768063079100102,0.00024007691536098719
bowphs/PhilTa,ff1,mean,5,baseline,0,0.001,clean,943,335,0.05970149253731343,0.07164179104477612,0.07761194029850746,0.05970149253731343,0.07164179104477612,0.07761194029850746,0.947679877281189,0.9350891709327698,0.01259070634841919,0.9351165890693665
bowphs/PhilTa,ff1,mean,5,abtt,10,0.001,clean,943,335,0.8895522388059701,0.9223880597014925,0.9373134328358209,0.8895522388059701,0.9223880597014925,0.9373134328358209,0.48661676049232483,-0.0005920775001868606,0.4872088379925117,0.00044502856326289475
bowphs/PhilTa,ff1,mean,6,baseline,0,0.001,clean,943,335,0.06567164179104477,0.08358208955223881,0.10149253731343283,0.06567164179104477,0.08358208955223881,0.10149253731343283,0.919653058052063,0.9044500589370728,0.015202999114990234,0.9044824838638306
bowphs/PhilTa,ff1,mean,6,abtt,10,0.001,clean,943,335,0.9104477611940298,0.9373134328358209,0.9492537313432836,0.9104477611940298,0.9373134328358209,0.9492537313432836,0.4896075129508972,-0.0009935257257893682,0.4906010386766866,5.0801492761820555e-05
bowphs/PhilTa,ff1,mean,7,baseline,0,0.001,clean,943,335,0.43582089552238806,0.5074626865671642,0.5164179104477612,0.43582089552238806,0.5074626865671642,0.5164179104477612,0.9144099354743958,0.8576685190200806,0.056741416454315186,0.8577892780303955
bowphs/PhilTa,ff1,mean,7,abtt,10,0.001,clean,943,335,0.9194029850746268,0.9522388059701492,0.9552238805970149,0.9194029850746268,0.9522388059701492,0.9552238805970149,0.4954996407032013,-0.0008187619969248772,0.49631840270012617,0.00023773504653945565
bowphs/PhilTa,ff1,mean,8,baseline,0,0.001,clean,943,335,0.43283582089552236,0.5313432835820896,0.5522388059701493,0.43283582089552236,0.5313432835820896,0.5522388059701493,0.9051698446273804,0.8415452241897583,0.06362462043762207,0.8416811227798462
bowphs/PhilTa,ff1,mean,8,abtt,10,0.001,clean,943,335,0.9104477611940298,0.9492537313432836,0.9641791044776119,0.9104477611940298,0.9492537313432836,0.9641791044776119,0.4970076382160187,-0.0006508028600364923,0.49765844107605517,0.000408547290135175
bowphs/PhilTa,ff1,mean,9,baseline,0,0.001,clean,943,335,0.14029850746268657,0.1791044776119403,0.18507462686567164,0.14029850746268657,0.1791044776119403,0.18507462686567164,0.7574506998062134,0.7337488532066345,0.023701846599578857,0.733799397945404
bowphs/PhilTa,ff1,mean,9,abtt,10,0.001,clean,943,335,0.8985074626865671,0.9253731343283582,0.9432835820895522,0.8985074626865671,0.9253731343283582,0.9432835820895522,0.4859701991081238,-0.0009365009609609842,0.48690670006908476,9.996162407333031e-05
bowphs/PhilTa,ff1,mean,10,baseline,0,0.001,clean,943,335,0.22388059701492538,0.28059701492537314,0.30149253731343284,0.22388059701492538,0.28059701492537314,0.30149253731343284,0.8271475434303284,0.7790669798851013,0.04808056354522705,0.7791691422462463
bowphs/PhilTa,ff1,mean,10,abtt,10,0.001,clean,943,335,0.8656716417910447,0.9223880597014925,0.9492537313432836,0.8656716417910447,0.9223880597014925,0.9492537313432836,0.4629557132720947,-0.0009077004506252706,0.46386341372272,7.971137529239058e-05
bowphs/PhilTa,ff1,mean,11,baseline,0,0.001,clean,943,335,0.3701492537313433,0.47761194029850745,0.5014925373134328,0.3701492537313433,0.47761194029850745,0.5014925373134328,0.8666964173316956,0.7719787955284119,0.09471762180328369,0.7721803784370422
bowphs/PhilTa,ff1,mean,11,abtt,10,0.001,clean,943,335,0.844776119402985,0.9104477611940298,0.9373134328358209,0.844776119402985,0.9104477611940298,0.9373134328358209,0.42532435059547424,-0.0008494032081216574,0.4261737538035959,5.77795653953217e-05
bowphs/PhilTa,ff1,mean,12,baseline,0,0.001,clean,943,335,0.21492537313432836,0.26865671641791045,0.3164179104477612,0.21492537313432836,0.26865671641791045,0.3164179104477612,0.791486918926239,0.699435293674469,0.09205162525177002,0.6996309161186218
bowphs/PhilTa,ff1,mean,12,abtt,10,0.001,clean,943,335,0.8626865671641791,0.9253731343283582,0.9402985074626866,0.8626865671641791,0.9253731343283582,0.9402985074626866,0.4257640242576599,-0.00068024912616238,0.4264442733838223,0.0002275091246701777
bowphs/PhilTa,ff1,sif,1,baseline,0,0.001,clean,943,335,0.8746268656716418,0.9044776119402985,0.9074626865671642,0.8746268656716418,0.9044776119402985,0.9074626865671642,0.8325424194335938,0.5813398361206055,0.2512025833129883,0.5818748474121094
bowphs/PhilTa,ff1,sif,1,abtt,10,0.001,clean,943,335,0.9134328358208955,0.9432835820895522,0.9611940298507463,0.9134328358208955,0.9432835820895522,0.9611940298507463,0.543351948261261,-0.001001662341877818,0.5443536106031388,0.0001570861495565623
bowphs/PhilTa,ff1,sif,2,baseline,0,0.001,clean,943,335,0.8537313432835821,0.8805970149253731,0.8925373134328358,0.8537313432835821,0.8805970149253731,0.8925373134328358,0.7621257901191711,0.4584302306175232,0.30369555950164795,0.459076851606369
bowphs/PhilTa,ff1,sif,2,abtt,10,0.001,clean,943,335,0.9074626865671642,0.9552238805970149,0.9582089552238806,0.9074626865671642,0.9552238805970149,0.9582089552238806,0.5200482606887817,-0.0009720104862935841,0.5210202711750753,0.0001370689133182168
bowphs/PhilTa,ff1,sif,3,baseline,0,0.001,clean,943,335,0.8567164179104477,0.9044776119402985,0.9164179104477612,0.8567164179104477,0.9044776119402985,0.9164179104477612,0.7602335214614868,0.4909985363483429,0.2692349851131439,0.49157142639160156
bowphs/PhilTa,ff1,sif,3,abtt,10,0.001,clean,943,335,0.9194029850746268,0.9492537313432836,0.9582089552238806,0.9194029850746268,0.9492537313432836,0.9582089552238806,0.4899801015853882,-0.0007168517331592739,0.49069695331854746,0.00032767976517789066
bowphs/PhilTa,ff1,sif,4,baseline,0,0.001,clean,943,335,0.6895522388059702,0.7194029850746269,0.7432835820895523,0.6895522388059702,0.7194029850746269,0.7432835820895523,0.7912359237670898,0.6231091618537903,0.16812676191329956,0.6234670877456665
bowphs/PhilTa,ff1,sif,4,abtt,10,0.001,clean,943,335,0.9164179104477612,0.9552238805970149,0.9582089552238806,0.9164179104477612,0.9552238805970149,0.9582089552238806,0.5126350522041321,-0.0006185942911542952,0.5132536464952864,0.00047395259025506675
bowphs/PhilTa,ff1,sif,5,baseline,0,0.001,clean,943,335,0.8298507462686567,0.8686567164179104,0.8776119402985074,0.8298507462686567,0.8686567164179104,0.8776119402985074,0.7502394914627075,0.47884202003479004,0.2713974714279175,0.47941961884498596
bowphs/PhilTa,ff1,sif,5,abtt,10,0.001,clean,943,335,0.9194029850746268,0.9492537313432836,0.9522388059701492,0.9194029850746268,0.9492537313432836,0.9522388059701492,0.5293213129043579,-0.0008152950322255492,0.5301366079365835,0.00031319039408117533
bowphs/PhilTa,ff1,sif,6,baseline,0,0.001,clean,943,335,0.8686567164179104,0.9044776119402985,0.9134328358208955,0.8686567164179104,0.9044776119402985,0.9134328358208955,0.7235600352287292,0.40912532806396484,0.3144347071647644,0.4097946882247925
bowphs/PhilTa,ff1,sif,6,abtt,10,0.001,clean,943,335,0.9283582089552239,0.9492537313432836,0.9522388059701492,0.9283582089552239,0.9492537313432836,0.9522388059701492,0.525458037853241,-0.0007145697018131614,0.5261726075550541,0.0004054774472024292
bowphs/PhilTa,ff1,sif,7,baseline,0,0.001,clean,943,335,0.8835820895522388,0.9074626865671642,0.9313432835820895,0.8835820895522388,0.9074626865671642,0.9313432835820895,0.7493232488632202,0.41062283515930176,0.33870041370391846,0.41134384274482727
bowphs/PhilTa,ff1,sif,7,abtt,10,0.001,clean,943,335,0.9283582089552239,0.9552238805970149,0.9611940298507463,0.9283582089552239,0.9552238805970149,0.9611940298507463,0.5268245339393616,-0.0009644241654314101,0.527788958104793,0.00015906384214758873
bowphs/PhilTa,ff1,sif,8,baseline,0,0.001,clean,943,335,0.8746268656716418,0.9134328358208955,0.9283582089552239,0.8746268656716418,0.9134328358208955,0.9283582089552239,0.735090970993042,0.3813636004924774,0.3537273705005646,0.38211649656295776
bowphs/PhilTa,ff1,sif,8,abtt,10,0.001,clean,943,335,0.9164179104477612,0.9582089552238806,0.9641791044776119,0.9164179104477612,0.9582089552238806,0.9641791044776119,0.5253123044967651,-0.0008021365501917899,0.5261144410469569,0.00031778690754435956
bowphs/PhilTa,ff1,sif,9,baseline,0,0.001,clean,943,335,0.8567164179104477,0.9014925373134328,0.9104477611940298,0.8567164179104477,0.9014925373134328,0.9104477611940298,0.7318201065063477,0.4205646514892578,0.31125545501708984,0.42122700810432434
bowphs/PhilTa,ff1,sif,9,abtt,10,0.001,clean,943,335,0.9044776119402985,0.9402985074626866,0.9492537313432836,0.9044776119402985,0.9402985074626866,0.9492537313432836,0.5167407393455505,-0.0008250321261584759,0.517565771471709,0.0002766932884696871
bowphs/PhilTa,ff1,sif,10,baseline,0,0.001,clean,943,335,0.835820895522388,0.8656716417910447,0.8746268656716418,0.835820895522388,0.8656716417910447,0.8746268656716418,0.7561109662055969,0.4979236423969269,0.25818732380867004,0.49847346544265747
bowphs/PhilTa,ff1,sif,10,abtt,10,0.001,clean,943,335,0.9044776119402985,0.9462686567164179,0.9492537313432836,0.9044776119402985,0.9462686567164179,0.9492537313432836,0.4902401268482208,-0.0010451256530359387,0.49128525250125676,6.570303980879544e-07
bowphs/PhilTa,ff1,sif,11,baseline,0,0.001,clean,943,335,0.7164179104477612,0.7940298507462686,0.8149253731343283,0.7164179104477612,0.7940298507462686,0.8149253731343283,0.824789822101593,0.6676774024963379,0.15711241960525513,0.6680115461349487
bowphs/PhilTa,ff1,sif,11,abtt,10,0.001,clean,943,335,0.9014925373134328,0.9402985074626866,0.9492537313432836,0.9014925373134328,0.9402985074626866,0.9492537313432836,0.4674670994281769,-0.0009375636582262814,0.46840466308640316,5.951405182713643e-05
bowphs/PhilTa,ff1,sif,12,baseline,0,0.001,clean,943,335,0.755223880597015,0.8,0.8119402985074626,0.755223880597015,0.8,0.8119402985074626,0.8141757249832153,0.6448993682861328,0.16927635669708252,0.6452596783638
bowphs/PhilTa,ff1,sif,12,abtt,10,0.001,clean,943,335,0.9074626865671642,0.9432835820895522,0.9522388059701492,0.9074626865671642,0.9432835820895522,0.9522388059701492,0.4633623957633972,-0.0009594340226612985,0.4643218297860585,2.8953198125236668e-05
sentence-transformers/LaBSE,hidden,mean,0,baseline,0,0.001,clean,943,335,0.6119402985074627,0.6805970149253732,0.7134328358208956,0.6119402985074627,0.6805970149253732,0.7134328358208956,0.8386794328689575,0.6475750803947449,0.19110435247421265,0.6479818224906921
sentence-transformers/LaBSE,hidden,mean,0,abtt,10,0.001,clean,943,335,0.9223880597014925,0.9522388059701492,0.9611940298507463,0.9223880597014925,0.9522388059701492,0.9611940298507463,0.5479840040206909,-0.0014640945009887218,0.5494480985216796,-0.00029450104921124876
sentence-transformers/LaBSE,hidden,mean,1,baseline,0,0.001,clean,943,335,0.5373134328358209,0.6059701492537314,0.6208955223880597,0.5373134328358209,0.6059701492537314,0.6208955223880597,0.9430459141731262,0.8763250708580017,0.06672084331512451,0.8764669895172119
sentence-transformers/LaBSE,hidden,mean,1,abtt,10,0.001,clean,943,335,0.8895522388059701,0.9492537313432836,0.9641791044776119,0.8895522388059701,0.9492537313432836,0.9641791044776119,0.533717155456543,-0.001470964285545051,0.535188119742088,-0.000331726303556934
sentence-transformers/LaBSE,hidden,mean,2,baseline,0,0.001,clean,943,335,0.48955223880597015,0.5880597014925373,0.6119402985074627,0.48955223880597015,0.5880597014925373,0.6119402985074627,0.9714296460151672,0.9337234497070312,0.037706196308135986,0.9338037967681885
sentence-transformers/LaBSE,hidden,mean,2,abtt,10,0.001,clean,943,335,0.8746268656716418,0.9492537313432836,0.9522388059701492,0.8746268656716418,0.9492537313432836,0.9522388059701492,0.5486184358596802,-0.001434626174159348,0.5500530620338395,-0.00026374589651823044
sentence-transformers/LaBSE,hidden,mean,3,baseline,0,0.001,clean,943,335,0.5671641791044776,0.6328358208955224,0.6626865671641791,0.5671641791044776,0.6328358208955224,0.6626865671641791,0.9536306858062744,0.8899399042129517,0.06369078159332275,0.8900752067565918
sentence-transformers/LaBSE,hidden,mean,3,abtt,10,0.001,clean,943,335,0.8955223880597015,0.9402985074626866,0.9522388059701492,0.8955223880597015,0.9402985074626866,0.9522388059701492,0.5593563914299011,-0.0013985999394208193,0.5607549913693219,-0.00020493811462074518
sentence-transformers/LaBSE,hidden,mean,4,baseline,0,0.001,clean,943,335,0.5850746268656717,0.6477611940298508,0.6805970149253732,0.5850746268656717,0.6477611940298508,0.6805970149253732,0.9476365447044373,0.8732114434242249,0.0744251012802124,0.8733699321746826
sentence-transformers/LaBSE,hidden,mean,4,abtt,10,0.001,clean,943,335,0.8656716417910447,0.9343283582089552,0.9492537313432836,0.8656716417910447,0.9343283582089552,0.9492537313432836,0.5327652096748352,-0.0012434888631105423,0.5340086985379457,-0.00010676123201847076
sentence-transformers/LaBSE,hidden,mean,5,baseline,0,0.001,clean,943,335,0.5791044776119403,0.6567164179104478,0.6805970149253732,0.5791044776119403,0.6567164179104478,0.6805970149253732,0.9487482905387878,0.8817263245582581,0.06702196598052979,0.881868839263916
sentence-transformers/LaBSE,hidden,mean,5,abtt,10,0.001,clean,943,335,0.8537313432835821,0.9134328358208955,0.9343283582089552,0.8537313432835821,0.9134328358208955,0.9343283582089552,0.5173720717430115,-0.0011977681424468756,0.5185698398854584,-9.390497143613175e-05
sentence-transformers/LaBSE,hidden,mean,6,baseline,0,0.001,clean,943,335,0.6388059701492538,0.7164179104477612,0.755223880597015,0.6388059701492538,0.7164179104477612,0.755223880597015,0.9447258114814758,0.8659034371376038,0.07882237434387207,0.8660714030265808
sentence-transformers/LaBSE,hidden,mean,6,abtt,10,0.001,clean,943,335,0.8597014925373134,0.9164179104477612,0.9313432835820895,0.8597014925373134,0.9164179104477612,0.9313432835820895,0.5422453284263611,-0.0012837725225836039,0.5435291009489447,-0.00012677886115852743
sentence-transformers/LaBSE,hidden,mean,7,baseline,0,0.001,clean,943,335,0.5940298507462687,0.7104477611940299,0.7611940298507462,0.5940298507462687,0.7104477611940299,0.7611940298507462,0.9505295753479004,0.8630236983299255,0.08750587701797485,0.8632099032402039
sentence-transformers/LaBSE,hidden,mean,7,abtt,10,0.001,clean,943,335,0.8417910447761194,0.9044776119402985,0.9223880597014925,0.8417910447761194,0.9044776119402985,0.9223880597014925,0.5351239442825317,-0.001142880180850625,0.5362668244633824,-1.3462770311889471e-06
