model,language,layer,method,D,D_source,sif_a,spearman_train,spearman_test,n_train_pairs,n_test_pairs
sentence-transformers/LaBSE,english,7,whitening,0,none,0.001,0.6627188458975033,0.6749560962345014,3564,3564
sentence-transformers/LaBSE,english,8,baseline_mean,0,none,0.001,0.5548766245058064,0.5914759730856111,3564,3564
sentence-transformers/LaBSE,english,8,sif_abtt_optimal,10,train_sweep,0.001,0.700702238632071,0.7195834437483611,3564,3564
sentence-transformers/LaBSE,english,8,whitening,0,none,0.001,0.6638648562890728,0.6785914347576545,3564,3564
sentence-transformers/LaBSE,english,9,baseline_mean,0,none,0.001,0.5895267781107328,0.6274134553320491,3564,3564
sentence-transformers/LaBSE,english,9,sif_abtt_optimal,10,train_sweep,0.001,0.7169103668003326,0.7356433916880031,3564,3564
sentence-transformers/LaBSE,english,9,whitening,0,none,0.001,0.6814112706283695,0.6946112429923363,3564,3564
sentence-transformers/LaBSE,english,10,baseline_mean,0,none,0.001,0.6029906645010382,0.6344815627137439,3564,3564
sentence-transformers/LaBSE,english,10,sif_abtt_optimal,10,train_sweep,0.001,0.730138038057454,0.7501616550722546,3564,3564
sentence-transformers/LaBSE,english,10,whitening,0,none,0.001,0.6992246955842332,0.7118585185659742,3564,3564
sentence-transformers/LaBSE,english,11,baseline_mean,0,none,0.001,0.6875840217242484,0.719224990274905,3564,3564
sentence-transformers/LaBSE,english,11,sif_abtt_optimal,3,train_sweep,0.001,0.7634647544695247,0.789630492240963,3564,3564
sentence-transformers/LaBSE,english,11,whitening,0,none,0.001,0.7358082073644177,0.7577084083065916,3564,3564
sentence-transformers/LaBSE,english,12,baseline_mean,0,none,0.001,0.7119328038796453,0.7457104708331895,3564,3564
sentence-transformers/LaBSE,english,12,sif_abtt_optimal,2,train_sweep,0.001,0.7685733980052798,0.7922202323401691,3564,3564
sentence-transformers/LaBSE,english,12,whitening,0,none,0.001,0.7490146462208946,0.7732274505897712,3564,3564
sentence-transformers/LaBSE,french,0,baseline_mean,0,none,0.001,0.7076924611309484,0.7392825768705737,505,505
sentence-transformers/LaBSE,french,0,sif_abtt_optimal,7,train_sweep,0.001,0.8613552765738779,0.8729517375630095,505,505
sentence-transformers/LaBSE,french,0,whitening,0,none,0.001,0.7115589493362532,0.7471020607182401,505,505
sentence-transformers/LaBSE,french,1,baseline_mean,0,none,0.001,0.6761086559984317,0.7003303735950415,505,505
sentence-transformers/LaBSE,french,1,sif_abtt_optimal,10,train_sweep,0.001,0.8610992548126265,0.8729001371026945,505,505
sentence-transformers/LaBSE,french,1,whitening,0,none,0.001,0.7489867485031004,0.7387769542138362,505,505
sentence-transformers/LaBSE,french,2,baseline_mean,0,none,0.001,0.7067398176812498,0.7199771754721103,505,505
sentence-transformers/LaBSE,french,2,sif_abtt_optimal,7,train_sweep,0.001,0.8602784928822027,0.8701407794443172,505,505
sentence-transformers/LaBSE,french,2,whitening,0,none,0.001,0.6904754873458915,0.7750701322288869,505,505
sentence-transformers/LaBSE,french,3,baseline_mean,0,none,0.001,0.7497751171112014,0.7674759712385035,505,505
sentence-transformers/LaBSE,french,3,sif_abtt_optimal,3,train_sweep,0.001,0.8572415004750428,0.8658302798460972,505,505
sentence-transformers/LaBSE,french,3,whitening,0,none,0.001,0.735621713364092,0.7390008774820879,505,505
sentence-transformers/LaBSE,french,4,baseline_mean,0,none,0.001,0.7494317494922406,0.7728355807261712,505,505
sentence-transformers/LaBSE,french,4,sif_abtt_optimal,10,train_sweep,0.001,0.857845306832101,0.8672871069675747,505,505
sentence-transformers/LaBSE,french,4,whitening,0,none,0.001,0.6975662175459443,0.7358936335476808,505,505
sentence-transformers/LaBSE,french,5,baseline_mean,0,none,0.001,0.7704572272240382,0.7945563057629957,505,505
sentence-transformers/LaBSE,french,5,sif_abtt_optimal,10,train_sweep,0.001,0.8566949942401108,0.8691240052575467,505,505
sentence-transformers/LaBSE,french,5,whitening,0,none,0.001,0.7286698812364326,0.766828991396675,505,505
sentence-transformers/LaBSE,french,6,baseline_mean,0,none,0.001,0.7989061128031687,0.813711416376114,505,505
sentence-transformers/LaBSE,french,6,sif_abtt_optimal,10,train_sweep,0.001,0.8646737196538223,0.8732495450679195,505,505
sentence-transformers/LaBSE,french,6,whitening,0,none,0.001,0.735185052588074,0.7517454140793466,505,505
sentence-transformers/LaBSE,french,7,baseline_mean,0,none,0.001,0.78065040370169,0.800878701227364,505,505
sentence-transformers/LaBSE,french,7,sif_abtt_optimal,2,train_sweep,0.001,0.8652220445843861,0.8739319001666965,505,505
sentence-transformers/LaBSE,french,7,whitening,0,none,0.001,0.7318752616783826,0.7651064796488048,505,505
sentence-transformers/LaBSE,french,8,baseline_mean,0,none,0.001,0.7721915424447189,0.8003978350828583,505,505
sentence-transformers/LaBSE,french,8,sif_abtt_optimal,7,train_sweep,0.001,0.8690510652827175,0.8822808787228237,505,505
sentence-transformers/LaBSE,french,8,whitening,0,none,0.001,0.7211812675136016,0.7383000858409368,505,505
sentence-transformers/LaBSE,french,9,baseline_mean,0,none,0.001,0.8124124965155008,0.8401569511262288,505,505
sentence-transformers/LaBSE,french,9,sif_abtt_optimal,7,train_sweep,0.001,0.8688525434954207,0.8861717902321304,505,505
sentence-transformers/LaBSE,french,9,whitening,0,none,0.001,0.7104045693456312,0.7419066866183134,505,505
sentence-transformers/LaBSE,french,10,baseline_mean,0,none,0.001,0.8248203183644812,0.8560981045648649,505,505
sentence-transformers/LaBSE,french,10,sif_abtt_optimal,2,train_sweep,0.001,0.8720868320825695,0.8890353686702298,505,505
sentence-transformers/LaBSE,french,10,whitening,0,none,0.001,0.7348626703368508,0.7367477315247237,505,505
sentence-transformers/LaBSE,french,11,baseline_mean,0,none,0.001,0.8243087878181846,0.8391982667447747,505,505
sentence-transformers/LaBSE,french,11,sif_abtt_optimal,7,train_sweep,0.001,0.8823620513844985,0.8900859914691329,505,505
sentence-transformers/LaBSE,french,11,whitening,0,none,0.001,0.7196538071434584,0.7534195225896008,505,505
sentence-transformers/LaBSE,french,12,baseline_mean,0,none,0.001,0.8758238171128295,0.8823995291779473,505,505
sentence-transformers/LaBSE,french,12,sif_abtt_optimal,5,train_sweep,0.001,0.8887929074963689,0.8955594953336178,505,505
sentence-transformers/LaBSE,french,12,whitening,0,none,0.001,0.6848830219697891,0.7365615329430283,505,505
sentence-transformers/LaBSE,sinhala,0,baseline_mean,0,none,0.001,0.4352194584812729,0.4511575629403018,2548,2548
sentence-transformers/LaBSE,sinhala,0,sif_abtt_optimal,1,train_sweep,0.001,0.4901527184739891,0.5078162597388979,2548,2548
sentence-transformers/LaBSE,sinhala,0,whitening,0,none,0.001,0.325016000663658,0.35189098048059053,2548,2548
sentence-transformers/LaBSE,sinhala,1,baseline_mean,0,none,0.001,0.41063534331955653,0.4213197884913677,2548,2548
sentence-transformers/LaBSE,sinhala,1,sif_abtt_optimal,1,train_sweep,0.001,0.49328613083507106,0.5081840334074758,2548,2548
sentence-transformers/LaBSE,sinhala,1,whitening,0,none,0.001,0.3204156629652754,0.3509551326635995,2548,2548
sentence-transformers/LaBSE,sinhala,2,baseline_mean,0,none,0.001,0.4274119102573871,0.4403701884680357,2548,2548
sentence-transformers/LaBSE,sinhala,2,sif_abtt_optimal,1,train_sweep,0.001,0.5049494898404835,0.5257823995837027,2548,2548
sentence-transformers/LaBSE,sinhala,2,whitening,0,none,0.001,0.3082275656686832,0.36736369936810426,2548,2548
sentence-transformers/LaBSE,sinhala,3,baseline_mean,0,none,0.001,0.48125473640179534,0.49305523651476124,2548,2548
sentence-transformers/LaBSE,sinhala,3,sif_abtt_optimal,2,train_sweep,0.001,0.510130382796389,0.5192017477782506,2548,2548
sentence-transformers/LaBSE,sinhala,3,whitening,0,none,0.001,0.3295255230104192,0.3473400627060674,2548,2548
sentence-transformers/LaBSE,sinhala,4,baseline_mean,0,none,0.001,0.4920691890606817,0.5052322521877866,2548,2548
sentence-transformers/LaBSE,sinhala,4,sif_abtt_optimal,2,train_sweep,0.001,0.5185203048425397,0.5227144523478229,2548,2548
sentence-transformers/LaBSE,sinhala,4,whitening,0,none,0.001,0.33201350522881584,0.3519093027982974,2548,2548
sentence-transformers/LaBSE,sinhala,5,baseline_mean,0,none,0.001,0.49512841581923417,0.5119993745418085,2548,2548
sentence-transformers/LaBSE,sinhala,5,sif_abtt_optimal,2,train_sweep,0.001,0.5181549793309136,0.5192975530512111,2548,2548
sentence-transformers/LaBSE,sinhala,5,whitening,0,none,0.001,0.32169199922594854,0.3554911001261554,2548,2548
sentence-transformers/LaBSE,sinhala,6,baseline_mean,0,none,0.001,0.5273778786585429,0.540438848973192,2548,2548
sentence-transformers/LaBSE,sinhala,6,sif_abtt_optimal,2,train_sweep,0.001,0.5152868593437546,0.5235831040365398,2548,2548
sentence-transformers/LaBSE,sinhala,6,whitening,0,none,0.001,0.33330591663239173,0.34614288360246354,2548,2548
sentence-transformers/LaBSE,sinhala,7,baseline_mean,0,none,0.001,0.5242534916216954,0.5352065605369286,2548,2548
sentence-transformers/LaBSE,sinhala,7,sif_abtt_optimal,2,train_sweep,0.001,0.5284959147891738,0.531730198271744,2548,2548
sentence-transformers/LaBSE,sinhala,7,whitening,0,none,0.001,0.35666433657597857,0.3674059868178397,2548,2548
sentence-transformers/LaBSE,sinhala,8,baseline_mean,0,none,0.001,0.5146876059064939,0.5217356894823555,2548,2548
sentence-transformers/LaBSE,sinhala,8,sif_abtt_optimal,2,train_sweep,0.001,0.5246910508444924,0.5324568267489445,2548,2548
sentence-transformers/LaBSE,sinhala,8,whitening,0,none,0.001,0.35072507865263564,0.35366466975528554,2548,2548
sentence-transformers/LaBSE,sinhala,9,baseline_mean,0,none,0.001,0.5455210620243229,0.5518095790143352,2548,2548
sentence-transformers/LaBSE,sinhala,9,sif_abtt_optimal,2,train_sweep,0.001,0.5328499156558311,0.5426111362046786,2548,2548
sentence-transformers/LaBSE,sinhala,9,whitening,0,none,0.001,0.3439588068218085,0.358860418170663,2548,2548
sentence-transformers/LaBSE,sinhala,10,baseline_mean,0,none,0.001,0.5637006028509796,0.5725735194756417,2548,2548
sentence-transformers/LaBSE,sinhala,10,sif_abtt_optimal,3,train_sweep,0.001,0.5551988050836271,0.5551795701726874,2548,2548
sentence-transformers/LaBSE,sinhala,10,whitening,0,none,0.001,0.34222785551067164,0.36320442143026016,2548,2548
sentence-transformers/LaBSE,sinhala,11,baseline_mean,0,none,0.001,0.5822330017171586,0.5742421336099736,2548,2548
sentence-transformers/LaBSE,sinhala,11,sif_abtt_optimal,1,train_sweep,0.001,0.5982874818030299,0.5938003379892175,2548,2548
sentence-transformers/LaBSE,sinhala,11,whitening,0,none,0.001,0.36959061671666416,0.39249913127033537,2548,2548
sentence-transformers/LaBSE,sinhala,12,baseline_mean,0,none,0.001,0.6312664893373479,0.6388178916200952,2548,2548
sentence-transformers/LaBSE,sinhala,12,sif_abtt_optimal,1,train_sweep,0.001,0.6030805276518091,0.5967323892127361,2548,2548
sentence-transformers/LaBSE,sinhala,12,whitening,0,none,0.001,0.3767277747369882,0.3730511085885396,2548,2548
sentence-transformers/LaBSE,tamil,0,baseline_mean,0,none,0.001,0.3261298404000613,0.36988859414495884,1300,1300
sentence-transformers/LaBSE,tamil,0,sif_abtt_optimal,1,train_sweep,0.001,0.3501872604746612,0.37526444146293625,1300,1300
sentence-transformers/LaBSE,tamil,0,whitening,0,none,0.001,0.10732327431238355,0.10944559276217802,1300,1300
sentence-transformers/LaBSE,tamil,1,baseline_mean,0,none,0.001,0.28656457677337116,0.3427658858746123,1300,1300
sentence-transformers/LaBSE,tamil,1,sif_abtt_optimal,1,train_sweep,0.001,0.35081532780828073,0.38189732705896845,1300,1300
sentence-transformers/LaBSE,tamil,1,whitening,0,none,0.001,0.13547181149697748,0.15335079617605724,1300,1300
sentence-transformers/LaBSE,tamil,2,baseline_mean,0,none,0.001,0.27990984477708686,0.35173624896441513,1300,1300
sentence-transformers/LaBSE,tamil,2,sif_abtt_optimal,1,train_sweep,0.001,0.3482636636135863,0.3815542010876617,1300,1300
sentence-transformers/LaBSE,tamil,2,whitening,0,none,0.001,0.16803794480340636,0.17704623820932774,1300,1300
sentence-transformers/LaBSE,tamil,3,baseline_mean,0,none,0.001,0.29565652286231914,0.37315730987770995,1300,1300
sentence-transformers/LaBSE,tamil,3,sif_abtt_optimal,7,train_sweep,0.001,0.34756818854717336,0.36740751151094486,1300,1300
sentence-transformers/LaBSE,tamil,3,whitening,0,none,0.001,0.1261173199135004,0.10795403716001317,1300,1300
sentence-transformers/LaBSE,tamil,4,baseline_mean,0,none,0.001,0.2923640984868003,0.359971891790522,1300,1300
sentence-transformers/LaBSE,tamil,4,sif_abtt_optimal,5,train_sweep,0.001,0.3582637988484076,0.3747934320181956,1300,1300
sentence-transformers/LaBSE,tamil,4,whitening,0,none,0.001,0.11479132319834627,0.15587727890057487,1300,1300
sentence-transformers/LaBSE,tamil,5,baseline_mean,0,none,0.001,0.29150306357342953,0.34878445393571134,1300,1300
sentence-transformers/LaBSE,tamil,5,sif_abtt_optimal,5,train_sweep,0.001,0.3723938756025164,0.3734031453888692,1300,1300
sentence-transformers/LaBSE,tamil,5,whitening,0,none,0.001,0.15181704016796474,0.10149988284352858,1300,1300
sentence-transformers/LaBSE,tamil,6,baseline_mean,0,none,0.001,0.3264094804086336,0.378854988808075,1300,1300
sentence-transformers/LaBSE,tamil,6,sif_abtt_optimal,10,train_sweep,0.001,0.3606681443608246,0.3600138387195161,1300,1300
sentence-transformers/LaBSE,tamil,6,whitening,0,none,0.001,0.22910756770535445,0.14397036160382712,1300,1300
sentence-transformers/LaBSE,tamil,7,baseline_mean,0,none,0.001,0.30531860604067274,0.3698345643162088,1300,1300
sentence-transformers/LaBSE,tamil,7,sif_abtt_optimal,10,train_sweep,0.001,0.35946585278939697,0.3637585334843704,1300,1300
sentence-transformers/LaBSE,tamil,7,whitening,0,none,0.001,0.15496300675525926,0.15126224338829855,1300,1300
sentence-transformers/LaBSE,tamil,8,baseline_mean,0,none,0.001,0.2831453456682532,0.34191630470445655,1300,1300
sentence-transformers/LaBSE,tamil,8,sif_abtt_optimal,2,train_sweep,0.001,0.3627666516992344,0.37431367812263755,1300,1300
sentence-transformers/LaBSE,tamil,8,whitening,0,none,0.001,0.1336679420050477,0.15151202227781163,1300,1300
sentence-transformers/LaBSE,tamil,9,baseline_mean,0,none,0.001,0.30944196818249886,0.38943569695115676,1300,1300
sentence-transformers/LaBSE,tamil,9,sif_abtt_optimal,2,train_sweep,0.001,0.3722302033127303,0.3861423249617214,1300,1300
sentence-transformers/LaBSE,tamil,9,whitening,0,none,0.001,0.15901381318727678,0.1568242534287181,1300,1300
sentence-transformers/LaBSE,tamil,10,baseline_mean,0,none,0.001,0.3244120450313594,0.40223773073136515,1300,1300
sentence-transformers/LaBSE,tamil,10,sif_abtt_optimal,2,train_sweep,0.001,0.3807823073654801,0.3944195167549785,1300,1300
sentence-transformers/LaBSE,tamil,10,whitening,0,none,0.001,0.1631545766752149,0.15324315625416704,1300,1300
sentence-transformers/LaBSE,tamil,11,baseline_mean,0,none,0.001,0.3200045029141285,0.40323237331201844,1300,1300
sentence-transformers/LaBSE,tamil,11,sif_abtt_optimal,1,train_sweep,0.001,0.3825474600369873,0.4086181540709213,1300,1300
sentence-transformers/LaBSE,tamil,11,whitening,0,none,0.001,0.17202196870484132,0.1507125108709454,1300,1300
sentence-transformers/LaBSE,tamil,12,baseline_mean,0,none,0.001,0.3840742709068627,0.4498233912935167,1300,1300
sentence-transformers/LaBSE,tamil,12,sif_abtt_optimal,1,train_sweep,0.001,0.38956898857313027,0.4253403991206025,1300,1300
sentence-transformers/LaBSE,tamil,12,whitening,0,none,0.001,0.29796259620213217,0.21145291275241715,1300,1300
sentence-transformers/LaBSE,serbian,0,baseline_mean,0,none,0.001,0.5964736293577276,0.5743399789102229,596,596
sentence-transformers/LaBSE,serbian,0,sif_abtt_optimal,3,train_sweep,0.001,0.7398515598425762,0.757586604955815,596,596
sentence-transformers/LaBSE,serbian,0,whitening,0,none,0.001,0.694150075887544,0.737950578785617,596,596
sentence-transformers/LaBSE,serbian,1,baseline_mean,0,none,0.001,0.4750416962693665,0.44474666566886184,596,596
sentence-transformers/LaBSE,serbian,1,sif_abtt_optimal,5,train_sweep,0.001,0.7300120727257673,0.7507638535438551,596,596
sentence-transformers/LaBSE,serbian,1,whitening,0,none,0.001,0.6915862793011425,0.7342448573628105,596,596
sentence-transformers/LaBSE,serbian,2,baseline_mean,0,none,0.001,0.5223260382661731,0.5055954507670442,596,596
sentence-transformers/LaBSE,serbian,2,sif_abtt_optimal,10,train_sweep,0.001,0.7231777119856367,0.741290981040093,596,596
sentence-transformers/LaBSE,serbian,2,whitening,0,none,0.001,0.7044607096811512,0.7350478485187967,596,596
sentence-transformers/LaBSE,serbian,3,baseline_mean,0,none,0.001,0.5844023753392844,0.5743625322851148,596,596
sentence-transformers/LaBSE,serbian,3,sif_abtt_optimal,10,train_sweep,0.001,0.7418314922384728,0.7424668849975699,596,596
sentence-transformers/LaBSE,serbian,3,whitening,0,none,0.001,0.6978073007050665,0.7530868795982909,596,596
sentence-transformers/LaBSE,serbian,4,baseline_mean,0,none,0.001,0.5893679264067332,0.556130531913513,596,596
sentence-transformers/LaBSE,serbian,4,sif_abtt_optimal,10,train_sweep,0.001,0.7338129141227804,0.7342176397338427,596,596
sentence-transformers/LaBSE,serbian,4,whitening,0,none,0.001,0.7142111733144209,0.7511710656771485,596,596
sentence-transformers/LaBSE,serbian,5,baseline_mean,0,none,0.001,0.593140716578127,0.5841672494020399,596,596
sentence-transformers/LaBSE,serbian,5,sif_abtt_optimal,10,train_sweep,0.001,0.7344505740139907,0.7485233051529583,596,596
sentence-transformers/LaBSE,serbian,5,whitening,0,none,0.001,0.7181488534313333,0.7562955735562672,596,596
sentence-transformers/LaBSE,serbian,6,baseline_mean,0,none,0.001,0.6378437192931191,0.6381350011883699,596,596
sentence-transformers/LaBSE,serbian,6,sif_abtt_optimal,10,train_sweep,0.001,0.7395263364958019,0.7586211877029038,596,596
sentence-transformers/LaBSE,serbian,6,whitening,0,none,0.001,0.7350399345360131,0.7587788053619843,596,596
sentence-transformers/LaBSE,serbian,7,baseline_mean,0,none,0.001,0.5932802121964279,0.5739632550718652,596,596
sentence-transformers/LaBSE,serbian,7,sif_abtt_optimal,10,train_sweep,0.001,0.7324455236678442,0.7486903366419114,596,596
sentence-transformers/LaBSE,serbian,7,whitening,0,none,0.001,0.7307924378876158,0.7553733595156068,596,596
sentence-transformers/LaBSE,serbian,8,baseline_mean,0,none,0.001,0.5722256108209405,0.5664422591366136,596,596
sentence-transformers/LaBSE,serbian,8,sif_abtt_optimal,10,train_sweep,0.001,0.7298894447282883,0.7553348509789062,596,596
sentence-transformers/LaBSE,serbian,8,whitening,0,none,0.001,0.7225698405025459,0.7578860557556089,596,596
sentence-transformers/LaBSE,serbian,9,baseline_mean,0,none,0.001,0.6493660521198746,0.6542482925865234,596,596
sentence-transformers/LaBSE,serbian,9,sif_abtt_optimal,10,train_sweep,0.001,0.7484151860873328,0.7689783060815246,596,596
sentence-transformers/LaBSE,serbian,9,whitening,0,none,0.001,0.730882002460786,0.7755086599559522,596,596
sentence-transformers/LaBSE,serbian,10,baseline_mean,0,none,0.001,0.7149187476816675,0.7099774828603097,596,596
sentence-transformers/LaBSE,serbian,10,sif_abtt_optimal,10,train_sweep,0.001,0.7653547659100124,0.7822574658764633,596,596
sentence-transformers/LaBSE,serbian,10,whitening,0,none,0.001,0.7573502846031336,0.786006843579798,596,596
sentence-transformers/LaBSE,serbian,11,baseline_mean,0,none,0.001,0.7269546030468672,0.7488316294117258,596,596
sentence-transformers/LaBSE,serbian,11,sif_abtt_optimal,5,train_sweep,0.001,0.7663393496900499,0.798461226739347,596,596
sentence-transformers/LaBSE,serbian,11,whitening,0,none,0.001,0.7328068291495015,0.7755326638000992,596,596
sentence-transformers/LaBSE,serbian,12,baseline_mean,0,none,0.001,0.7100705561073934,0.7570294256777488,596,596
sentence-transformers/LaBSE,serbian,12,sif_abtt_optimal,10,train_sweep,0.001,0.7555722355964913,0.7955501918250256,596,596
sentence-transformers/LaBSE,serbian,12,whitening,0,none,0.001,0.7528432927589563,0.785589193755981,596,596
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,0,baseline_mean,0,none,0.001,0.34999440468203225,0.37455301405070773,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,0,sif_abtt_optimal,2,train_sweep,0.001,0.6668983673819013,0.6680900514533774,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,0,whitening,0,none,0.001,0.6621752484804503,0.6675881213575338,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,1,baseline_mean,0,none,0.001,0.5413302317027281,0.5635562592210663,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,1,sif_abtt_optimal,2,train_sweep,0.001,0.6929558215522637,0.6981989856327667,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,1,whitening,0,none,0.001,0.6743549060240829,0.6832391867133613,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,2,baseline_mean,0,none,0.001,0.5224227861815991,0.5493338329903409,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,2,sif_abtt_optimal,3,train_sweep,0.001,0.690118905273103,0.6977661962607464,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,2,whitening,0,none,0.001,0.665177030816547,0.6710526634372194,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,3,baseline_mean,0,none,0.001,0.5158276391532798,0.5430947510708856,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,3,sif_abtt_optimal,3,train_sweep,0.001,0.6884720706709326,0.7004495117423055,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,3,whitening,0,none,0.001,0.6660009034461839,0.6759851293995677,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,4,baseline_mean,0,none,0.001,0.5463275672710608,0.571126760216166,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,4,sif_abtt_optimal,10,train_sweep,0.001,0.6925242789614978,0.7019169995401997,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,4,whitening,0,none,0.001,0.6726902310437141,0.6812161937681973,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,5,baseline_mean,0,none,0.001,0.5680396716356797,0.5978856285405726,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,5,sif_abtt_optimal,10,train_sweep,0.001,0.6962697336081646,0.7082016657502438,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,5,whitening,0,none,0.001,0.6691831264379299,0.6800310620567049,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,6,baseline_mean,0,none,0.001,0.5792607650885329,0.6084436231546386,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,6,sif_abtt_optimal,10,train_sweep,0.001,0.6983075565726755,0.7092578780555331,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,6,whitening,0,none,0.001,0.6613522607802277,0.6680414550972563,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,7,baseline_mean,0,none,0.001,0.5813876950154938,0.6135864812201243,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,7,sif_abtt_optimal,10,train_sweep,0.001,0.7029013257706729,0.71715326536998,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,7,whitening,0,none,0.001,0.6602665090917857,0.6677079531874118,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,8,baseline_mean,0,none,0.001,0.598077552231959,0.6340183362586809,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,8,sif_abtt_optimal,7,train_sweep,0.001,0.7086758062892625,0.7265248623083919,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,8,whitening,0,none,0.001,0.6692817068524791,0.678935833983529,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,9,baseline_mean,0,none,0.001,0.597417732063153,0.6340467912332175,3564,3564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,english,9,sif_abtt_optimal,10,train_sweep,0.001,0.7062306197558201,0.7219588539983464,3564,3564
