model,method,repr,pooling,layer,D,n_seeds,dir_acc_at_1_mean,dir_acc_at_1_std,dir_acc_at_2_mean,dir_acc_at_2_std,dir_acc_at_3_mean,dir_acc_at_3_std,dir_acc_at_4_mean,dir_acc_at_4_std,dir_acc_at_5_mean,dir_acc_at_5_std,existing_acc_mean,existing_acc_std,new_acc_mean,new_acc_std,overall_assignment_acc_mean,overall_assignment_acc_std,tau_mean,tau_std
bowphs/PhilTa,sif_abtt_fixed,hidden,sif,11,10,5,0.887889061873867,0.007817306522470447,0.9580957566286837,0.003695485949222609,0.9683541994122379,0.004713519916544842,0.9749068622993986,0.005285055141925407,0.9804849391825888,0.005186822693527862,0.8512396694214874,0.010121858441252813,0.9353709470541153,0.013101458277328235,0.887889061873867,0.007817306522470447,0.42713567839195987,6.206335383118183e-17
bowphs/PhilTa,sif_abtt_fixed,hidden,sif,12,10,5,0.8966639442696216,0.009704786674446029,0.9553541246264755,0.005420148920472021,0.9679048274639719,0.0034564667494146844,0.9706885043851866,0.0046593667858650266,0.9753587217714885,0.004273837423554593,0.8628099173553719,0.0102891732214783,0.9405985563411304,0.018113657814567797,0.8966639442696216,0.009704786674446029,0.3869346733668342,0.0
bowphs/PhilTa,sif_abtt_optimal,hidden,sif,1,10,5,0.8984574282754142,0.007699973107609684,0.9577053590203045,0.0055434842766738665,0.974428957806072,0.002868391083174128,0.9767584941306359,0.0033205464363325996,0.9776773286560276,0.0036910100198299205,0.8578512396694216,0.010371818510753007,0.9507688746302607,0.010811577372116622,0.8984574282754142,0.007699973107609684,0.42211055276381904,6.206335383118183e-17
bowphs/PhilTa,sif_abtt_optimal,hidden,sif,2,10,5,0.8882306623665164,0.010225682932426336,0.9595462965208753,0.0085112501320465,0.9739459085564265,0.001565207186588016,0.9785897048135579,0.0018308210124365549,0.9809314187890017,0.0016611388469453645,0.8661157024793388,0.009951731056853104,0.9167477944705666,0.016696616400579737,0.8882306623665164,0.010225682932426336,0.38190954773869346,0.0
bowphs/PhilTa,sif_abtt_optimal,hidden,sif,3,10,5,0.8933756897381672,0.008646053383961646,0.9646634152100034,0.0031040151827141254,0.9730237599927685,0.002238485409036733,0.9790712994530848,0.002030585340326523,0.9818704224749661,0.003663259604166528,0.8578512396694216,0.00951311110183583,0.9393542231165993,0.010749218121333722,0.8933756897381672,0.008646053383961646,0.4170854271356784,0.0
bowphs/PhilTa,sif_abtt_optimal,hidden,sif,4,10,5,0.8914604427862096,0.009001256501776305,0.9590886067766003,0.0046448937510664675,0.970722962612529,0.004923904231329524,0.9795576627409963,0.003864274679015626,0.9832756202882695,0.002726431931947687,0.8578512396694216,0.008055201937858657,0.9348036046055848,0.013133565604107037,0.8914604427862096,0.009001256501776305,0.4321608040201005,0.0
bowphs/PhilTa,sif_abtt_optimal,hidden,sif,5,10,5,0.8947154417126976,0.010372650891620438,0.959094156350948,0.0045966719692203265,0.9726190733176194,0.006322213351561052,0.9767553042125613,0.004432789650843414,0.9818873231857517,0.0030960768261784305,0.8520661157024794,0.009865567261415987,0.9497529136142997,0.014153220478608567,0.8947154417126976,0.010372650891620438,0.457286432160804,0.0
bowphs/PhilTa,sif_abtt_optimal,hidden,sif,6,10,5,0.8970865645692617,0.008903994068229892,0.9590440456236748,0.0032438800969155305,0.9721049254673767,0.002786658213941748,0.9767563827147457,0.002387403451512907,0.9800125842636097,0.0023035705238673506,0.8611570247933884,0.009951731056853142,0.9435215533235335,0.013247562092566494,0.8970865645692617,0.008903994068229892,0.44221105527638194,0.0
bowphs/PhilTa,sif_abtt_optimal,hidden,sif,7,10,5,0.899859968856223,0.009077515828339934,0.9585932190652906,0.004111977358742483,0.9702429467033122,0.004337165673895001,0.9749197465776674,0.0042623278682699375,0.9785952543879055,0.0017587728047014635,0.859504132231405,0.007730697080111468,0.951904405765792,0.013398552132605223,0.899859968856223,0.009077515828339934,0.44723618090452255,6.206335383118183e-17
bowphs/PhilTa,sif_abtt_optimal,hidden,sif,8,10,5,0.8905628103350958,0.010226049197508844,0.9623268747009732,0.002812023749536699,0.9739850898436746,0.003598228483275609,0.9776987004389763,0.003488877901663962,0.9790848861256041,0.0024279197998745053,0.8586776859504133,0.009422937397513553,0.9316904054527816,0.015271410866905257,0.8905628103350958,0.010226049197508844,0.4522613065326634,6.206335383118183e-17
bowphs/PhilTa,sif_abtt_optimal,hidden,sif,9,10,5,0.8929797425554401,0.008419799061183975,0.9576038893549036,0.0034288346774134257,0.9711789626373271,0.004134013190522093,0.976280213529375,0.0027346013920965424,0.9814031169022093,0.002026943823944005,0.8611570247933885,0.00856877741873048,0.9343249560081242,0.01575090285450813,0.8929797425554401,0.008419799061183975,0.43718592964824127,6.206335383118183e-17
bowphs/PhilTa,sif_abtt_optimal,hidden,sif,10,10,5,0.8920663334842045,0.0086758729052433,0.9585641407036251,0.004147615149178816,0.9702454629372312,0.005265857166500797,0.9772489523827763,0.004949759011291651,0.98188139750347,0.003579433186650165,0.8553719008264464,0.00506092922062643,0.9397157194186898,0.0168459083585098,0.8920663334842045,0.0086758729052433,0.4321608040201005,0.0
bowphs/PhilTa,sif_abtt_optimal,hidden,sif,11,10,5,0.887889061873867,0.007817306522470447,0.9580957566286837,0.003695485949222609,0.9683541994122379,0.004713519916544842,0.9749068622993986,0.005285055141925407,0.9804849391825888,0.005186822693527862,0.8512396694214874,0.010121858441252813,0.9353709470541153,0.013101458277328235,0.887889061873867,0.007817306522470447,0.42713567839195987,6.206335383118183e-17
bowphs/PhilTa,sif_abtt_optimal,hidden,sif,12,10,5,0.8966639442696216,0.009704786674446029,0.9553541246264755,0.005420148920472021,0.9679048274639719,0.0034564667494146844,0.9706885043851866,0.0046593667858650266,0.9753587217714885,0.004273837423554593,0.8628099173553719,0.0102891732214783,0.9405985563411304,0.018113657814567797,0.8966639442696216,0.009704786674446029,0.3869346733668342,0.0
bowphs/PhilTa,sif_only,hidden,sif,1,10,5,0.7937129767293064,0.011549441864762084,0.9511581671757788,0.0035906352652324033,0.9651592989163001,0.006245621622790986,0.9679327032032612,0.005370548080431461,0.970253545623882,0.003998635844822679,0.6553719008264464,0.015897011621215987,0.9723057841869723,0.006783169867482333,0.7937129767293064,0.011549441864762084,0.8492462311557789,0.0
bowphs/PhilTa,sif_only,hidden,sif,2,10,5,0.7448500203625197,0.009576212203495086,0.9413813190317516,0.003944805792003937,0.9572417435937476,0.005279613300405534,0.9632826549775316,0.004325583553121741,0.9665524431989152,0.004637912822683541,0.5768595041322314,0.012601612133865209,0.9618283216303019,0.00881479139710875,0.7448500203625197,0.009576212203495086,0.9045226130653268,1.2412670766236366e-16
bowphs/PhilTa,sif_only,hidden,sif,3,10,5,0.7145186422533266,0.014880440667130231,0.9134079642037042,0.0047384060827436745,0.9409297115474041,0.006850004200015622,0.9492871639883163,0.008050967489326552,0.9543978897102704,0.0045112782219224766,0.5561983471074381,0.014492295798967087,0.9189717146152789,0.016291735945186576,0.7145186422533266,0.014880440667130231,0.9195979899497487,0.0
