model,method,repr,pooling,layer,D,n_seeds,dir_acc_at_1_mean,dir_acc_at_1_std,dir_acc_at_2_mean,dir_acc_at_2_std,dir_acc_at_3_mean,dir_acc_at_3_std,dir_acc_at_4_mean,dir_acc_at_4_std,dir_acc_at_5_mean,dir_acc_at_5_std,existing_acc_mean,existing_acc_std,new_acc_mean,new_acc_std,overall_assignment_acc_mean,overall_assignment_acc_std,tau_mean,tau_std
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,9,10,10,0.3071724990065501,0.018821999844001524,0.4309871307621365,0.03195004139837408,0.501566045920118,0.0411783451709295,0.5442004455349158,0.03719792930697133,0.5788960226754069,0.03187334660835996,0.33076923076923076,0.03127527356210485,0.20805937439118213,0.04708318809356878,0.3071724990065501,0.018821999844001524,0.9748743718592966,1.1702778228589004e-16
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,10,10,10,0.31340877363517416,0.015513378577045739,0.4649236160226423,0.03780125325998825,0.5291324989183857,0.04358079614764461,0.5701403473774947,0.04763891815822055,0.6002146840752187,0.03470251371582678,0.30879120879120875,0.018998245391780137,0.33516085008304686,0.06859136605405705,0.31340877363517416,0.015513378577045739,0.9798994974874372,0.0
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,11,10,10,0.33831268246283325,0.016383080306169077,0.4551744369080408,0.03130733313907574,0.5210672311791054,0.030153394797345866,0.5744562993564333,0.03198963387189272,0.6055482534733351,0.038758140174050854,0.3538461538461539,0.022461113138103877,0.2728624657823742,0.04799766004011561,0.33831268246283325,0.016383080306169077,0.9798994974874372,0.0
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,12,10,10,0.37680195433232844,0.020066433779271853,0.47117911295838144,0.032599771741189915,0.5301165051688392,0.03897636330119228,0.5673667874432042,0.033206673035107215,0.5922788723539211,0.03407778280457135,0.41098901098901097,0.029395461754928756,0.2319777176802348,0.06075849803406108,0.37680195433232844,0.020066433779271853,0.9798994974874372,0.0
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,13,10,10,0.387551286553172,0.023639381780872763,0.4748411977641946,0.030717400098834054,0.5299993153398221,0.03382933431243515,0.5700450958338538,0.03990097778713421,0.5993116081359283,0.034575477610159645,0.4208791208791209,0.03319012832256203,0.24584935329100083,0.04829396824975461,0.387551286553172,0.023639381780872763,0.9798994974874372,0.0
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,14,10,10,0.34562491510003795,0.019566428648517986,0.4809552695205964,0.03302475043847215,0.545992460479597,0.035096956750266445,0.5949956226693855,0.04382309252447217,0.6278904138754043,0.03582708044425717,0.3384615384615385,0.02966806847079354,0.3770110916289406,0.04838226833326013,0.34562491510003795,0.019566428648517986,0.9849246231155779,0.0
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,15,10,10,0.3598154429240553,0.01626516213259661,0.48004232648619444,0.0321657969248021,0.5380215173370287,0.031131229478708493,0.5726629688298319,0.028391461166266927,0.6189206565534413,0.03635116993314197,0.37362637362637363,0.015540808377726317,0.3020170551543549,0.06094468917408844,0.3598154429240553,0.01626516213259661,0.9849246231155779,0.0
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,16,10,10,0.386528957576371,0.02847678483960037,0.48713721988320546,0.03228649634264137,0.5415614673122757,0.033773579802448585,0.5816871777873794,0.037636288491819304,0.6251733149449558,0.030517819026122394,0.4197802197802198,0.02921231067747529,0.24682494774485617,0.06576608358950123,0.386528957576371,0.02847678483960037,0.9798994974874372,0.0
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,17,10,10,0.3643157853944346,0.027032415978525327,0.48535753624076694,0.02890477968504703,0.561077744715139,0.03890263722733093,0.5994436825254182,0.036975993442047064,0.6358777528503139,0.03622852544593443,0.3813186813186813,0.029326914141022842,0.29287557827374766,0.05710130366718261,0.3643157853944346,0.027032415978525327,0.9748743718592966,1.1702778228589004e-16
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,18,10,10,0.387452216229338,0.018360206550241617,0.5190418701286583,0.024807073585048533,0.5903210155788373,0.018535200735424986,0.6330458219316036,0.029008871306995726,0.6739860098228182,0.03481205808240398,0.36923076923076925,0.024951481854837223,0.465779233987472,0.06292090129793877,0.387452216229338,0.018360206550241617,0.9798994974874372,0.0
