threshold,precision,recall,f1,tp,fp,fn,total_pos,total_neg,layer
-0.08752230554819107,0.0021286686446005715,1.0,0.0042482940788025544,1737,814266,0,1737,814266,11
-0.08481195569038391,0.0021286712532567324,1.0,0.004248299273973725,1737,814265,0,1737,814266,11
-0.08210160583257675,0.002128673861919287,1.0,0.004248304469157603,1737,814264,0,1737,814266,11
-0.07939125597476959,0.0021286790792635775,1.0,0.004248314859563477,1737,814262,0,1737,814266,11
-0.07668091356754303,0.0021286816879453135,1.0,0.004248320054785474,1737,814261,0,1737,814266,11
-0.07397056370973587,0.002128689514028885,1.0,0.004248335640527704,1737,814258,0,1737,814266,11
-0.07126021385192871,0.00212870777511434,1.0,0.004248372007704301,1737,814251,0,1737,814266,11
-0.06854986399412155,0.0021287208189386298,1.0,0.004248397984640218,1737,814246,0,1737,814266,11
-0.06583951413631439,0.0021287338629227747,1.0,0.004248423961893813,1737,814241,0,1737,814266,11
-0.06312917172908783,0.002128767778029695,1.0,0.004248491504239931,1737,814228,0,1737,814266,11
-0.06041881814599037,0.002128788649401868,1.0,0.004248533069828078,1737,814220,0,1737,814266,11
-0.05770847201347351,0.0021288434387010747,1.0,0.004248642183366701,1737,814199,0,1737,814266,11
-0.05499812215566635,0.0021288721389833625,1.0,0.004248699340314213,1737,814188,0,1737,814266,11
-0.05228777229785919,0.0021289112769790784,1.0,0.004248777284084696,1737,814173,0,1737,814266,11
-0.04957742244005203,0.0021289504164138766,1.0,0.00424885523071504,1737,814158,0,1737,814266,11
-0.04686707630753517,0.002128994776179772,1.0,0.004248943573686882,1737,814141,0,1737,814266,11
-0.04415672644972801,0.0021290417473586155,1.0,0.004249037117308406,1737,814123,0,1737,814266,11
-0.04144637659192085,0.0021291095982761197,1.0,0.004249172243144632,1737,814097,0,1737,814266,11
-0.03873603045940399,0.0021291983329247365,1.0,0.0042493489591296785,1737,814063,0,1737,814266,11
-0.03602568060159683,0.002129310566749657,1.0,0.004249572473926414,1737,814020,0,1737,814266,11
-0.03331533074378967,0.0021294306439412977,1.0,0.004249811608811814,1737,813974,0,1737,814266,11
-0.030604984611272812,0.002129553345495204,1.0,0.0042500559700807804,1737,813927,0,1737,814266,11
-0.027894634753465652,0.0021296891168840087,1.0,0.004250326359975971,1737,813875,0,1737,814266,11
-0.025184284895658493,0.002129845797692851,1.0,0.0042506383910709674,1737,813815,0,1737,814266,11
-0.022473938763141632,0.0021299972777236863,1.0,0.004250940064681834,1737,813757,0,1737,814266,11
-0.019763588905334473,0.0021301853518791497,1.0,0.0042513146156378375,1737,813685,0,1737,814266,11
-0.017053239047527313,0.0021303943621204355,1.0,0.004251730860785799,1737,813605,0,1737,814266,11
-0.014342889189720154,0.0021305694397595904,1.0,0.00425207952881965,1737,813538,0,1737,814266,11
-0.011632539331912994,0.0021307759115599192,1.0,0.0042524907183330825,1737,813459,0,1737,814266,11
-0.008922196924686432,0.0021310870015961683,1.0,0.004253110255211101,1737,813340,0,1737,814266,11
-0.0062118470668792725,0.0021314243362766704,1.0,0.004253782057953801,1737,813211,0,1737,814266,11
-0.003501497209072113,0.002131730383355567,1.0,0.004254391550979221,1737,813094,0,1737,814266,11
-0.0007911473512649536,0.002132026050731664,1.0,0.004254980372463884,1737,812981,0,1737,814266,11
0.0019192025065422058,0.002132382006967991,1.0,0.004255689258733411,1737,812845,0,1737,814266,11
0.004629552364349365,0.0021327668874741384,1.0,0.00425645574707292,1737,812698,0,1737,814266,11
0.007339902222156525,0.0021331492872923496,1.0,0.004257217294546988,1737,812552,0,1737,814266,11
0.010050244629383087,0.002133639273702804,1.0,0.0042581930993737735,1737,812365,0,1737,814266,11
0.012760594487190247,0.002134126863214386,1.0,0.004259164129844431,1737,812179,0,1737,814266,11
0.015470944344997406,0.0021347274812059183,1.0,0.0042603602542971505,1737,811950,0,1737,814266,11
0.018181294202804565,0.002135354687699767,1.0,0.004261609327943963,1737,811711,0,1737,814266,11
0.020891644060611725,0.002136092586147741,1.0,0.004263078841188655,1737,811430,0,1737,814266,11
0.023601993918418884,0.002136767907886482,1.0,0.004264423731996803,1737,811173,0,1737,814266,11
0.026312336325645447,0.0021375620225250057,1.0,0.004266005194358656,1737,810871,0,1737,814266,11
0.029022686183452606,0.0021384014802613358,1.0,0.004267676953807373,1737,810552,0,1737,814266,11
0.031733036041259766,0.00213924159759597,1.0,0.004269350024025846,1737,810233,0,1737,814266,11
0.034443385899066925,0.002140129837007613,1.0,0.0042711189249664975,1737,809896,0,1737,814266,11
0.037153735756874084,0.0021398336944919005,0.9994242947610823,0.004270523914072925,1736,809542,1,1737,814266,11
0.039864085614681244,0.002140807414888724,0.9994242947610823,0.004272463040487494,1736,809173,1,1737,814266,11
0.042574428021907806,0.0021417978764616905,0.9994242947610823,0.004274435502436994,1736,808798,1,1737,814266,11
0.04528478533029556,0.0021427945447610773,0.9994242947610823,0.004276420320879326,1736,808421,1,1737,814266,11
0.047995127737522125,0.0021438000832327913,0.9994242947610823,0.004278422799853114,1736,808041,1,1737,814266,11
0.05070548504590988,0.002144851614816279,0.9994242947610823,0.004280516867480277,1736,807644,1,1737,814266,11
0.053415827453136444,0.002145829908369602,0.9994242947610823,0.004282465081628323,1736,807275,1,1737,814266,11
0.05612616986036301,0.0021468754676194045,0.9994242947610823,0.004284547247252435,1736,806881,1,1737,814266,11
0.05883652716875076,0.0021478981282602025,0.9994242947610823,0.0042865838075284365,1736,806496,1,1737,814266,11
0.061546869575977325,0.002148943044344232,0.9994242947610823,0.004288664683735683,1736,806103,1,1737,814266,11
0.06425722688436508,0.002149943712591165,0.9994242947610823,0.004290657439446367,1736,805727,1,1737,814266,11
0.06696756929159164,0.0021510199378236288,0.9994242947610823,0.0042928006567787185,1736,805323,1,1737,814266,11
0.0696779116988182,0.0021520385482665305,0.9994242947610823,0.004294829134577086,1736,804941,1,1737,814266,11
0.07238826900720596,0.0021530848273253254,0.9994242947610823,0.004296912707822312,1736,804549,1,1737,814266,11
0.07509861141443253,0.00215428182126162,0.9994242947610823,0.004299296411226712,1736,804101,1,1737,814266,11
0.07780896872282028,0.0021540245496723025,0.9988485895221646,0.00429877875040572,1735,803734,2,1737,814266,11
0.08051931113004684,0.0021551135192072165,0.9988485895221646,0.004300947323930744,1735,803327,2,1737,814266,11
0.0832296684384346,0.0021561232034895644,0.9988485895221646,0.00430295800461793,1735,802950,2,1737,814266,11
0.08594001084566116,0.0021572330719371955,0.9988485895221646,0.004305168186916259,1735,802536,2,1737,814266,11
0.08865035325288773,0.0021583521385724275,0.9988485895221646,0.004307396681442569,1735,802119,2,1737,814266,11
0.09136071056127548,0.0021593675480039228,0.9988485895221646,0.004309418750069857,1735,801741,2,1737,814266,11
0.09407105296850204,0.002160268246796017,0.9988485895221646,0.00431121238249772,1735,801406,2,1737,814266,11
0.0967814102768898,0.0021611508533120414,0.9988485895221646,0.004312969983220434,1735,801078,2,1737,814266,11
0.09949175268411636,0.0021620234046821826,0.9988485895221646,0.004314707557328413,1735,800754,2,1737,814266,11
0.10220210999250412,0.002162912838975814,0.9988485895221646,0.004316478748494831,1735,800424,2,1737,814266,11
0.10491245239973068,0.00216374633659662,0.9988485895221646,0.004318138546293058,1735,800115,2,1737,814266,11
0.10762279480695724,0.002164604781842771,0.9988485895221646,0.004319848021024091,1735,799797,2,1737,814266,11
0.110333152115345,0.002165342292567073,0.9988485895221646,0.004321316669074317,1735,799524,2,1737,814266,11
0.11304349452257156,0.002166120870793075,0.9988485895221646,0.004322867094883819,1735,799236,2,1737,814266,11
0.11575385183095932,0.0021668945965017455,0.9988485895221646,0.004324407855218327,1735,798950,2,1737,814266,11
