model,method,variant,n,n_q_mean,full_cos_mean,metric,metric_key,threshold,mean,std,se,metric_n
bowphs/LaTa,attention_weighted,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.10_ratio,0.1,-0.005754439284322475,0.008261868876886118,0.0058420235081202586,2
bowphs/LaTa,attention_weighted,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.25_ratio,0.25,-0.007444684128907343,0.010994734822253995,0.00777445155016367,2
bowphs/LaTa,attention_weighted,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.50_ratio,0.5,-0.009787417850788122,0.014585856296779002,0.010313757896864935,2
bowphs/LaTa,attention_weighted,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.70,0.7,0.9501262626262627,0.02767715936462497,0.019570707070707072,2
bowphs/LaTa,attention_weighted,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.80,0.8,0.9501262626262627,0.02767715936462497,0.019570707070707072,2
bowphs/LaTa,attention_weighted,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.90,0.9,0.9501262626262627,0.02767715936462497,0.019570707070707072,2
bowphs/LaTa,attention_weighted,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.95,0.95,0.9577020202020202,0.03839089847351204,0.027146464646464637,2
bowphs/LaTa,bertscore,abtt,2,69.0,0.687871128320694,rho_LOO,loo_rho,,0.286970410109634,0.034707570019297564,0.02454195811915222,2
bowphs/LaTa,bertscore,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.10_ratio,0.1,0.34029147909563856,0.20148087483476768,0.14246849287506222,2
bowphs/LaTa,bertscore,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.25_ratio,0.25,0.5872537373348333,0.19934724576231597,0.14095978928939487,2
bowphs/LaTa,bertscore,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.50_ratio,0.5,0.8777423444874819,0.012767078005394445,0.009027687433552032,2
bowphs/LaTa,bertscore,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.10_ratio,0.1,0.19769093465351656,0.06756044851544964,0.04777245128527905,2
bowphs/LaTa,bertscore,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.25_ratio,0.25,0.43748686803058706,0.23205456409849262,0.16408735587933249,2
bowphs/LaTa,bertscore,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.50_ratio,0.5,0.7293452478935275,0.033974687934635435,0.024023732227277494,2
bowphs/LaTa,bertscore,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.70,0.7,0.27146464646464646,0.12677924612183047,0.08964646464646463,2
bowphs/LaTa,bertscore,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.80,0.8,0.4255050505050505,0.066068057838137,0.046717171717171706,2
bowphs/LaTa,bertscore,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.90,0.9,0.5599747474747474,0.0651752462457298,0.04608585858585861,2
bowphs/LaTa,bertscore,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.95,0.95,0.6477272727272727,0.09106678242554021,0.06439393939393939,2
bowphs/LaTa,bertscore,baseline,2,69.0,0.937414288520813,rho_LOO,loo_rho,,0.25875213697536287,0.31252579779280854,0.22098911091503065,2
bowphs/LaTa,bertscore,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.10_ratio,0.1,1.0094910190253135,0.015456493912872184,0.010929391659160514,2
bowphs/LaTa,bertscore,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.25_ratio,0.25,1.0066138088640675,0.010464562022669837,0.007399562768377055,2
bowphs/LaTa,bertscore,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.50_ratio,0.5,1.0063707569658067,0.009475466556604592,0.006700166657081452,2
bowphs/LaTa,bertscore,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.10_ratio,0.1,1.3471913307782604,0.02637676819416246,0.01865119165587792,2
bowphs/LaTa,bertscore,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.25_ratio,0.25,1.256873971700902,0.14827200506277877,0.10484414024001697,2
bowphs/LaTa,bertscore,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.50_ratio,0.5,1.22107527450176,0.16124601876933403,0.11401815331112941,2
bowphs/LaTa,bertscore,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.70,0.7,0.01452020202020202,0.0008928115924072578,0.0006313131313131318,2
bowphs/LaTa,bertscore,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.80,0.8,0.01452020202020202,0.0008928115924072578,0.0006313131313131318,2
bowphs/LaTa,bertscore,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.90,0.9,0.01452020202020202,0.0008928115924072578,0.0006313131313131318,2
bowphs/LaTa,bertscore,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.95,0.95,0.01452020202020202,0.0008928115924072578,0.0006313131313131318,2
bowphs/LaTa,dla,abtt,2,69.0,0.687871128320694,rho_LOO,loo_rho,,0.34949937059560665,0.12718424059651445,0.08993283898585676,2
bowphs/LaTa,dla,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.10_ratio,0.1,0.23403495441289607,0.08858864701720291,0.0626416330420056,2
bowphs/LaTa,dla,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.25_ratio,0.25,0.5327162603293971,0.15848996905526835,0.11206933186902632,2
bowphs/LaTa,dla,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.50_ratio,0.5,0.8722099600151056,0.017554491737520925,0.012412900147884265,2
bowphs/LaTa,dla,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.10_ratio,0.1,0.16229093448421494,0.06150923625627716,0.04349359806241903,2
bowphs/LaTa,dla,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.25_ratio,0.25,0.40255661626518013,0.04937121333539649,0.034910719744866564,2
bowphs/LaTa,dla,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.50_ratio,0.5,0.9052058769816356,0.1395730349917244,0.09869303951343561,2
bowphs/LaTa,dla,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.70,0.7,0.3314393939393939,0.06160399987610071,0.04356060606060604,2
bowphs/LaTa,dla,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.80,0.8,0.3970959595959596,0.04731901439758463,0.03345959595959597,2
bowphs/LaTa,dla,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.90,0.9,0.6224747474747474,0.21248915899292714,0.15025252525252522,2
bowphs/LaTa,dla,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.95,0.95,0.7765151515151515,0.03749808688110476,0.026515151515151488,2
bowphs/LaTa,dla,baseline,2,69.0,0.937414288520813,rho_LOO,loo_rho,,0.11653164012621203,0.45048333812955205,0.31853982320295865,2
bowphs/LaTa,dla,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.10_ratio,0.1,1.0094743115253044,0.015339779126935817,0.010846861842560174,2
bowphs/LaTa,dla,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.25_ratio,0.25,1.00802377174446,0.012554672902942904,0.008877494345249926,2
bowphs/LaTa,dla,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.50_ratio,0.5,1.004361335338893,0.0067354867819481344,0.004762708378107883,2
bowphs/LaTa,dla,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.10_ratio,0.1,1.2717249734472587,0.1310768802155029,0.0926853508571589,2
bowphs/LaTa,dla,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.25_ratio,0.25,1.252886921845082,0.12528818356155627,0.08859212419892136,2
bowphs/LaTa,dla,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.50_ratio,0.5,1.2399347602412578,0.11903939946055744,0.08417356658693441,2
bowphs/LaTa,dla,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.70,0.7,0.01452020202020202,0.0008928115924072578,0.0006313131313131318,2
bowphs/LaTa,dla,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.80,0.8,0.01452020202020202,0.0008928115924072578,0.0006313131313131318,2
bowphs/LaTa,dla,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.90,0.9,0.01452020202020202,0.0008928115924072578,0.0006313131313131318,2
bowphs/LaTa,dla,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.95,0.95,0.01452020202020202,0.0008928115924072578,0.0006313131313131318,2
bowphs/LaTa,ig,abtt,2,69.0,0.687871128320694,rho_LOO,loo_rho,,0.5483565816348652,0.12623204297858684,0.08925953359319046,2
bowphs/LaTa,ig,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.10_ratio,0.1,0.34444438478226125,0.17867761319294442,0.12634415193495793,2
bowphs/LaTa,ig,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.25_ratio,0.25,0.6105479692178738,0.08324252855745937,0.05886135642609435,2
bowphs/LaTa,ig,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.50_ratio,0.5,0.9102881669638233,0.026943976176725167,0.019052268266691152,2
bowphs/LaTa,ig,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.10_ratio,0.1,0.31970742781640804,0.003452161093954059,0.0024410465192832853,2
bowphs/LaTa,ig,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.25_ratio,0.25,0.603885212411402,0.0023346702729611633,0.0016508611818454864,2
bowphs/LaTa,ig,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.50_ratio,0.5,0.8681800673369404,0.026076762740727857,0.018439055765361367,2
bowphs/LaTa,ig,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.70,0.7,0.2828282828282829,0.007142492739258062,0.005050505050505054,2
bowphs/LaTa,ig,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.80,0.8,0.36174242424242425,0.01874904344055238,0.013257575757575744,2
bowphs/LaTa,ig,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.90,0.9,0.4936868686868687,0.030355594141846735,0.02146464646464646,2
bowphs/LaTa,ig,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.95,0.95,0.5801767676767677,0.015177797070923408,0.01073232323232326,2
bowphs/LaTa,ig,baseline,2,69.0,0.937414288520813,rho_LOO,loo_rho,,-0.0005686186573032603,0.19325693326872476,0.13665328802563137,2
bowphs/LaTa,ig,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.10_ratio,0.1,0.40759063138917845,0.8667483768788892,0.6128836548734958,2
bowphs/LaTa,ig,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.25_ratio,0.25,0.19461631177511407,1.1632170190886582,0.8225186421891918,2
bowphs/LaTa,ig,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.50_ratio,0.5,0.9992306784621656,0.020825359056864015,0.014725752609753227,2
bowphs/LaTa,ig,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.10_ratio,0.1,0.6731602856635099,0.9520415628934205,0.6731950450933766,2
bowphs/LaTa,ig,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.25_ratio,0.25,0.6658204025409844,0.9414564241480011,0.66571022170669,2
bowphs/LaTa,ig,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.50_ratio,0.5,0.628457446109613,0.8881848429322248,0.6280415253844847,2
bowphs/LaTa,ig,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.70,0.7,0.25126262626262624,0.3124840573425399,0.22095959595959594,2
bowphs/LaTa,ig,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.80,0.8,0.25126262626262624,0.3124840573425399,0.22095959595959594,2
bowphs/LaTa,ig,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.90,0.9,0.25126262626262624,0.3124840573425399,0.22095959595959594,2
bowphs/LaTa,ig,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.95,0.95,0.25126262626262624,0.3124840573425399,0.22095959595959594,2
bowphs/LaTa,inverse,abtt,2,69.0,0.687871128320694,rho_LOO,loo_rho,,-0.5483565816348652,0.12623204297858684,0.08925953359319046,2
bowphs/LaTa,inverse,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.10_ratio,0.1,-0.049308030390916094,0.009295765666831445,0.006573098939337604,2
bowphs/LaTa,inverse,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.25_ratio,0.25,0.009047702417305358,0.015593842720499898,0.011026511932421957,2
bowphs/LaTa,inverse,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.50_ratio,0.5,0.1318199326630595,0.026076762740727844,0.018439055765361357,2
bowphs/LaTa,inverse,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.10_ratio,0.1,-0.0445653335199834,0.06027726150812214,0.042622460363748026,2
bowphs/LaTa,inverse,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.25_ratio,0.25,-0.044381048702283335,0.04007246430179221,0.02833551124665312,2
bowphs/LaTa,inverse,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.50_ratio,0.5,0.08971183303617675,0.026943976176725157,0.019052268266691142,2
bowphs/LaTa,inverse,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.70,0.7,0.9059343434343434,0.004464057962036255,0.0031565656565656353,2
bowphs/LaTa,inverse,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.80,0.8,0.9627525252525253,0.0330340289190685,0.023358585858585853,2
bowphs/LaTa,inverse,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.90,0.9,0.9924242424242424,0.010713739108887075,0.007575757575757569,2
bowphs/LaTa,inverse,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.95,0.95,1.0,0.0,0.0,2
bowphs/LaTa,inverse,baseline,2,69.0,0.937414288520813,rho_LOO,loo_rho,,0.0005686186573032603,0.19325693326872476,0.13665328802563137,2
bowphs/LaTa,inverse,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.10_ratio,0.1,-0.17389695036513028,0.11826863218589553,0.0836285518203043,2
bowphs/LaTa,inverse,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.25_ratio,0.25,0.36657863226592563,0.8949172803188448,0.6328020775144776,2
bowphs/LaTa,inverse,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.50_ratio,0.5,0.371542553890387,0.888184842932225,0.6280415253844849,2
bowphs/LaTa,inverse,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.10_ratio,0.1,-0.001388419005182028,0.0019990187665530844,0.0014135197255488539,2
bowphs/LaTa,inverse,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.25_ratio,0.25,-0.0031767231734316525,0.005760451231759388,0.004073254128671463,2
bowphs/LaTa,inverse,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.50_ratio,0.5,0.0007693215378342961,0.020825359056864102,0.01472575260975329,2
bowphs/LaTa,inverse,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.70,0.7,0.5738636363636364,0.5169379120038018,0.365530303030303,2
bowphs/LaTa,inverse,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.80,0.8,0.5738636363636364,0.5169379120038018,0.365530303030303,2
