model,method,variant,n,n_q_mean,full_cos_mean,suff@0.10_raw_mean,suff@0.10_raw_std,suff@0.10_raw_se,suff@0.10_raw_n,suff@0.10_ratio_mean,suff@0.10_ratio_std,suff@0.10_ratio_se,suff@0.10_ratio_n,suff@0.25_raw_mean,suff@0.25_raw_std,suff@0.25_raw_se,suff@0.25_raw_n,suff@0.25_ratio_mean,suff@0.25_ratio_std,suff@0.25_ratio_se,suff@0.25_ratio_n,suff@0.50_raw_mean,suff@0.50_raw_std,suff@0.50_raw_se,suff@0.50_raw_n,suff@0.50_ratio_mean,suff@0.50_ratio_std,suff@0.50_ratio_se,suff@0.50_ratio_n,comp@0.10_drop_mean,comp@0.10_drop_std,comp@0.10_drop_se,comp@0.10_drop_n,comp@0.10_ratio_mean,comp@0.10_ratio_std,comp@0.10_ratio_se,comp@0.10_ratio_n,comp@0.25_drop_mean,comp@0.25_drop_std,comp@0.25_drop_se,comp@0.25_drop_n,comp@0.25_ratio_mean,comp@0.25_ratio_std,comp@0.25_ratio_se,comp@0.25_ratio_n,comp@0.50_drop_mean,comp@0.50_drop_std,comp@0.50_drop_se,comp@0.50_drop_n,comp@0.50_ratio_mean,comp@0.50_ratio_std,comp@0.50_ratio_se,comp@0.50_ratio_n,compactness@0.80_mean,compactness@0.80_std,compactness@0.80_se,compactness@0.80_n,loo_n_used_mean,loo_n_used_std,loo_n_used_se,loo_n_used_n,loo_n_total_mean,loo_n_total_std,loo_n_total_se,loo_n_total_n,loo_rho_mean,loo_rho_std,loo_rho_se,loo_rho_n,loo_p_mean,loo_p_std,loo_p_se,loo_p_n
bowphs/LaTa,inverse,abtt,2,69.0,0.687871128320694,-0.03471998032182455,0.014906820068141913,0.010540713556110859,2,-0.049308030390916094,0.009295765666831445,0.006573098939337604,2,0.004877593892160803,0.009164560147494047,0.006480322626885027,2,0.009047702417305358,0.015593842720499898,0.011026511932421957,2,0.09292607009410858,0.04069482635942097,0.028775587677955627,2,0.1318199326630595,0.026076762740727844,0.018439055765361357,2,-0.025452077388763428,0.033769235138686605,0.02387845516204834,2,-0.0445653335199834,0.06027726150812214,0.042622460363748026,2,-0.027069389820098877,0.019902753391208422,0.01407337188720703,2,-0.044381048702283335,0.04007246430179221,0.02833551124665312,2,0.06403598189353943,0.034021821201812394,0.024057060480117798,2,0.08971183303617675,0.026943976176725157,0.019052268266691142,2,0.9627525252525253,0.0330340289190685,0.023358585858585853,2,69.0,4.242640687119285,2.9999999999999996,2,69.0,4.242640687119285,2.9999999999999996,2,-0.5483565816348652,0.12623204297858684,0.08925953359319046,2,2.4936678293146107e-05,3.525370599782899e-05,2.492813457302174e-05,2
bowphs/LaTa,inverse,baseline,2,69.0,0.937414288520813,-0.15780340507626534,0.09554536194587006,0.06756077334284782,2,-0.17389695036513028,0.11826863218589553,0.0836285518203043,2,0.3830597847700119,0.8712059784056227,0.6160356551408767,2,0.36657863226592563,0.8949172803188448,0.6328020775144776,2,0.38741645216941833,0.8653322460831748,0.6118822991847992,2,0.371542553890387,0.888184842932225,0.6280415253844849,2,-0.00121346116065979,0.0017515808772642452,0.0012385547161102295,2,-0.001388419005182028,0.0019990187665530844,0.0014135197255488539,2,-0.0027241408824920654,0.005120041303951918,0.0036204159259796143,2,-0.0031767231734316525,0.005760451231759388,0.004073254128671463,2,0.0016385912895202637,0.019589770894166525,0.013852059841156006,2,0.0007693215378342961,0.020825359056864102,0.01472575260975329,2,0.5738636363636364,0.5169379120038018,0.365530303030303,2,65.5,0.7071067811865476,0.5,2,69.0,4.242640687119285,2.9999999999999996,2,0.0005686186573032603,0.19325693326872476,0.13665328802563137,2,0.2758167206623429,0.00015790588586403565,0.0001116563226837286,2
bowphs/LaTa,ot,abtt,2,69.0,0.687871128320694,0.25235678628087044,0.18237200026946584,0.12895647808909416,2,0.34444438478226125,0.17867761319294442,0.12634415193495793,2,0.4271638095378876,0.16266504533137083,0.11502155661582945,2,0.6105479692178738,0.08324252855745937,0.05886135642609435,2,0.6238351464271545,0.13861803447293472,0.09801775217056274,2,0.9102881669638233,0.026943976176725167,0.019052268266691152,2,0.22021549940109253,0.05756888614321229,0.04070734977722168,2,0.31970742781640804,0.003452161093954059,0.0024410465192832853,2,0.41559673100709915,0.10586060818973701,0.07485475391149521,2,0.603885212411402,0.0023346702729611633,0.0016508611818454864,2,0.5949450582265854,0.13194502931532615,0.09329922497272491,2,0.8681800673369404,0.026076762740727857,0.018439055765361367,2,0.36174242424242425,0.01874904344055238,0.013257575757575744,2,69.0,4.242640687119285,2.9999999999999996,2,69.0,4.242640687119285,2.9999999999999996,2,0.5483565816348652,0.12623204297858684,0.08925953359319046,2,2.4936678293146107e-05,3.525370599782899e-05,2.492813457302174e-05,2
bowphs/LaTa,ot,baseline,2,69.0,0.937414288520813,0.3438984677195549,0.7765911819963809,0.5491328909993172,2,0.40759063138917845,0.8667483768788892,0.6128836548734958,2,0.13119298219680786,1.0732694130362195,0.7589160799980162,2,0.19461631177511407,1.1632170190886582,0.8225186421891918,2,0.9357756972312927,0.0685161085754319,0.04844820499420165,2,0.9992306784621656,0.020825359056864015,0.014725752609753227,2,0.5890898406505585,0.8331479853295889,0.5891245901584625,2,0.6731602856635099,0.9520415628934205,0.6731950450933766,2,0.5826756358146667,0.8238720118813717,0.5825654864311217,2,0.6658204025409844,0.9414564241480011,0.66571022170669,2,0.5499978363513947,0.7772263666135764,0.5495820343494414,2,0.628457446109613,0.8881848429322248,0.6280415253844847,2,0.25126262626262624,0.3124840573425399,0.22095959595959594,2,65.5,0.7071067811865476,0.5,2,69.0,4.242640687119285,2.9999999999999996,2,-0.0005686186573032603,0.19325693326872476,0.13665328802563137,2,0.2758167206623429,0.00015790588586403565,0.0001116563226837286,2
bowphs/LaTa,random,abtt,10,69.0,0.687871128320694,0.1652937013655901,0.11930339394805076,0.03772704574641883,10,0.22865615993901528,0.13653532117551181,0.04317625959772357,10,0.2566597884520888,0.13530900016360203,0.042788462843707825,10,0.3718865701434698,0.1618356181567025,0.051176915991648045,10,0.42814587205648424,0.11014230316447131,0.034830054473650056,10,0.6257778303677262,0.12692193500896218,0.0401362399664184,10,0.02164713144302368,0.03263444390795529,0.010319917292214507,10,0.028290771038360463,0.04847570282390915,0.015329363210100913,10,0.11392553448677063,0.037857482303514156,0.011971587055862256,10,0.16608641079793793,0.052253764641057854,0.016524091258411363,10,0.2565293848514557,0.09769907445031355,0.03089516005533538,10,0.3690322239308493,0.10952738005059545,0.03463559871107698,10,0.6842171717171718,0.0882102070347093,0.027894516710468883,10,69.0,3.1622776601683795,1.0,10,69.0,3.1622776601683795,1.0,10,0.0055086673654552,0.11381859115907107,0.03599259881341686,10,0.5389996062057703,0.31476676605722276,0.0995379912466202,10
bowphs/LaTa,random,baseline,10,69.0,0.937414288520813,0.023644738644361497,0.49345214194104364,0.15604326848223984,10,0.020247592851167128,0.5310645983355798,0.16793737154228974,10,0.3373775914311409,0.6321499461244733,0.19990336525060662,10,0.3673000840979935,0.6797284286409626,0.21494900248726723,10,0.9408342480659485,0.0601386196844615,0.019017501354153494,10,1.0040649666677057,0.01018423993888877,0.0032205394444542535,10,0.0004291236400604248,0.0034223778716796056,0.0010822509088267021,10,0.0004894446009050916,0.003910886110968667,0.0012367307780179009,10,0.0007153332233428955,0.003687493977028369,0.0011660879825562262,10,0.0007965239023576031,0.004214874536757607,0.0013328603588001126,10,0.14119274020195008,0.41576884664016955,0.1314776535524181,10,0.1611516607193331,0.47516950703464245,0.15026179168888712,10,0.21717171717171718,0.11057735791858314,0.03496763086663785,10,65.5,0.5270462766947299,0.16666666666666666,10,69.0,3.1622776601683795,1.0,10,0.08287914706381942,0.13430812389362237,0.042471957976792894,10,0.4329426393242038,0.3024218317503436,0.09563418024913117,10
bowphs/LaTa,retrieval_mark,abtt,2,69.0,0.687871128320694,0.286617636680603,0.012653832622122737,0.008947610855102539,2,0.4326067274401981,0.12696999774440987,0.08978134641231285,2,0.40110519528388977,0.09355428687029872,0.06615287065505981,2,0.584450956354224,0.010678223843460942,0.00755064449073911,2,0.40912869572639465,0.11916460863370093,0.08426210284233093,2,0.5916704850029111,0.024741119077549667,0.017494613073879228,2,0.07088115811347961,0.015377488413442242,0.010873526334762573,2,0.10349858179294336,0.0036205790696762674,0.00256013601199017,2,0.28224678337574005,0.10529566129558486,0.07445527613162994,2,0.4038286361135295,0.051722978876107044,0.03657366910646384,2,0.5886179730296135,0.23056523039937665,0.16303423792123792,2,0.8401065205985669,0.12433922345400614,0.08792110807179715,2,0.7398989898989898,0.0249987245874032,0.01767676767676768,2,69.0,4.242640687119285,2.9999999999999996,2,69.0,4.242640687119285,2.9999999999999996,2,0.4129608447846028,0.09080397288701374,0.06420810498708682,2,0.0020646652545405373,0.002887972252228988,0.002042104763429704,2
bowphs/LaTa,retrieval_mark,baseline,2,69.0,0.937414288520813,-0.2450082153081894,0.09467440258974849,0.06694491207599639,2,-0.26729277620179065,0.1261176292708631,0.0891786308845983,2,-0.19806412607431412,0.07711405513494216,0.0545278713107109,2,-0.21610809674941756,0.10257412356203464,0.07253085834498152,2,-0.2380806803703308,0.07429014252772737,0.052531063556671136,2,-0.2588435144751664,0.1035782995891553,0.0732409180232635,2,-0.001675039529800415,0.002376871521771869,0.001680701971054077,2,-0.0019144846920183078,0.0027155004041062338,0.001920148750058328,2,-0.0037585198879241943,0.005555418249069453,0.003928273916244506,2,-0.004306980035170997,0.006331126574026427,0.004476782533044441,2,-0.005440115928649902,0.008486267947668514,0.006000697612762451,2,-0.006256385042111367,0.009640873160110275,0.006817126788073355,2,0.9501262626262627,0.02767715936462497,0.019570707070707072,2,65.5,0.7071067811865476,0.5,2,69.0,4.242640687119285,2.9999999999999996,2,-0.18605614764835016,0.11492355980164472,0.0812632284538407,2,0.21685846369498024,0.26236210952618333,0.18551802677237192,2
bowphs/PhilTa,attention_standalone,abtt,2,71.5,0.4546099938452244,0.0906797768548131,0.09641905426169975,0.06817856710404158,2,0.2567064654247441,0.0955306806793853,0.06755039211976005,2,0.07998710311949253,0.11052213129456089,0.07815094850957394,2,0.10737928533185839,0.11443691736117376,0.0809191202841705,2,0.32868665270507336,0.3948223228838639,0.2791815418750047,2,0.7186011090759903,0.007354936346079699,0.005200725365508363,2,0.05418923869729042,0.07007684325428276,0.04955181106925011,2,0.09517751077601333,0.040091831186304924,0.028349205702022515,2,0.06597476452589035,0.09045633545406609,0.06396228820085524,2,0.09185996949146065,0.08889590252189414,0.06285889549292965,2,0.20204737968742847,0.25056983955254575,0.17717963270843026,2,0.4049569996509377,0.06589785977441956,0.04659682351217228,2,0.5331211692597831,0.11418390973898751,0.08074021687883073,2,71.5,41.71930009000631,29.5,2,71.5,41.71930009000631,29.5,2,-0.011179444231262312,0.16192630450836412,0.11449918797034209,2,0.3658031646971853,0.08759399385365156,0.06193830704512978,2
bowphs/PhilTa,attention_standalone,baseline,2,71.5,0.9356135725975037,-0.031022494134958833,0.04114796630787038,0.02909600600833073,2,-0.031263687728761154,0.041098598544785016,0.029061097728281058,2,-0.1298530101776123,0.054230118171300544,0.038346484303474426,2,-0.13669888316477782,0.04536479788545561,0.032077756211962814,2,-0.07467605173587799,0.06778008762317403,0.04792775958776473,2,-0.07680316360586531,0.06536684534994484,0.046221339611718336,2,0.0011311173439025879,0.011755514692961542,0.008312404155731201,2,0.0006327126454313296,0.012506191080933609,0.008843212520142873,2,0.005240350961685181,0.00866383262044491,0.0061262547969818115,2,0.005196368829440057,0.008781190425429847,0.006209239296711829,2,0.0037488937377929688,0.035981186042235346,0.025442540645599365,2,0.002244422993706526,0.03825048354795816,0.027047176300425683,2,0.8145921735030646,0.10818300353372684,0.07649693540782648,2,71.0,41.012193308819754,28.999999999999996,2,71.5,41.71930009000631,29.5,2,-0.007141490585327863,0.16950086220855964,0.11985520908463912,2,0.34263321946805625,0.19041105844873932,0.13464095064201162,2
