model,model_display,repr,pooling,layer,split,D,embedding_path,split_csv,token_filter,view,n,dim,anisotropy_mean_cosine,cosine_mean,cosine_std,cosine_p05,cosine_p50,cosine_p95,cosine_iqr,pc1_variance_ratio,pc10_cumulative_variance_ratio,effective_rank_entropy,delta_anisotropy_mean_cosine,delta_pc1_variance_ratio,delta_pc10_cumulative_variance_ratio,delta_effective_rank_entropy,delta_cosine_std,delta_cosine_iqr
google/mt5-base,mT5-base,hidden,mean,2,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer2_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,768,-0.0009478564744254712,-0.0009478564744254712,0.0923782799563935,-0.14390496167195854,-0.003946899205799739,0.14873747540794738,0.11805546589573136,0.031895363841563634,0.22078973326475138,182.95341358760197,-0.9532750272535118,-0.1672150245183092,-0.35040627886996334,127.34163804709115,0.037325146642212224,0.08687751338718443
google/mt5-base,mT5-base,hidden,mean,2,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer2_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.9530421618928998,0.9530421618928998,0.05393262941525474,0.9044769501312083,0.9613858236723135,0.9836326616094693,0.02858298746951482,0.2023680692107288,0.5674733619653625,55.469211728689764,-0.9517587619750757,-0.16754512397317345,-0.336475231229593,124.18167993222647,0.04022901711699378,0.09205172160272644
google/mt5-base,mT5-base,hidden,mean,2,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer2_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,768,0.0012833999178240778,0.0012833999178240778,0.09416164653224852,-0.14444426514739234,-0.0019355804375683662,0.15425308629258108,0.12063470907224126,0.034822945237555344,0.23099813073576947,179.65089166091624,-0.9517587619750757,-0.16754512397317345,-0.336475231229593,124.18167993222647,0.04022901711699378,0.09205172160272644
google/mt5-base,mT5-base,hidden,mean,3,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer3_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,768,0.9516998845672988,0.9516998845672988,0.056305884326879954,0.8878126189483792,0.9654279369419138,0.9866525234192361,0.030593550896858557,0.2199750274281992,0.6041767545448935,47.200480458145584,-0.9525911670361507,-0.18742396089044094,-0.36230279984328884,119.86947580335524,0.04157153766753295,0.09563424157508363
google/mt5-base,mT5-base,hidden,mean,3,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer3_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,768,-0.0008912824688518737,-0.0008912824688518737,0.0978774219944129,-0.15321828193777032,-0.0040625722748664096,0.15875145952553743,0.12622779247194219,0.03255106653775824,0.24187395470160467,167.06995626150083,-0.9525911670361507,-0.18742396089044094,-0.36230279984328884,119.86947580335524,0.04157153766753295,0.09563424157508363
google/mt5-base,mT5-base,hidden,mean,3,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer3_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.9548902824566233,0.9548902824566233,0.050235265437755576,0.9004496435520596,0.9658166822703267,0.9858762097860785,0.027419022547608085,0.20844536894863183,0.5860212215397862,50.56766982007891,-0.9529653235181172,-0.1747500620765526,-0.3374731874198818,112.64391751088584,0.04790269890279251,0.09892719897699756
google/mt5-base,mT5-base,hidden,mean,3,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer3_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,768,0.0019249589385060546,0.0019249589385060546,0.09813796434054808,-0.1502898256899563,-0.0012556822644849532,0.16225464925430186,0.12634622152460565,0.03369530687207923,0.2485480341199044,163.21158733096476,-0.9529653235181172,-0.1747500620765526,-0.3374731874198818,112.64391751088584,0.04790269890279251,0.09892719897699756
google/mt5-base,mT5-base,hidden,mean,4,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer4_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,768,0.9127098054086412,0.9127098054086412,0.26768111996422145,0.8822534612930031,0.973726260187285,0.989611756741939,0.024468700949099476,0.8932041858389969,0.9531295318177281,2.145676923225386,-0.9137132973021211,-0.8566796446199116,-0.6961151023151779,158.35534337728555,-0.16509265534060358,0.10848943963382554
google/mt5-base,mT5-base,hidden,mean,4,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer4_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,768,-0.001003491893479925,-0.001003491893479925,0.10258846462361786,-0.16158912992311744,-0.004062491960209856,0.16728969421233153,0.13295814058292502,0.03652454121908516,0.2570144295025501,160.50102030051093,-0.9137132973021211,-0.8566796446199116,-0.6961151023151779,158.35534337728555,-0.16509265534060358,0.10848943963382554
google/mt5-base,mT5-base,hidden,mean,4,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer4_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.9342612868474042,0.9342612868474042,0.20826861709302974,0.9093780370505554,0.9741008730551752,0.9891054673628367,0.02123922094850672,0.8642810967132772,0.9408069234719306,2.5465259350846403,-0.9328846275807529,-0.8128037546665204,-0.6656279411504362,149.65848644179033,-0.1054074076449007,0.11113482672498443
google/mt5-base,mT5-base,hidden,mean,4,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer4_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,768,0.001376659266651324,0.001376659266651324,0.10286120944812904,-0.15891352399338568,-0.0018796741613672611,0.16981826882185463,0.13237404767349115,0.05147734204675682,0.27517898232149435,152.20501237687498,-0.9328846275807529,-0.8128037546665204,-0.6656279411504362,149.65848644179033,-0.1054074076449007,0.11113482672498443
google/mt5-base,mT5-base,hidden,mean,5,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer5_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,768,0.34229323298370556,0.34229323298370556,0.7470309868987256,-0.7704120021481815,0.8932625232036223,0.9915332587917365,1.5699227970095415,0.9999509754651612,0.9999880955616444,1.0006743102143187,-0.3431828412625933,-0.9584364711642964,-0.7289066762225529,156.23481280555632,-0.6398254758954627,-1.430718080066649
google/mt5-base,mT5-base,hidden,mean,5,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer5_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,768,-0.0008896082788877442,-0.0008896082788877442,0.10720551100326292,-0.16806676334326476,-0.004544357349937602,0.1773406593778698,0.13920471694289244,0.04151450430086483,0.2710814193390915,157.23548711577064,-0.3431828412625933,-0.9584364711642964,-0.7289066762225529,156.23481280555632,-0.6398254758954627,-1.430718080066649
google/mt5-base,mT5-base,hidden,mean,5,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer5_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.31435606587049303,0.31435606587049303,0.7627337736148843,-0.7685049092265333,0.9034811750924742,0.9916912457017413,1.6102132157532143,0.9998582671333778,0.9999718626182602,1.0017498367477486,-0.31241978467061376,-0.9561449503103465,-0.7174709617791089,150.74238030458412,-0.6550505607551975,-1.4717337312448822
google/mt5-base,mT5-base,hidden,mean,5,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer5_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,768,0.0019362811998792444,0.0019362811998792444,0.10768321285968671,-0.16498927135792427,-0.002209481617263754,0.18120379211748194,0.1384794845083321,0.04371331682303128,0.28250090083915136,151.74413014133185,-0.31241978467061376,-0.9561449503103465,-0.7174709617791089,150.74238030458412,-0.6550505607551975,-1.4717337312448822
google/mt5-base,mT5-base,hidden,mean,6,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer6_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,768,0.33172934825657235,0.33172934825657235,0.738865296241608,-0.7793646073569727,0.8428250926445432,0.9896278975707434,1.539084167200427,0.9999326881871666,0.9999815268487601,1.000922553063854,-0.3326390275701533,-0.9601502268910322,-0.7246430173046869,153.70175038058105,-0.6316668672179788,-1.3992878523447387
google/mt5-base,mT5-base,hidden,mean,6,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer6_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,768,-0.0009096793135809285,-0.0009096793135809285,0.10719842902362925,-0.16886947889957246,-0.004073853011856445,0.17639510119132484,0.13979631485568816,0.03978246129613438,0.2753385095440731,154.7026729336449,-0.3326390275701533,-0.9601502268910322,-0.7246430173046869,153.70175038058105,-0.6316668672179788,-1.3992878523447387
google/mt5-base,mT5-base,hidden,mean,6,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer6_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.3066949091404207,0.3066949091404207,0.7547117776952805,-0.7777261696327606,0.8582622350208946,0.989910547492177,1.5965738033658585,0.99982074154681,0.9999545621971073,1.0022476929383957,-0.3046460988516138,-0.9532504758168607,-0.7115957949995122,147.19140907947167,-0.6465969252262729,-1.4565131370451208
google/mt5-base,mT5-base,hidden,mean,6,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer6_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,768,0.002048810288806859,0.002048810288806859,0.10811485246900765,-0.16652403839200394,-0.0018879575310268674,0.18155710142083262,0.1400606663207378,0.04657026572994928,0.2883587671975952,148.19365677241007,-0.3046460988516138,-0.9532504758168607,-0.7115957949995122,147.19140907947167,-0.6465969252262729,-1.4565131370451208
google/mt5-base,mT5-base,hidden,mean,7,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer7_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,768,0.32948704710390886,0.32948704710390886,0.739104908016969,-0.7878580381403647,0.8296459062757325,0.9888313960505161,1.5403600318728765,0.9999147430762915,0.9999754561999687,1.0011573363133692,-0.33043612267361866,-0.9607444003143842,-0.7302316589054612,159.19990607320636,-0.6350200591876797,-1.4051674548988289
google/mt5-base,mT5-base,hidden,mean,7,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer7_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,768,-0.0009490755697098234,-0.0009490755697098234,0.10408484882928937,-0.16445152486355358,-0.003909352310081458,0.17075273369093646,0.1351925769740477,0.039170342761907236,0.2697437972945076,160.20106340951972,-0.33043612267361866,-0.9607444003143842,-0.7302316589054612,159.19990607320636,-0.6350200591876797,-1.4051674548988289
google/mt5-base,mT5-base,hidden,mean,7,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer7_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.3047611070937462,0.3047611070937462,0.7542671454656132,-0.7867685173138399,0.8524038145866739,0.9889798866344617,1.593236641504051,0.9997837717352912,0.9999408474520611,1.0027125436324553,-0.3028915151332701,-0.9513009377117064,-0.7169351300586118,153.18435403375713,-0.6487955947987541,-1.4569804964964663
google/mt5-base,mT5-base,hidden,mean,7,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer7_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,768,0.0018695919604760985,0.0018695919604760985,0.10547155066685905,-0.161905874732144,-0.0019649952620738728,0.17701354593716886,0.1362561450075848,0.04848283402358475,0.2830057173934493,154.1870665773896,-0.3028915151332701,-0.9513009377117064,-0.7169351300586118,153.18435403375713,-0.6487955947987541,-1.4569804964964663
google/mt5-base,mT5-base,hidden,mean,8,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer8_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,768,0.33144480201479914,0.33144480201479914,0.735858897202865,-0.7952299125340344,0.8311982180279054,0.9876232556270232,1.5267790407548296,0.9998760249713896,0.9999623119473973,1.001645852916545,-0.33243860325013874,-0.9654141700608087,-0.7449917363442646,164.2283344708081,-0.6344532271491448,-1.3952279255380717
google/mt5-base,mT5-base,hidden,mean,8,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer8_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,768,-0.0009938012353396242,-0.0009938012353396242,0.1014056700537203,-0.1604976904129718,-0.003888356647792232,0.16574736144242705,0.13155111521675786,0.03446185491058091,0.2549705756031327,165.22998032372465,-0.33243860325013874,-0.9654141700608087,-0.7449917363442646,164.2283344708081,-0.6344532271491448,-1.3952279255380717
google/mt5-base,mT5-base,hidden,mean,8,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer8_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.30685663573194927,0.30685663573194927,0.7497863780762806,-0.7938431552474727,0.8361432307505472,0.9875741828678087,1.5762182341918571,0.9997039165775592,0.9999107220849696,1.0036778322865636,-0.3055059841229018,-0.9588271429530164,-0.7341645150805304,160.50077534594945,-0.6471558344367794,-1.4439548955912813
google/mt5-base,mT5-base,hidden,mean,8,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer8_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,768,0.0013506516090474575,0.0013506516090474575,0.10263054363950116,-0.15854263336027813,-0.0019747316222189556,0.17098568260293862,0.13226333860057587,0.040876773624542735,0.2657462070044392,161.50445317823602,-0.3055059841229018,-0.9588271429530164,-0.7341645150805304,160.50077534594945,-0.6471558344367794,-1.4439548955912813
google/mt5-base,mT5-base,hidden,mean,9,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer9_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,768,0.35841433646964993,0.35841433646964993,0.7458758799775591,-0.8147881310640528,0.8802016697431381,0.9898921774833541,1.5288912763078175,0.9998315698951276,0.9999445735620754,1.0022040422411,-0.35942809021656735,-0.9675203717845566,-0.7562872031108016,170.14488682215804,-0.6462425027661501,-1.399891607938099
google/mt5-base,mT5-base,hidden,mean,9,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer9_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,768,-0.0010137537469174427,-0.0010137537469174427,0.09963337721140897,-0.15731130574913832,-0.003966006672075509,0.16259621282170417,0.12899966836971855,0.03231119811057093,0.24365737045127386,171.14709086439913,-0.35942809021656735,-0.9675203717845566,-0.7562872031108016,170.14488682215804,-0.6462425027661501,-1.399891607938099
google/mt5-base,mT5-base,hidden,mean,9,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer9_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.33473620842025326,0.33473620842025326,0.7529280092557501,-0.8127669061794275,0.8762474104364543,0.9896911689291753,1.562261597094183,0.9996102888875857,0.9998703709846175,1.004802518948146,-0.33327305148050845,-0.9630961861465492,-0.7474966444512039,167.7897270249358,-0.652321349296355,-1.4327338063882216
google/mt5-base,mT5-base,hidden,mean,9,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer9_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,768,0.00146315693974482,0.00146315693974482,0.10060665995939513,-0.1551245888364224,-0.0019202489114549448,0.16739475022641964,0.12952779070596154,0.03651410274103649,0.25237372653341367,168.79452954388393,-0.33327305148050845,-0.9630961861465492,-0.7474966444512039,167.7897270249358,-0.652321349296355,-1.4327338063882216
google/mt5-base,mT5-base,hidden,mean,10,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer10_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,768,0.3658070385191867,0.3658070385191867,0.7503420590255924,-0.8270296986582586,0.8938758781797937,0.9893564124537801,1.5286804845817235,0.9998034298878178,0.9999302335356142,1.002576255912193,-0.3668382577408417,-0.9667885205295553,-0.7585311794197267,173.2218769856434,-0.6513748467486243,-1.400574479608297
google/mt5-base,mT5-base,hidden,mean,10,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer10_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,768,-0.0010312192216549866,-0.0010312192216549866,0.09896721227696806,-0.15662996210925198,-0.003643899648063078,0.16140514093531536,0.1281060049734264,0.033014909358262505,0.2413990541158874,174.2244532415556,-0.3668382577408417,-0.9667885205295553,-0.7585311794197267,173.2218769856434,-0.6513748467486243,-1.400574479608297
google/mt5-base,mT5-base,hidden,mean,10,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer10_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.3418995535577887,0.3418995535577887,0.755607988905502,-0.8241611064743711,0.8886472532270049,0.9890495261712576,1.5683360180936599,0.9995438844849975,0.9998375316626887,1.0056234615401096,-0.3403318707427632,-0.9640216058458855,-0.7512917332054276,171.54314144732484,-0.6555872030540045,-1.439704578076736
google/mt5-base,mT5-base,hidden,mean,10,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer10_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,768,0.0015676828150255262,0.0015676828150255262,0.10002078585149743,-0.15439849109293743,-0.0015592555188304082,0.16648163710892364,0.12863144001692395,0.03552227863911207,0.24854579845726116,172.54876490886494,-0.3403318707427632,-0.9640216058458855,-0.7512917332054276,171.54314144732484,-0.6555872030540045,-1.439704578076736
google/mt5-base,mT5-base,hidden,mean,11,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer11_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,768,0.3836763272934658,0.3836763272934658,0.7475852937112009,-0.8374205886902415,0.9125404505755879,0.9891783573345609,1.5053051777573554,0.9997424302540936,0.9999011805901349,1.0033494294859744,-0.3846959280044748,-0.9670730785400896,-0.7528721811304016,167.89959169020048,-0.6458437938811034,-1.373567247235079
google/mt5-base,mT5-base,hidden,mean,11,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer11_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,768,-0.0010196007110090093,-0.0010196007110090093,0.10174149983009749,-0.16143560344559477,-0.0036753492904903415,0.16659511136857155,0.1317379305222763,0.03266935171400395,0.24702899945973333,168.90294111968646,-0.3846959280044748,-0.9670730785400896,-0.7528721811304016,167.89959169020048,-0.6458437938811034,-1.373567247235079
google/mt5-base,mT5-base,hidden,mean,11,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/google_mt5-base/hidden_mean_tokempty/hidden_layer11_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.3621560851305916,0.3621560851305916,0.7504360366826827,-0.8334082549182116,0.9044919765359077,0.9887660661373636,1.5272869001307314,0.9994052017089965,0.9997706467338282,1.007271776408383,-0.3605352844251148,-0.9637678749734058,-0.7423022822497229,165.78596797344474,-0.6474616592998276,-1.3945722532261173
