model,model_display,repr,pooling,layer,split,D,embedding_path,split_csv,token_filter,view,n,dim,anisotropy_mean_cosine,cosine_mean,cosine_std,cosine_p05,cosine_p50,cosine_p95,cosine_iqr,pc1_variance_ratio,pc10_cumulative_variance_ratio,effective_rank_entropy,delta_anisotropy_mean_cosine,delta_pc1_variance_ratio,delta_pc10_cumulative_variance_ratio,delta_effective_rank_entropy,delta_cosine_std,delta_cosine_iqr,D__abtt_optimal,D__baseline,aucroc__abtt_optimal,aucroc__baseline,dir_acc_at_1__abtt_optimal,dir_acc_at_1__baseline,dir_acc_at_3__abtt_optimal,dir_acc_at_3__baseline,existing_acc__abtt_optimal,existing_acc__baseline,gap__abtt_optimal,gap__baseline,new_acc__abtt_optimal,new_acc__baseline,overall_assignment_acc__abtt_optimal,overall_assignment_acc__baseline,tau__abtt_optimal,tau__baseline,train_aucroc__abtt_optimal,train_aucroc__baseline,train_dir_acc_at_1__abtt_optimal,train_dir_acc_at_1__baseline,aucroc_gain__abtt_optimal_minus_baseline,gap_gain__abtt_optimal_minus_baseline,dir_acc_at_1_gain__abtt_optimal_minus_baseline,dir_acc_at_3_gain__abtt_optimal_minus_baseline,overall_assignment_acc_gain__abtt_optimal_minus_baseline,existing_acc_gain__abtt_optimal_minus_baseline,new_acc_gain__abtt_optimal_minus_baseline,mseed_baseline_dir_acc_at_1_mean,mseed_baseline_dir_acc_at_1_std,mseed_baseline_overall_assignment_acc_mean,mseed_baseline_overall_assignment_acc_std,model_group
bowphs/LaTa,LaTa,hidden,mean,11,test,10,/projects/beto/irowerojas/localLatin/runs/active/resubmit_bases/phase9_bases/bowphs_LaTa/hidden_mean_tokempty/hidden_layer11_embeddings.npy,/projects/beto/irowerojas/localLatin/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.2447820518542144,0.2447820518542144,0.6181501499316466,-0.4774479320783032,0.3021088808223383,0.9907949341428824,1.2627963343733182,0.9450966939257628,0.9837302262299104,1.4494137864045873,-0.2433741586263883,-0.9106224856239348,-0.7315133732125401,171.54607480780908,-0.5190668403582831,-1.1383020681518987,10,10,0.9725217400899846,0.5098047335362611,0.8566433566433567,0.331002331002331,0.9463869463869464,0.4417249417249417,0.8672897196261682,0.3102803738317757,0.5495054445345886,-0.0651606768369674,0.9009287925696594,0.7863777089783281,0.87995337995338,0.4895104895104895,0.4924623115577889,0.9949748743718592,0.9817367997572012,0.5176974228925562,0.8559622195985832,0.345926800472255,0.4627170065537235,0.614666121371556,0.5256410256410257,0.5046620046620047,0.3904428904428905,0.5570093457943925,0.11455108359133126,0.3595833412523798,0.0176290613788342,0.3595833412523798,0.0176290613788342,main
bowphs/LaTa,LaTa,hidden,mean,12,test,10,/projects/beto/irowerojas/localLatin/runs/active/resubmit_bases/phase9_bases/bowphs_LaTa/hidden_mean_tokempty/hidden_layer12_embeddings.npy,/projects/beto/irowerojas/localLatin/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.5788732086790523,0.5788732086790523,0.1024224799349183,0.4069393500148502,0.5839452735296499,0.7342802764367039,0.1345325496596173,0.080967640010869,0.3530467982451097,131.49386742929397,-0.5773279685220302,-0.0532645869740232,-0.1483595582499148,76.49244754317172,-0.0170261978983152,-0.0293262064899636,10,10,0.9708576727118114,0.9384694842035132,0.8414918414918415,0.6888111888111889,0.9463869463869464,0.9195804195804196,0.8897196261682243,0.5757009345794393,0.5250298189930618,0.2379014492034912,0.8328173374613003,0.9318885448916407,0.8682983682983683,0.7097902097902098,0.4221105527638191,0.8743718592964824,0.987168448357262,0.9408787581229467,0.8559622195985832,0.6835891381345927,0.03238818850829828,0.28712836978957057,0.15268065268065267,0.026806526806526842,0.15850815850815847,0.31401869158878504,-0.09907120743034048,0.7073688685086852,0.014817897869609,0.7073688685086852,0.014817897869609,main
bowphs/PhilTa,PhilTa,hidden,mean,1,test,10,/projects/beto/irowerojas/localLatin/runs/active/resubmit_bases/phase9_bases/bowphs_PhilTa/hidden_mean_tokempty/hidden_layer1_embeddings.npy,/projects/beto/irowerojas/localLatin/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.6119441050501145,0.6119441050501145,0.1105155204887104,0.4268997231882975,0.6188873504476669,0.7762569804785622,0.1420336084991651,0.0621135139564977,0.3382969191023979,136.04885262167943,-0.6101453553960046,-0.0346475254373288,-0.1311677218327683,66.46092401160885,-0.0248803242679731,-0.0347040605528205,10,10,0.9756919715616578,0.9388356113985789,0.8834498834498834,0.6934731934731935,0.9696969696969696,0.9382284382284384,0.9177570093457944,0.5906542056074766,0.5732967872172594,0.2312784790992736,0.9009287925696594,0.9040247678018576,0.9114219114219114,0.7086247086247086,0.4170854271356784,0.8944723618090452,0.988017428568686,0.9283880092943656,0.885478158205431,0.7119244391971665,0.036856360163078916,0.34201830811798584,0.18997668997668993,0.031468531468531236,0.2027972027972028,0.3271028037383178,-0.003095975232198178,0.7055119156035541,0.015772550670476,0.7055119156035541,0.015772550670476,main
bowphs/PhilTa,PhilTa,hidden,mean,2,test,10,/projects/beto/irowerojas/localLatin/runs/active/resubmit_bases/phase9_bases/bowphs_PhilTa/hidden_mean_tokempty/hidden_layer2_embeddings.npy,/projects/beto/irowerojas/localLatin/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.7087315823878494,0.7087315823878494,0.0946543183091034,0.5431945416343285,0.7172825232043224,0.8447932707218071,0.12030175033502,0.0749145648627022,0.3980588837097272,107.77728992470884,-0.7068661630023853,-0.0443412237879364,-0.1623885220359903,73.25116754356578,-0.0002572340854669,-4.406589798380822e-05,10,10,0.971334097773388,0.910968117556674,0.8694638694638694,0.6025641025641025,0.9638694638694638,0.872960372960373,0.8953271028037383,0.4785046728971963,0.5514826301950961,0.1606694459915161,0.8854489164086687,0.8668730650154799,0.8916083916083916,0.6247086247086248,0.4321608040201005,0.9246231155778896,0.984510726213122,0.9007528244337204,0.859504132231405,0.6198347107438017,0.06036598021671402,0.39081318420358,0.2668997668997669,0.09090909090909083,0.2668997668997668,0.416822429906542,0.018575851393188847,0.6246995073721177,0.0183449218067172,0.6246995073721177,0.0183449218067172,main
bowphs/PhilTa,PhilTa,hidden,mean,3,test,10,/projects/beto/irowerojas/localLatin/runs/active/resubmit_bases/phase9_bases/bowphs_PhilTa/hidden_mean_tokempty/hidden_layer3_embeddings.npy,/projects/beto/irowerojas/localLatin/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.5754691722476505,0.5754691722476505,0.3165064034210361,0.0070773983696405,0.6976299394746605,0.9368871790052928,0.5493745874772444,0.7856019544824957,0.9000289529838466,4.01727078024328,-0.5738105276406429,-0.7510412415137796,-0.6459095768641331,162.89635045728983,-0.2160748774147785,-0.4204543923075592,10,10,0.9719870662713482,0.6013418024610037,0.8648018648018648,0.3892773892773892,0.958041958041958,0.506993006993007,0.897196261682243,0.1925233644859813,0.5486713038990274,0.0850924849510192,0.8792569659442725,0.8885448916408669,0.8904428904428905,0.4545454545454545,0.4522613065326633,0.9748743718592964,0.981952301707282,0.6074140735761409,0.8547815820543093,0.3872491145218418,0.37064526381034457,0.46357881894800823,0.47552447552447563,0.45104895104895104,0.435897435897436,0.7046728971962617,-0.009287925696594423,0.4394491008838296,0.0126093319032577,0.4394491008838296,0.0126093319032577,main
bowphs/PhilTa,PhilTa,hidden,mean,4,test,10,/projects/beto/irowerojas/localLatin/runs/active/resubmit_bases/phase9_bases/bowphs_PhilTa/hidden_mean_tokempty/hidden_layer4_embeddings.npy,/projects/beto/irowerojas/localLatin/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.5324540265117321,0.5324540265117321,0.4182978283250501,-0.1595541778832583,0.6929054343543071,0.9801200163661316,0.7103961645029755,0.8382863873544791,0.9719868417776734,2.1967169950364718,-0.5308622496641069,-0.7967050526418392,-0.6959592034564026,153.10845566135876,-0.3118211464491821,-0.5731011089932041,10,10,0.9763818380361752,0.5510390224776602,0.8589743589743589,0.3694638694638694,0.9592074592074592,0.4685314685314685,0.8859813084112149,0.1476635514018691,0.5506650783936493,0.063859224319458,0.8730650154798761,0.9226006191950464,0.8811188811188811,0.4393939393939394,0.4723618090452261,0.9949748743718592,0.9797464211733894,0.5749159366747358,0.8217237308146399,0.3884297520661157,0.42534281555851494,0.4868058540741913,0.48951048951048953,0.4906759906759907,0.44172494172494176,0.7383177570093458,-0.049535603715170295,0.4199032857135401,0.0162433163052687,0.4199032857135401,0.0162433163052687,main
bowphs/PhilTa,PhilTa,hidden,mean,5,test,10,/projects/beto/irowerojas/localLatin/runs/active/resubmit_bases/phase9_bases/bowphs_PhilTa/hidden_mean_tokempty/hidden_layer5_embeddings.npy,/projects/beto/irowerojas/localLatin/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.5565807959532577,0.5565807959532577,0.4490469385876287,-0.3735853695361978,0.7419723844936916,0.9882979158444936,0.6885327266447185,0.8540317068175948,0.9817872384988562,1.9530124165090004,-0.5551659487579721,-0.8128291466755183,-0.7067105917574332,150.9733966701751,-0.342081511258943,-0.5503464501856159,10,10,0.9777192311466268,0.5428718292454044,0.8543123543123543,0.3344988344988345,0.9545454545454546,0.4207459207459207,0.8785046728971962,0.2523364485981308,0.5507637876435183,0.0535610914230346,0.8730650154798761,0.7956656346749226,0.8764568764568764,0.4568764568764569,0.4723618090452261,0.9949748743718592,0.982357549772267,0.5770691428024625,0.8382526564344747,0.3494687131050767,0.4348474019012224,0.4972026962204837,0.5198135198135199,0.5337995337995338,0.41958041958041953,0.6261682242990654,0.07739938080495357,0.3744374868505312,0.0153029721620098,0.3744374868505312,0.0153029721620098,main
bowphs/PhilTa,PhilTa,hidden,mean,6,test,10,/projects/beto/irowerojas/localLatin/runs/active/resubmit_bases/phase9_bases/bowphs_PhilTa/hidden_mean_tokempty/hidden_layer6_embeddings.npy,/projects/beto/irowerojas/localLatin/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.5836112693982268,0.5836112693982268,0.4636942319827373,-0.4639710504719497,0.795773464884312,0.9914012826521496,0.6530734118184356,0.8623440969651085,0.9863597615158518,1.828264109520086,-0.5821427809744939,-0.822892009008825,-0.7142397050537432,153.19077892522182,-0.3572547725618127,-0.5160723079528962,10,10,0.9797651789603374,0.5412272994568531,0.844988344988345,0.31002331002331,0.951048951048951,0.3822843822843823,0.9046728971962616,0.3383177570093458,0.5509630139567889,0.0475054383277893,0.8173374613003096,0.6996904024767802,0.8717948717948718,0.4743589743589743,0.4522613065326633,0.9949748743718592,0.9832191592737284,0.5789577597376155,0.8370720188902007,0.3258559622195985,0.43853787950348433,0.5034575756289996,0.534965034965035,0.5687645687645688,0.3974358974358975,0.5663551401869158,0.11764705882352944,0.3377740001658875,0.0152492200614753,0.3377740001658875,0.0152492200614753,main
bowphs/PhilTa,PhilTa,hidden,mean,7,test,10,/projects/beto/irowerojas/localLatin/runs/active/resubmit_bases/phase9_bases/bowphs_PhilTa/hidden_mean_tokempty/hidden_layer7_embeddings.npy,/projects/beto/irowerojas/localLatin/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.5896643118408111,0.5896643118408111,0.4567257226967373,-0.4659709245137758,0.7948511959712767,0.9903883438868494,0.6168001133372701,0.8491374446588928,0.9842079290767836,1.9142435930922008,-0.5883468043599482,-0.8119382688572749,-0.7143923737818945,156.5263883597779,-0.3513332946775709,-0.4816879550512297,10,10,0.9788595038514508,0.5422760060221747,0.8473193473193473,0.3251748251748251,0.9475524475524476,0.4102564102564102,0.9009345794392524,0.3009345794392523,0.5541026460705325,0.0472077131271362,0.8297213622291022,0.7461300309597523,0.8741258741258742,0.4685314685314685,0.457286432160804,0.9949748743718592,0.9857663868810944,0.5800651171636926,0.846517119244392,0.3400236127508855,0.4365834978292761,0.5068949329433963,0.5221445221445222,0.5372960372960374,0.4055944055944057,0.6000000000000001,0.08359133126934992,0.3614188818826497,0.0164274213548275,0.3614188818826497,0.0164274213548275,main
bowphs/PhilTa,PhilTa,hidden,mean,8,test,10,/projects/beto/irowerojas/localLatin/runs/active/resubmit_bases/phase9_bases/bowphs_PhilTa/hidden_mean_tokempty/hidden_layer8_embeddings.npy,/projects/beto/irowerojas/localLatin/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.5909658896391818,0.5909658896391818,0.4486890749453403,-0.4489636724084506,0.7870737223734104,0.9889054477994684,0.5948197561417569,0.8334660134469606,0.9811260087847502,2.0272060591980017,-0.5896460386993307,-0.7962532511108974,-0.7145426818441034,159.7641202840462,-0.3443228272287223,-0.4609410967697964,10,10,0.9831496096305344,0.5427630606863542,0.8566433566433567,0.3496503496503496,0.9522144522144522,0.4405594405594406,0.874766355140187,0.2616822429906542,0.5552185631240718,0.0466698408126831,0.8854489164086687,0.8080495356037152,0.8787878787878788,0.4673659673659673,0.4773869346733668,0.9949748743718592,0.9864821027250864,0.5804279352671824,0.8583234946871311,0.3636363636363636,0.4403865489441803,0.5085487223113887,0.5069930069930071,0.5116550116550116,0.4114219114219115,0.6130841121495327,0.07739938080495357,0.3897433578922659,0.0156953047819239,0.3897433578922659,0.0156953047819239,main
