model,repr,pooling,layer,method,D,sif_a,tau,aucroc,spearman,same_avg,diff_avg,gap,acc_at_1,acc_at_3,existing_acc,new_acc,overall_assignment_acc,n_train,n_test,n_existing,n_new
bowphs/LaTa,ff1,sif,8,sif_only,10,0.001,0.7286432160804021,0.9159334145926753,0.047523512322105776,0.6515436768531799,0.3068229854106903,0.3447206914424896,0.790625,0.8625,0.528125,0.987460815047022,0.7574334898278561,639,639,320,319
bowphs/LaTa,ff1,sif,8,sif_abtt_fixed,10,0.001,0.3065326633165829,0.9617569074090813,0.0527591900750612,0.49521175026893616,0.0009254782926291227,0.49428627197630703,0.884375,0.9125,0.915625,0.7711598746081505,0.8435054773082942,639,639,320,319
bowphs/LaTa,ff1,sif,8,sif_abtt_optimal,3,0.001,0.4271356783919598,0.9576782224742386,0.05229316972911481,0.5222041010856628,0.0011511704651638865,0.521052930620499,0.8875,0.90625,0.875,0.9028213166144201,0.8888888888888888,639,639,320,319
bowphs/LaTa,ff1,sif,9,sif_only,10,0.001,0.7386934673366834,0.9325770564517931,0.04942517324000198,0.7009379863739014,0.32459527254104614,0.3763427138328552,0.846875,0.89375,0.66875,0.9373040752351097,0.8028169014084507,639,639,320,319
bowphs/LaTa,ff1,sif,9,sif_abtt_fixed,10,0.001,0.31155778894472363,0.9626485324627443,0.05286106492506768,0.5112238526344299,0.000414506794186309,0.5108093458402436,0.896875,0.91875,0.925,0.7711598746081505,0.8482003129890454,639,639,320,319
bowphs/LaTa,ff1,sif,9,sif_abtt_optimal,5,0.001,0.3919597989949749,0.96405712063632,0.05302200668900185,0.5174157023429871,0.0008539519621990621,0.516561750380788,0.875,0.915625,0.88125,0.8589341692789969,0.8701095461658842,639,639,320,319
bowphs/LaTa,ff1,sif,10,sif_only,10,0.001,0.7939698492462312,0.9091033337346305,0.04674312435511537,0.7212406396865845,0.38764193654060364,0.33359870314598083,0.8625,0.88125,0.559375,0.9655172413793104,0.7621283255086072,639,639,320,319
bowphs/LaTa,ff1,sif,10,sif_abtt_fixed,10,0.001,0.3316582914572864,0.9636431032715269,0.052974702099740145,0.4986090064048767,0.0006374100921675563,0.49797159631270915,0.9,0.909375,0.909375,0.8150470219435737,0.8622848200312989,639,639,320,319
bowphs/LaTa,ff1,sif,10,sif_abtt_optimal,7,0.001,0.35678391959798994,0.965733608905415,0.053213558048231135,0.5035715699195862,0.0006919369334354997,0.5028796329861507,0.896875,0.909375,0.89375,0.8244514106583072,0.8591549295774648,639,639,320,319
bowphs/LaTa,ff1,sif,11,sif_only,10,0.001,0.7537688442211056,0.9153921391519553,0.04746166754317415,0.6978684067726135,0.35104700922966003,0.3468213975429535,0.8625,0.896875,0.646875,0.9404388714733543,0.7934272300469484,639,639,320,319
bowphs/LaTa,ff1,sif,11,sif_abtt_fixed,10,0.001,0.32663316582914576,0.9688387944469157,0.053568348786764794,0.4927689731121063,0.000784329604357481,0.49198464350774884,0.890625,0.909375,0.915625,0.786833855799373,0.8513302034428795,639,639,320,319
bowphs/LaTa,ff1,sif,11,sif_abtt_optimal,10,0.001,0.32663316582914576,0.9688387944469157,0.053568348786764794,0.4927689731121063,0.000784329604357481,0.49198464350774884,0.890625,0.909375,0.915625,0.786833855799373,0.8513302034428795,639,639,320,319
bowphs/LaTa,ff1,sif,12,sif_only,10,0.001,0.8492462311557789,0.9073122966055355,0.04653848492946946,0.759367823600769,0.5035070180892944,0.2558608055114746,0.784375,0.828125,0.409375,0.9247648902821317,0.6666666666666666,639,639,320,319
bowphs/LaTa,ff1,sif,12,sif_abtt_fixed,10,0.001,0.32160804020100503,0.9656079768127268,0.05319920363933925,0.4774722456932068,0.0006619657506234944,0.4768102799425833,0.890625,0.9125,0.9,0.7836990595611285,0.8419405320813772,639,639,320,319
bowphs/LaTa,ff1,sif,12,sif_abtt_optimal,7,0.001,0.32663316582914576,0.9670659639056498,0.05336578960032542,0.4863106608390808,0.0007938248454593122,0.4855168359936215,0.890625,0.90625,0.90625,0.7272727272727273,0.8169014084507042,639,639,320,319
bowphs/PhilTa,hidden,mean,0,baseline,10,0.001,0.8040201005025126,0.9524285420186589,0.05169335436192014,0.7885270118713379,0.45259734988212585,0.33592966198921204,0.88125,0.909375,0.74375,0.9592476489028213,0.8513302034428795,639,639,320,319
bowphs/PhilTa,hidden,mean,0,whitening,10,0.001,0.0,0.5709428433044599,0.008105808623607927,0.18017907440662384,0.0106178168207407,0.16956125758588314,0.09375,0.11875,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,hidden,mean,1,baseline,10,0.001,0.9949748743718593,0.7816515888245441,0.03218080654861075,0.9576357007026672,0.9122492074966431,0.04538649320602417,0.609375,0.659375,0.228125,0.9498432601880877,0.5884194053208138,639,639,320,319
bowphs/PhilTa,hidden,mean,1,whitening,10,0.001,0.0,0.5129156936760845,0.0014757148865919294,-0.0667572021484375,-0.0011798962950706482,-0.06557730585336685,0.140625,0.15625,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,hidden,mean,2,baseline,10,0.001,0.9949748743718593,0.7561523666197101,0.02926732915553617,0.968825101852417,0.9490366578102112,0.01978844404220581,0.509375,0.584375,0.775,0.3510971786833856,0.5633802816901409,639,639,320,319
bowphs/PhilTa,hidden,mean,2,whitening,10,0.001,0.0,0.5457321612272772,0.0052252424377787045,0.06389294564723969,-0.0013595490017905831,0.06525249464903027,0.1375,0.159375,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,hidden,mean,3,baseline,10,0.001,0.9949748743718593,0.5679295202853908,0.00776145719749179,0.9584610462188721,0.9373542070388794,0.021106839179992676,0.11875,0.14375,0.878125,0.12852664576802508,0.5039123630672926,639,639,320,319
bowphs/PhilTa,hidden,mean,3,whitening,10,0.001,0.005025125628140704,0.5469221044302446,0.0053612023702342484,0.07060004025697708,-0.000997306196950376,0.07159734645392746,0.13125,0.165625,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,hidden,mean,4,baseline,10,0.001,0.9849246231155779,0.4778421733506966,-0.002531697889431349,0.9526768326759338,0.9468343257904053,0.0058425068855285645,0.059375,0.075,0.9875,0.006269592476489028,0.49765258215962443,639,639,320,319
bowphs/PhilTa,hidden,mean,4,whitening,10,0.001,0.0,0.5647973566954605,0.007403584014548385,0.1569245308637619,-0.0010795610724017024,0.1580040919361636,0.128125,0.153125,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,hidden,mean,5,baseline,10,0.001,0.9849246231155779,0.46826786416903254,-0.0036256345255951355,0.9530738592147827,0.9464177489280701,0.0066561102867126465,0.05625,0.075,0.9875,0.006269592476489028,0.49765258215962443,639,639,320,319
bowphs/PhilTa,hidden,mean,5,whitening,10,0.001,0.0,0.5504087434273222,0.005759577026966097,0.11166314780712128,6.163292709970847e-05,0.11160151488002157,0.14375,0.171875,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,hidden,mean,6,baseline,10,0.001,0.9849246231155779,0.4641328892430214,-0.004098086425277519,0.9501833319664001,0.943972647190094,0.006210684776306152,0.053125,0.06875,0.9875,0.003134796238244514,0.49608763693270735,639,639,320,319
bowphs/PhilTa,hidden,mean,6,whitening,10,0.001,0.0,0.5246897037741703,0.0028209838411376647,0.05760164186358452,0.0037038445007056,0.05389779736287892,0.11875,0.15,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,hidden,mean,7,baseline,10,0.001,0.9547738693467337,0.46635253334161597,-0.0038444754385440097,0.9502640962600708,0.9438492655754089,0.006414830684661865,0.0625,0.078125,0.990625,0.0,0.49608763693270735,639,639,320,319
bowphs/PhilTa,hidden,mean,7,whitening,10,0.001,0.0,0.5524962404391633,0.0059980892177989055,0.08819898962974548,0.006782105658203363,0.08141688397154212,0.165625,0.1875,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,hidden,mean,8,baseline,10,0.001,0.9547738693467337,0.4688584832235474,-0.0035581518686246386,0.950832724571228,0.9442078471183777,0.006624877452850342,0.065625,0.084375,0.990625,0.0,0.49608763693270735,639,639,320,319
bowphs/PhilTa,hidden,mean,8,whitening,10,0.001,0.0,0.5726994029522281,0.00830645206870591,0.14412929117679596,-0.001636197790503502,0.14576548896729946,0.140625,0.178125,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,hidden,mean,9,baseline,10,0.001,0.9547738693467337,0.4665881018112391,-0.0038175599739393284,0.9457254409790039,0.9403271079063416,0.0053983330726623535,0.059375,0.075,0.990625,0.0,0.49608763693270735,639,639,320,319
bowphs/PhilTa,hidden,mean,9,whitening,10,0.001,0.0,0.5428699219160817,0.0048982101245971165,0.07098089158535004,-0.00023470383894164115,0.07121559542429168,0.140625,0.153125,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,hidden,mean,10,baseline,10,0.001,0.9346733668341709,0.46834818995324645,-0.0036164567021504503,0.9439889788627625,0.9390391111373901,0.0049498677253723145,0.065625,0.071875,0.990625,0.0,0.49608763693270735,639,639,320,319
bowphs/PhilTa,hidden,mean,10,whitening,10,0.001,0.0,0.5717567419348688,0.008198745977174111,0.16053232550621033,0.0015176080632954836,0.15901471744291484,0.13125,0.153125,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,hidden,mean,11,baseline,10,0.001,0.9346733668341709,0.472152681020714,-0.003181765062109973,0.9453453421592712,0.9398924112319946,0.005452930927276611,0.065625,0.078125,0.990625,0.0,0.49608763693270735,639,639,320,319
bowphs/PhilTa,hidden,mean,11,whitening,10,0.001,0.0,0.5548038977937465,0.006261756379195767,0.12188304215669632,-0.00048135584802366793,0.12236439800471999,0.121875,0.140625,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,hidden,mean,12,baseline,10,0.001,0.8944723618090452,0.9132151356342124,0.04721292856270817,0.826721727848053,0.6318808197975159,0.1948409080505371,0.6875,0.746875,0.409375,0.9028213166144201,0.6557120500782473,639,639,320,319
bowphs/PhilTa,hidden,mean,12,whitening,10,0.001,0.0,0.558430338166021,0.006676104422498798,0.15629374980926514,0.009410655125975609,0.14688309468328953,0.1375,0.165625,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,hidden,sif,0,sif_only,10,0.001,0.7185929648241206,0.9455051828160429,0.050902308644416715,0.724868893623352,0.3161689043045044,0.40869998931884766,0.8875,0.9125,0.746875,0.9592476489028213,0.8528951486697965,639,639,320,319
bowphs/PhilTa,hidden,sif,0,sif_abtt_fixed,10,0.001,0.3316582914572864,0.9687891079386961,0.05356267173052783,0.5452866554260254,0.0006894078105688095,0.5445972476154566,0.896875,0.91875,0.9125,0.7774294670846394,0.8450704225352113,639,639,320,319
bowphs/PhilTa,hidden,sif,0,sif_abtt_optimal,1,0.001,0.4221105527638191,0.9693278061406772,0.05362422204060522,0.581870436668396,0.0006869346834719181,0.5811835019849241,0.896875,0.921875,0.903125,0.8746081504702194,0.8888888888888888,639,639,320,319
bowphs/PhilTa,hidden,sif,1,sif_only,10,0.001,0.8241206030150754,0.9459279495192157,0.050950612911220175,0.7995691895484924,0.4644100069999695,0.33515918254852295,0.884375,0.896875,0.696875,0.9561128526645768,0.8262910798122066,639,639,320,319
bowphs/PhilTa,hidden,sif,1,sif_abtt_fixed,10,0.001,0.37185929648241206,0.9659944077680145,0.053243356274402784,0.5619698166847229,0.0008210354135371745,0.5611487812711857,0.89375,0.91875,0.90625,0.8181818181818182,0.8622848200312989,639,639,320,319
bowphs/PhilTa,hidden,sif,1,sif_abtt_optimal,1,0.001,0.5125628140703518,0.9726400114256847,0.05400266633758275,0.5982799530029297,0.0013496596366167068,0.596930293366313,0.8875,0.91875,0.83125,0.890282131661442,0.8607198748043818,639,639,320,319
bowphs/PhilTa,hidden,sif,2,sif_only,10,0.001,0.8844221105527639,0.9405288002778905,0.050333719614148,0.8484929800033569,0.5910341143608093,0.2574588656425476,0.86875,0.896875,0.596875,0.9498432601880877,0.7730829420970265,639,639,320,319
bowphs/PhilTa,hidden,sif,2,sif_abtt_fixed,10,0.001,0.3919597989949749,0.966330975237315,0.05328181163219199,0.5602781772613525,0.0007785752532072365,0.5594996020081453,0.896875,0.925,0.89375,0.8338557993730408,0.863849765258216,639,639,320,319
bowphs/PhilTa,hidden,sif,2,sif_abtt_optimal,1,0.001,0.5326633165829145,0.972861123023927,0.05402792999612784,0.599303126335144,0.0013794006081297994,0.5979237257270142,0.88125,0.9125,0.825,0.9247648902821317,0.8748043818466353,639,639,320,319
bowphs/PhilTa,hidden,sif,3,sif_only,10,0.001,0.9095477386934674,0.9341229793729314,0.04960180652896244,0.8645036220550537,0.6503133773803711,0.21419024467468262,0.825,0.865625,0.528125,0.9592476489028213,0.7433489827856025,639,639,320,319
bowphs/PhilTa,hidden,sif,3,sif_abtt_fixed,10,0.001,0.38190954773869346,0.966560338423966,0.053308018096603384,0.5600295066833496,0.0007865363731980324,0.5592429703101516,0.89375,0.925,0.896875,0.799373040752351,0.8482003129890454,639,639,320,319
bowphs/PhilTa,hidden,sif,3,sif_abtt_optimal,1,0.001,0.5376884422110553,0.9727508326914571,0.05401532849841175,0.5982697606086731,0.0012668229173868895,0.5970029376912862,0.89375,0.90625,0.834375,0.9059561128526645,0.8701095461658842,639,639,320,319
bowphs/PhilTa,hidden,sif,4,sif_only,10,0.001,0.9095477386934674,0.9081797420717168,0.046637597080278224,0.8480480909347534,0.6546317934989929,0.1934162974357605,0.7,0.771875,0.45625,0.9153605015673981,0.6854460093896714,639,639,320,319
bowphs/PhilTa,hidden,sif,4,sif_abtt_fixed,10,0.001,0.3869346733668342,0.9675811683089982,0.053424655567693914,0.5603944063186646,0.0008519005496054888,0.5595425057690591,0.9125,0.91875,0.90625,0.7962382445141066,0.8513302034428795,639,639,320,319
bowphs/PhilTa,hidden,sif,4,sif_abtt_optimal,2,0.001,0.5376884422110553,0.9705509879805991,0.053763979740280625,0.5942197442054749,0.0017948526656255126,0.5924248915398493,0.878125,0.9125,0.815625,0.8683385579937304,0.8419405320813772,639,639,320,319
bowphs/PhilTa,hidden,sif,5,sif_only,10,0.001,0.9095477386934674,0.8957867522318776,0.045221605037562375,0.8487377762794495,0.665789008140564,0.1829487681388855,0.684375,0.75625,0.4625,0.8526645768025078,0.6572769953051644,639,639,320,319
bowphs/PhilTa,hidden,sif,5,sif_abtt_fixed,10,0.001,0.4020100502512563,0.9682851416235826,0.05350508979903029,0.5614858865737915,0.0008955204975791276,0.5605903660762124,0.9125,0.921875,0.896875,0.8275862068965517,0.8622848200312989,639,639,320,319
bowphs/PhilTa,hidden,sif,5,sif_abtt_optimal,2,0.001,0.5376884422110553,0.9730294952474611,0.054047167785540765,0.6141608953475952,0.0013811730314046144,0.6127797223161906,0.89375,0.915625,0.86875,0.8589341692789969,0.863849765258216,639,639,320,319
bowphs/PhilTa,hidden,sif,6,sif_only,10,0.001,0.914572864321608,0.8806994307377375,0.043497765394533996,0.8475182056427002,0.6727908253669739,0.17472738027572632,0.653125,0.7125,0.440625,0.8432601880877743,0.6416275430359938,639,639,320,319
bowphs/PhilTa,hidden,sif,6,sif_abtt_fixed,10,0.001,0.40703517587939697,0.96876813607325,0.05356027553760036,0.5641548037528992,0.0010118058416992426,0.5631429979111999,0.909375,0.915625,0.896875,0.8119122257053292,0.8544600938967136,639,639,320,319
bowphs/PhilTa,hidden,sif,6,sif_abtt_optimal,2,0.001,0.5628140703517588,0.9762543177597766,0.054415627945325146,0.6177592873573303,0.001155260019004345,0.616604027338326,0.89375,0.915625,0.84375,0.8840125391849529,0.863849765258216,639,639,320,319
bowphs/PhilTa,hidden,sif,7,sif_only,10,0.001,0.914572864321608,0.8897495760165747,0.04453181237317872,0.8549176454544067,0.6796391010284424,0.17527854442596436,0.659375,0.71875,0.484375,0.8432601880877743,0.6635367762128326,639,639,320,319
bowphs/PhilTa,hidden,sif,7,sif_abtt_fixed,10,0.001,0.3969849246231156,0.970456150019452,0.053753143791888086,0.5705810189247131,0.0007943304372020066,0.5697866884875111,0.90625,0.915625,0.90625,0.7648902821316614,0.8356807511737089,639,639,320,319
bowphs/PhilTa,hidden,sif,7,sif_abtt_optimal,2,0.001,0.5628140703517588,0.976756270952785,0.05447297986252254,0.6210456490516663,0.0011457288637757301,0.6198999201878905,0.89375,0.921875,0.85625,0.877742946708464,0.86697965571205,639,639,320,319
bowphs/PhilTa,hidden,sif,8,sif_only,10,0.001,0.914572864321608,0.8949623676687458,0.04512741291794104,0.8617755174636841,0.6891043186187744,0.17267119884490967,0.675,0.734375,0.5125,0.8275862068965517,0.6697965571205008,639,639,320,319
bowphs/PhilTa,hidden,sif,8,sif_abtt_fixed,10,0.001,0.4221105527638191,0.9723723325523748,0.053972082018584874,0.5671717524528503,0.0006746423896402121,0.5664971100632101,0.909375,0.915625,0.9,0.8275862068965517,0.863849765258216,639,639,320,319
bowphs/PhilTa,hidden,sif,8,sif_abtt_optimal,2,0.001,0.5326633165829145,0.9779618324437325,0.054610724305165996,0.6201002597808838,0.0010222912533208728,0.6190779685275629,0.890625,0.915625,0.89375,0.8213166144200627,0.8575899843505478,639,639,320,319
bowphs/PhilTa,hidden,sif,9,sif_only,10,0.001,0.9246231155778895,0.8827204283534487,0.0437286795306114,0.8634779453277588,0.7018468976020813,0.1616310477256775,0.634375,0.725,0.46875,0.877742946708464,0.672926447574335,639,639,320,319
bowphs/PhilTa,hidden,sif,9,sif_abtt_fixed,10,0.001,0.37185929648241206,0.9671722390550201,0.05337793233325647,0.5609903931617737,0.0005178655264899135,0.5604725276352838,0.90625,0.9125,0.928125,0.6833855799373041,0.8059467918622848,639,639,320,319
bowphs/PhilTa,hidden,sif,9,sif_abtt_optimal,3,0.001,0.507537688442211,0.9798085622640306,0.05482172703851571,0.6007792353630066,0.00045579663128592074,0.6003234387317207,0.8875,0.9125,0.8875,0.8369905956112853,0.8622848200312989,639,639,320,319
bowphs/PhilTa,hidden,sif,10,sif_only,10,0.001,0.9346733668341709,0.8777460036318492,0.04316031419554339,0.8721144199371338,0.7227787971496582,0.14933562278747559,0.621875,0.69375,0.425,0.896551724137931,0.6604068857589984,639,639,320,319
bowphs/PhilTa,hidden,sif,10,sif_abtt_fixed,10,0.001,0.4271356783919598,0.9683843376622538,0.053516423690467586,0.5556464195251465,0.00045246159425005317,0.5551939579308964,0.9,0.909375,0.89375,0.8652037617554859,0.8794992175273866,639,639,320,319
bowphs/PhilTa,hidden,sif,10,sif_abtt_optimal,3,0.001,0.5025125628140703,0.9764715247860238,0.0544404454772338,0.5902839303016663,0.0004710337088909,0.5898128965927754,0.878125,0.90625,0.875,0.8432601880877743,0.8591549295774648,639,639,320,319
bowphs/PhilTa,hidden,sif,11,sif_only,10,0.001,0.9296482412060302,0.8813588277771385,0.0435731064520951,0.8686380386352539,0.718866229057312,0.1497718095779419,0.6,0.675,0.446875,0.8714733542319749,0.6588419405320813,639,639,320,319
bowphs/PhilTa,hidden,sif,11,sif_abtt_fixed,10,0.001,0.4170854271356784,0.963653567082029,0.05297589766857486,0.5405963063240051,0.0006918550934642553,0.5399044512305409,0.89375,0.9125,0.89375,0.8181818181818182,0.8560250391236307,639,639,320,319
bowphs/PhilTa,hidden,sif,11,sif_abtt_optimal,3,0.001,0.5175879396984925,0.974154432304212,0.054175700281855164,0.5764560699462891,0.0005394730251282454,0.5759165969211608,0.878125,0.90625,0.85,0.8652037617554859,0.8575899843505478,639,639,320,319
bowphs/PhilTa,hidden,sif,12,sif_only,10,0.001,0.8894472361809045,0.9246570027071846,0.04852024769541938,0.8329235911369324,0.6169890761375427,0.21593451499938965,0.79375,0.8375,0.45,0.9247648902821317,0.6870109546165885,639,639,320,319
bowphs/PhilTa,hidden,sif,12,sif_abtt_fixed,10,0.001,0.37185929648241206,0.9656172017788566,0.05320025766091144,0.5220909714698792,0.0006576396990567446,0.5214333317708224,0.896875,0.9125,0.90625,0.786833855799373,0.8466353677621283,639,639,320,319
bowphs/PhilTa,hidden,sif,12,sif_abtt_optimal,2,0.001,0.4723618090452261,0.966819942686635,0.05333767983077358,0.5628575682640076,0.0008788644336163998,0.5619787038303912,0.890625,0.915625,0.8875,0.8432601880877743,0.865414710485133,639,639,320,319
bowphs/PhilTa,ff1,mean,1,baseline,10,0.001,0.9949748743718593,0.7746956657127123,0.03138604016019644,0.9592865109443665,0.9152016043663025,0.044084906578063965,0.4125,0.4875,0.2125,0.9278996865203761,0.5696400625978091,639,639,320,319
bowphs/PhilTa,ff1,mean,1,whitening,10,0.001,0.0,0.5676957658378842,0.007734749024427999,0.06486885994672775,-0.001152144162915647,0.0660210041096434,0.2125,0.240625,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,ff1,mean,2,baseline,10,0.001,0.9949748743718593,0.7227373049533555,0.025449407730539587,0.9730969071388245,0.9540050625801086,0.01909184455871582,0.41875,0.48125,0.725,0.40752351097178685,0.5665101721439749,639,639,320,319
bowphs/PhilTa,ff1,mean,2,whitening,10,0.001,0.0,0.5797096029331233,0.009107420052584194,0.1974228471517563,0.007220655679702759,0.19020219147205353,0.234375,0.253125,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,ff1,mean,3,baseline,10,0.001,0.9798994974874372,0.523867343394254,0.0027270229996042656,0.9373890161514282,0.9120244979858398,0.02536451816558838,0.04375,0.05,0.96875,0.0438871473354232,0.5070422535211268,639,639,320,319
bowphs/PhilTa,ff1,mean,3,whitening,10,0.001,0.0,0.5248658962028048,0.0028411151488065395,0.011998459696769714,-0.0011368870036676526,0.013135346700437367,0.190625,0.20625,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,ff1,mean,4,baseline,10,0.001,0.04020100502512563,0.4362375761054175,-0.007285335180757601,0.9546516537666321,0.9547528028488159,-0.00010114908218383789,0.034375,0.046875,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,ff1,mean,4,whitening,10,0.001,0.005025125628140704,0.5353146304113552,0.004034961403299576,0.039448026567697525,0.0018004094017669559,0.03764761716593057,0.209375,0.23125,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,ff1,mean,5,baseline,10,0.001,0.949748743718593,0.46373963358257553,-0.004143018833834054,0.9498523473739624,0.9413414001464844,0.008510947227478027,0.028125,0.0375,0.99375,0.003134796238244514,0.49921752738654146,639,639,320,319
bowphs/PhilTa,ff1,mean,5,whitening,10,0.001,0.0,0.5746918407807127,0.008534103142896229,0.0902191549539566,0.0013241569977253675,0.08889499795623124,0.2125,0.221875,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,ff1,mean,6,baseline,10,0.001,0.8994974874371859,0.47390991539622074,-0.0029809878544548645,0.9212669134140015,0.9120560884475708,0.009210824966430664,0.05,0.06875,0.996875,0.0,0.49921752738654146,639,639,320,319
bowphs/PhilTa,ff1,mean,6,whitening,10,0.001,0.0,0.515522775291019,0.0017735935160212912,0.010495366528630257,-1.114480801334139e-05,0.010506511336643598,0.196875,0.215625,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,ff1,mean,7,baseline,10,0.001,0.9899497487437187,0.6942394820674843,0.022193317717768227,0.9179041385650635,0.8622081875801086,0.055695950984954834,0.378125,0.415625,0.05625,0.9341692789968652,0.4945226917057903,639,639,320,319
bowphs/PhilTa,ff1,mean,7,whitening,10,0.001,0.005025125628140704,0.6121627683110157,0.012815438232156926,0.3001123368740082,-0.0006117066368460655,0.30072404351085424,0.2875,0.303125,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,ff1,mean,8,baseline,10,0.001,0.9849246231155779,0.7111902356587283,0.02413006845453692,0.9086087942123413,0.8448233604431152,0.06378543376922607,0.396875,0.453125,0.075,0.9153605015673981,0.4945226917057903,639,639,320,319
bowphs/PhilTa,ff1,mean,8,whitening,10,0.001,0.0,0.5591909111828668,0.006763005898169822,0.11308735609054565,-0.0013002646155655384,0.11438762070611119,0.225,0.234375,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,ff1,mean,9,baseline,10,0.001,0.9949748743718593,0.48818317234329495,-0.0013501611917917289,0.7594431042671204,0.7461969256401062,0.01324617862701416,0.103125,0.121875,0.2625,0.6677115987460815,0.4647887323943662,639,639,320,319
bowphs/PhilTa,ff1,mean,9,whitening,10,0.001,0.0,0.5497419907494606,0.005683395858877047,0.06330911070108414,-0.0010879157343879342,0.06439702643547207,0.2125,0.2375,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,ff1,mean,10,baseline,10,0.001,0.9899497487437187,0.5590451146857965,0.0067463472202186035,0.8223394155502319,0.7860115170478821,0.036327898502349854,0.1875,0.203125,0.13125,0.8087774294670846,0.4694835680751174,639,639,320,319
bowphs/PhilTa,ff1,mean,10,whitening,10,0.001,0.0,0.5282810361818215,0.003231320753957241,0.026280345395207405,0.0005684149800799787,0.025711930415127426,0.221875,0.225,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,ff1,mean,11,baseline,10,0.001,0.9597989949748744,0.7881360321027052,0.03292170282951805,0.8704107403755188,0.7710132002830505,0.09939754009246826,0.35625,0.446875,0.140625,0.8934169278996865,0.5164319248826291,639,639,320,319
bowphs/PhilTa,ff1,mean,11,whitening,10,0.001,0.0,0.5533888941760998,0.006100083552148447,0.10859106481075287,0.0006777524249628186,0.10791331238579005,0.209375,0.2375,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,ff1,mean,12,baseline,10,0.001,0.9447236180904522,0.6876930965707062,0.02144534407362158,0.7894454598426819,0.6960136890411377,0.09343177080154419,0.21875,0.271875,0.24375,0.8056426332288401,0.5242566510172144,639,639,320,319
bowphs/PhilTa,ff1,mean,12,whitening,10,0.001,0.0,0.5852930192137241,0.009745374816722262,0.19519858062267303,-0.0016161281382665038,0.19681470876093954,0.225,0.240625,1.0,0.0,0.5007824726134585,639,639,320,319
bowphs/PhilTa,ff1,sif,1,sif_only,10,0.001,0.8743718592964824,0.9255218156290748,0.04861905905825498,0.8234752416610718,0.5711131691932678,0.25236207246780396,0.803125,0.85,0.559375,0.9216300940438872,0.7402190923317684,639,639,320,319
bowphs/PhilTa,ff1,sif,1,sif_abtt_fixed,10,0.001,0.3417085427135678,0.9553675786198292,0.052029161337785415,0.5210015773773193,0.0010602938709780574,0.5199412835063413,0.89375,0.91875,0.8875,0.8181818181818182,0.8528951486697965,639,639,320,319
bowphs/PhilTa,ff1,sif,1,sif_abtt_optimal,5,0.001,0.36683417085427134,0.955940942342015,0.052094672443554195,0.5290366411209106,0.0009910410735756159,0.528045600047335,0.8875,0.9125,0.871875,0.8275862068965517,0.8497652582159625,639,639,320,319
bowphs/PhilTa,ff1,sif,2,sif_only,10,0.001,0.8040201005025126,0.9307208693820455,0.049213089944971145,0.7526265978813171,0.4488378167152405,0.30378878116607666,0.784375,0.80625,0.603125,0.896551724137931,0.7496087636932708,639,639,320,319
bowphs/PhilTa,ff1,sif,2,sif_abtt_fixed,10,0.001,0.34673366834170855,0.9671987082923685,0.05338095664215542,0.5050707459449768,0.001766009139828384,0.5033047368051484,0.903125,0.925,0.89375,0.8557993730407524,0.8748043818466353,639,639,320,319
bowphs/PhilTa,ff1,sif,2,sif_abtt_optimal,2,0.001,0.4321608040201005,0.9645490745854661,0.053078216117587854,0.5275956392288208,0.0015612714923918247,0.526034367736429,0.878125,0.909375,0.815625,0.8495297805642633,0.8325508607198748,639,639,320,319
bowphs/PhilTa,ff1,sif,3,sif_only,10,0.001,0.8341708542713568,0.9125255749465672,0.047134141082078064,0.7488107681274414,0.4810349643230438,0.2677758038043976,0.7875,0.83125,0.459375,0.9498432601880877,0.704225352112676,639,639,320,319
