model,repr,pooling,layer,method,D,sif_a,tau,aucroc,spearman,same_avg,diff_avg,gap,dir_acc_at_1,dir_acc_at_3,existing_acc,new_acc,overall_assignment_acc,train_aucroc,train_dir_acc_at_1,n_train,n_test,n_existing,n_new
bowphs/PhilTa,hidden,sif,11,sif_abtt_optimal,5,0.001,0.25125628140703515,0.6753157241351305,0.11900825998129139,0.11281736195087433,-0.0005627123755402863,0.11338007432641461,0.5265486725663717,0.6238938053097345,0.9790575916230366,0.02857142857142857,0.831858407079646,0.6380232943545585,0.5492957746478874,213,226,191,35
bowphs/PhilTa,hidden,sif,12,sif_only,10,0.001,0.8442211055276382,0.5833875775210475,0.05660536471522845,0.7896414399147034,0.7671144008636475,0.022527039051055908,0.504424778761062,0.6150442477876106,0.9162303664921466,0.11428571428571428,0.7920353982300885,0.5942161497576367,0.5023474178403756,213,226,191,35
bowphs/PhilTa,hidden,sif,12,sif_abtt_fixed,10,0.001,0.15577889447236182,0.631465028955479,0.08924142099383166,0.0780489519238472,0.001481895917095244,0.07656705600675195,0.5309734513274337,0.6327433628318584,1.0,0.0,0.8451327433628318,0.5642242626438798,0.5070422535211268,213,226,191,35
bowphs/PhilTa,hidden,sif,12,sif_abtt_optimal,5,0.001,0.18592964824120603,0.6777707520174084,0.1206747881716654,0.10075816512107849,2.6742265617940575e-05,0.10073142285546055,0.5530973451327433,0.6504424778761062,1.0,0.0,0.8451327433628318,0.6260589940129554,0.5446009389671361,213,226,191,35
google/mt5-base,hidden,mean,1,baseline,10,0.001,0.9849246231155779,0.516392279301691,0.011127448188948782,0.9795279502868652,0.9790288805961609,0.0004990696907043457,0.24778761061946902,0.37610619469026546,0.9528795811518325,0.05714285714285714,0.8141592920353983,0.5261807884032922,0.2535211267605634,213,226,191,35
google/mt5-base,hidden,mean,1,abtt_fixed,10,0.001,0.22110552763819097,0.6182582511593311,0.08027636293513452,0.06973913311958313,0.0013881459599360824,0.06835098715964705,0.5398230088495575,0.6592920353982301,0.8481675392670157,0.2,0.7477876106194691,0.5408343593825645,0.5633802816901409,213,226,191,35
google/mt5-base,hidden,mean,1,abtt_optimal,10,0.001,0.22110552763819097,0.6182582511593311,0.08027636293513452,0.06973913311958313,0.0013881459599360824,0.06835098715964705,0.5398230088495575,0.6592920353982301,0.8481675392670157,0.2,0.7477876106194691,0.5408343593825645,0.5633802816901409,213,226,191,35
google/mt5-base,hidden,mean,1,whitening,10,0.001,0.0,0.5194271942690422,0.01318770107254773,0.048129092901945114,-0.0063099549151957035,0.05443904781714082,0.22123893805309736,0.26548672566371684,1.0,0.0,0.8451327433628318,0.5030492488343181,0.056338028169014086,213,226,191,35
google/mt5-base,hidden,mean,2,baseline,10,0.001,0.9849246231155779,0.525185155374046,0.017096250399692415,0.9806386828422546,0.9799365997314453,0.0007020831108093262,0.252212389380531,0.37168141592920356,0.9528795811518325,0.05714285714285714,0.8141592920353983,0.5284500392723662,0.24413145539906103,213,226,191,35
google/mt5-base,hidden,mean,2,abtt_fixed,10,0.001,0.23115577889447236,0.6145685788337044,0.07777173030427496,0.07213590294122696,0.0009657862246967852,0.07117011671653017,0.5309734513274337,0.6238938053097345,0.8900523560209425,0.11428571428571428,0.7699115044247787,0.5623167160125374,0.5352112676056338,213,226,191,35
google/mt5-base,hidden,mean,2,abtt_optimal,5,0.001,0.2814070351758794,0.6315970439596671,0.08933103575042615,0.08567885309457779,0.0009310900932177901,0.08474776300136,0.5486725663716814,0.6592920353982301,0.8638743455497382,0.11428571428571428,0.7477876106194691,0.5950915977947507,0.5446009389671361,213,226,191,35
google/mt5-base,hidden,mean,2,whitening,10,0.001,0.0,0.5258501653470806,0.017547901030521854,0.05378330498933792,-0.0038991018664091825,0.057682406855747104,0.23008849557522124,0.3008849557522124,1.0,0.0,0.8451327433628318,0.4930078815474224,0.11737089201877934,213,226,191,35
google/mt5-base,hidden,mean,3,baseline,10,0.001,0.9899497487437187,0.5206843984933933,0.01404103531455846,0.9831295609474182,0.9825767874717712,0.0005527734756469727,0.22566371681415928,0.3495575221238938,0.8481675392670157,0.11428571428571428,0.7345132743362832,0.5290215314748277,0.25821596244131456,213,226,191,35
google/mt5-base,hidden,mean,3,abtt_fixed,10,0.001,0.20603015075376885,0.6274184890941185,0.08649453864643292,0.07617460936307907,-8.832287130644545e-05,0.07626293223438552,0.5486725663716814,0.6283185840707964,0.9895287958115183,0.05714285714285714,0.8451327433628318,0.5576519173825998,0.5211267605633803,213,226,191,35
google/mt5-base,hidden,mean,3,abtt_optimal,7,0.001,0.2864321608040201,0.6372669212054529,0.09317987605648789,0.08358755707740784,0.0009740837849676609,0.08261347329244018,0.5398230088495575,0.6548672566371682,0.8429319371727748,0.17142857142857143,0.7389380530973452,0.5889517984287799,0.5539906103286385,213,226,191,35
google/mt5-base,hidden,mean,3,whitening,10,0.001,0.0,0.5516513235984655,0.035062239814974354,0.13864505290985107,-0.009095331653952599,0.14774038456380367,0.1902654867256637,0.28761061946902655,1.0,0.0,0.8451327433628318,0.4847830245536249,0.04225352112676056,213,226,191,35
google/mt5-base,hidden,mean,4,baseline,10,0.001,0.9899497487437187,0.5263613256707426,0.017894661274314456,0.9867580533027649,0.9861675500869751,0.0005905032157897949,0.2345132743362832,0.39823008849557523,0.9424083769633508,0.08571428571428572,0.8097345132743363,0.5358958846101098,0.26291079812206575,213,226,191,35
google/mt5-base,hidden,mean,4,abtt_fixed,10,0.001,0.18592964824120603,0.6320361136974288,0.08962908617214817,0.07885191589593887,0.0004027605173178017,0.07844915537862107,0.5398230088495575,0.6238938053097345,0.9895287958115183,0.0,0.8362831858407079,0.5517758324363262,0.4694835680751174,213,226,191,35
google/mt5-base,hidden,mean,4,abtt_optimal,3,0.001,0.20603015075376885,0.6864748795227124,0.126583345856175,0.11797883361577988,-0.0009513738914392889,0.11893020750721917,0.5,0.6238938053097345,1.0,0.0,0.8451327433628318,0.6698098696705831,0.49765258215962443,213,226,191,35
google/mt5-base,hidden,mean,4,whitening,10,0.001,0.0,0.518040956154421,0.012246782736967507,0.013372210785746574,-0.0017756831366568804,0.015147893922403455,0.1592920353982301,0.2831858407079646,1.0,0.0,0.8451327433628318,0.4788150402485657,0.12206572769953052,213,226,191,35
google/mt5-base,hidden,mean,5,baseline,10,0.001,0.04522613065326633,0.47134168576996693,-0.019453908812984384,0.6028342247009277,0.6808789968490601,-0.07804477214813232,0.19911504424778761,0.3053097345132743,1.0,0.0,0.8451327433628318,0.44520221483619105,0.1643192488262911,213,226,191,35
google/mt5-base,hidden,mean,5,abtt_fixed,10,0.001,0.21105527638190955,0.6331978618484131,0.090417706968478,0.08223889023065567,1.1395251931389794e-05,0.08222749497872428,0.5353982300884956,0.6327433628318584,0.9895287958115183,0.0,0.8362831858407079,0.5681454088022276,0.49765258215962443,213,226,191,35
google/mt5-base,hidden,mean,5,abtt_optimal,10,0.001,0.21105527638190955,0.6331978618484131,0.090417706968478,0.08223889023065567,1.1395251931389794e-05,0.08222749497872428,0.5353982300884956,0.6327433628318584,0.9895287958115183,0.0,0.8362831858407079,0.5681454088022276,0.49765258215962443,213,226,191,35
google/mt5-base,hidden,mean,5,whitening,10,0.001,0.0,0.543853152584368,0.02976922645718135,0.1098574697971344,-0.007113606669008732,0.11697107646614313,0.21238938053097345,0.3230088495575221,1.0,0.0,0.8451327433628318,0.49389087484984057,0.014084507042253521,213,226,191,35
google/mt5-base,hidden,mean,6,baseline,10,0.001,0.010050251256281407,0.47448575382057945,-0.01731964464544211,0.6100510358810425,0.6864877343177795,-0.07643669843673706,0.2079646017699115,0.35398230088495575,1.0,0.0,0.8451327433628318,0.44380949694434013,0.18309859154929578,213,226,191,35
google/mt5-base,hidden,mean,6,abtt_fixed,10,0.001,0.21105527638190955,0.6179377209851404,0.08005877983762544,0.07658947259187698,0.0010102519299834967,0.07557922066189349,0.504424778761062,0.6194690265486725,0.9895287958115183,0.0,0.8362831858407079,0.5698358687808336,0.4647887323943662,213,226,191,35
google/mt5-base,hidden,mean,6,abtt_optimal,5,0.001,0.19095477386934673,0.6991341193483317,0.13517672281519894,0.12697643041610718,-0.00115757598541677,0.12813400640152395,0.5353982300884956,0.6194690265486725,1.0,0.0,0.8451327433628318,0.678741836380478,0.48826291079812206,213,226,191,35
google/mt5-base,hidden,mean,6,whitening,10,0.001,0.005025125628140704,0.4977988502246471,-0.001494236619588116,-0.026560606434941292,-0.0005710778059437871,-0.025989528628997505,0.21238938053097345,0.26991150442477874,1.0,0.0,0.8451327433628318,0.5205410477966913,0.16901408450704225,213,226,191,35
google/mt5-base,hidden,mean,7,baseline,10,0.001,0.07537688442211056,0.4778152753566298,-0.015059490477503467,0.6216015815734863,0.6970201134681702,-0.07541853189468384,0.21238938053097345,0.36283185840707965,1.0,0.0,0.8451327433628318,0.4427022169320981,0.19248826291079812,213,226,191,35
google/mt5-base,hidden,mean,7,abtt_fixed,10,0.001,0.21105527638190955,0.6156647626211501,0.07851584453482824,0.07446437329053879,0.001754189026542008,0.07271018426399678,0.5353982300884956,0.5929203539823009,0.9842931937172775,0.0,0.831858407079646,0.5769201085117645,0.48826291079812206,213,226,191,35
google/mt5-base,hidden,mean,7,abtt_optimal,10,0.001,0.21105527638190955,0.6156647626211501,0.07851584453482824,0.07446437329053879,0.001754189026542008,0.07271018426399678,0.5353982300884956,0.5929203539823009,0.9842931937172775,0.0,0.831858407079646,0.5769201085117645,0.48826291079812206,213,226,191,35
google/mt5-base,hidden,mean,7,whitening,10,0.001,0.0,0.511253523757222,0.007639164943752434,0.01671278476715088,-0.004998066928237677,0.021710851695388556,0.22566371681415928,0.3053097345132743,1.0,0.0,0.8451327433628318,0.48575022400314594,0.046948356807511735,213,226,191,35
google/mt5-base,hidden,mean,8,baseline,10,0.001,0.010050251256281407,0.4753887896258525,-0.016706643612785888,0.6432898044586182,0.7155495285987854,-0.07225972414016724,0.22123893805309736,0.37168141592920356,1.0,0.0,0.8451327433628318,0.4383643797986716,0.20657276995305165,213,226,191,35
google/mt5-base,hidden,mean,8,abtt_fixed,10,0.001,0.16080402010050251,0.635589621630576,0.09204128734820076,0.08080950379371643,0.000923937011975795,0.07988556678174064,0.5353982300884956,0.5929203539823009,1.0,0.0,0.8451327433628318,0.5860641316975264,0.4835680751173709,213,226,191,35
google/mt5-base,hidden,mean,8,abtt_optimal,2,0.001,0.23115577889447236,0.7089299186848809,0.14182633191289476,0.1502004861831665,0.0007596428622491658,0.14944084332091734,0.504424778761062,0.5707964601769911,1.0,0.0,0.8451327433628318,0.6544778905726447,0.48826291079812206,213,226,191,35
google/mt5-base,hidden,mean,8,whitening,10,0.001,0.010050251256281407,0.5103116126150428,0.007000053394594156,-0.01868082396686077,-0.0037692533805966377,-0.014911570586264133,0.18584070796460178,0.26548672566371684,1.0,0.0,0.8451327433628318,0.5045266660278671,0.014084507042253521,213,226,191,35
google/mt5-base,hidden,mean,9,baseline,10,0.001,0.06030150753768844,0.47958555345749593,-0.013857785853041524,0.7012847661972046,0.767724335193634,-0.06643956899642944,0.2831858407079646,0.42035398230088494,1.0,0.0,0.8451327433628318,0.435562226074198,0.22535211267605634,213,226,191,35
google/mt5-base,hidden,mean,9,abtt_fixed,10,0.001,0.1658291457286432,0.6384454280508961,0.09397987303189474,0.08153294771909714,0.00014960012049414217,0.081383347598603,0.5353982300884956,0.5752212389380531,1.0,0.0,0.8451327433628318,0.6030909845076964,0.49295774647887325,213,226,191,35
google/mt5-base,hidden,mean,9,abtt_optimal,2,0.001,0.2914572864321608,0.7091252622171689,0.1419589354998338,0.14850808680057526,0.0006082507316023111,0.14789983606897295,0.5,0.5707964601769911,0.9685863874345549,0.0,0.8185840707964602,0.6552980066641954,0.5023474178403756,213,226,191,35
google/mt5-base,hidden,mean,9,whitening,10,0.001,0.0,0.5050639255565901,0.0034376250500141553,0.006885108537971973,0.008931615389883518,-0.002046506851911545,0.1902654867256637,0.25663716814159293,1.0,0.0,0.8451327433628318,0.45933891048440256,0.0892018779342723,213,226,191,35
google/mt5-base,hidden,mean,10,baseline,10,0.001,0.020100502512562814,0.48229570829171853,-0.012018071744675183,0.7155563235282898,0.7796424031257629,-0.06408607959747314,0.28761061946902655,0.40707964601769914,1.0,0.0,0.8451327433628318,0.43458102103417773,0.22065727699530516,213,226,191,35
google/mt5-base,hidden,mean,10,abtt_fixed,10,0.001,0.19597989949748745,0.6359382911030347,0.09227797203486816,0.07998014986515045,0.0005954059888608754,0.07938474387628958,0.5309734513274337,0.6106194690265486,0.9895287958115183,0.0,0.8362831858407079,0.5991571889339857,0.4788732394366197,213,226,191,35
google/mt5-base,hidden,mean,10,abtt_optimal,3,0.001,0.2663316582914573,0.667500532571973,0.11370313202460788,0.11405424028635025,0.0033556269481778145,0.11069861333817244,0.5,0.5973451327433629,0.9895287958115183,0.0,0.8362831858407079,0.6502653640218178,0.5023474178403756,213,226,191,35
google/mt5-base,hidden,mean,10,whitening,10,0.001,0.010050251256281407,0.49935041930575824,-0.0004409533075754195,-0.016722436994314194,-0.0036054763477295637,-0.01311696064658463,0.17699115044247787,0.28761061946902655,1.0,0.0,0.8451327433628318,0.48082619866032583,0.107981220657277,213,226,191,35
google/mt5-base,hidden,mean,11,baseline,10,0.001,0.0,0.48788058350551283,-0.008226932730987744,0.749183714389801,0.8050463199615479,-0.055862605571746826,0.3053097345132743,0.4424778761061947,1.0,0.0,0.8451327433628318,0.4354346469804612,0.2300469483568075,213,226,191,35
google/mt5-base,hidden,mean,11,abtt_fixed,10,0.001,0.21105527638190955,0.6448737167915995,0.09834354013283418,0.08539844304323196,0.0005091095226816833,0.08488933352055028,0.5265486725663717,0.6150442477876106,0.9895287958115183,0.0,0.8362831858407079,0.6047698306955891,0.5023474178403756,213,226,191,35
google/mt5-base,hidden,mean,11,abtt_optimal,10,0.001,0.21105527638190955,0.6448737167915995,0.09834354013283418,0.08539844304323196,0.0005091095226816833,0.08488933352055028,0.5265486725663717,0.6150442477876106,0.9895287958115183,0.0,0.8362831858407079,0.6047698306955891,0.5023474178403756,213,226,191,35
google/mt5-base,hidden,mean,11,whitening,10,0.001,0.0,0.5220186081130773,0.01494686543325549,0.1031627207994461,0.017699671909213066,0.08546304889023304,0.23008849557522124,0.29646017699115046,1.0,0.0,0.8451327433628318,0.486482016106725,0.07511737089201878,213,226,191,35
google/mt5-base,hidden,mean,12,baseline,10,0.001,0.9597989949748744,0.5794499893163323,0.053932441206020816,0.9247677326202393,0.9160100221633911,0.008757710456848145,0.28761061946902655,0.5221238938053098,0.7172774869109948,0.3142857142857143,0.6548672566371682,0.5647594586681463,0.3145539906103286,213,226,191,35
google/mt5-base,hidden,mean,12,abtt_fixed,10,0.001,0.23618090452261306,0.6265570478850688,0.08590977296235124,0.07207116484642029,0.0006516899447888136,0.07141947490163147,0.5265486725663717,0.6283185840707964,0.8952879581151832,0.08571428571428572,0.7699115044247787,0.57113856130136,0.539906103286385,213,226,191,35
