model,repr,pooling,layer,method,D,sif_a,tau,aucroc,spearman,same_avg,diff_avg,gap,dir_acc_at_1,dir_acc_at_3,existing_acc,new_acc,overall_assignment_acc,train_aucroc,train_dir_acc_at_1,n_train,n_test,n_existing,n_new
bowphs/PhilTa,hidden,sif,5,sif_only,10,0.001,0.9095477386934674,0.8957867522318776,0.045221605037562375,0.8487377762794495,0.665789008140564,0.1829487681388855,0.6150234741784038,0.8450704225352113,0.4625,0.8526645768025078,0.6572769953051644,0.9042672781705283,0.5915492957746479,639,639,320,319
bowphs/PhilTa,hidden,sif,5,sif_abtt_fixed,10,0.001,0.4020100502512563,0.9682851416235826,0.05350508979903029,0.5614858865737915,0.0008955204975791276,0.5605903660762124,0.8403755868544601,0.9546165884194053,0.896875,0.8275862068965517,0.8622848200312989,0.988615711537083,0.8716744913928013,639,639,320,319
bowphs/PhilTa,hidden,sif,5,sif_abtt_optimal,2,0.001,0.5376884422110553,0.9730294952474611,0.054047167785540765,0.6141608953475952,0.0013811730314046144,0.6127797223161906,0.837245696400626,0.9483568075117371,0.86875,0.8589341692789969,0.863849765258216,0.9924976609463807,0.8184663536776213,639,639,320,319
bowphs/PhilTa,hidden,sif,6,sif_only,10,0.001,0.914572864321608,0.8806994307377375,0.043497765394533996,0.8475182056427002,0.6727908253669739,0.17472738027572632,0.5978090766823161,0.8247261345852895,0.440625,0.8432601880877743,0.6416275430359938,0.8892410993981449,0.5524256651017214,639,639,320,319
bowphs/PhilTa,hidden,sif,6,sif_abtt_fixed,10,0.001,0.40703517587939697,0.96876813607325,0.05356027553760036,0.5641548037528992,0.0010118058416992426,0.5631429979111999,0.8309859154929577,0.9514866979655712,0.896875,0.8119122257053292,0.8544600938967136,0.9889305941029254,0.8779342723004695,639,639,320,319
bowphs/PhilTa,hidden,sif,6,sif_abtt_optimal,2,0.001,0.5628140703517588,0.9762543177597766,0.054415627945325146,0.6177592873573303,0.001155260019004345,0.616604027338326,0.837245696400626,0.9514866979655712,0.84375,0.8840125391849529,0.863849765258216,0.9921525277793775,0.8153364632237872,639,639,320,319
bowphs/PhilTa,hidden,sif,7,sif_only,10,0.001,0.914572864321608,0.8897495760165747,0.04453181237317872,0.8549176454544067,0.6796391010284424,0.17527854442596436,0.6150234741784038,0.8309859154929577,0.484375,0.8432601880877743,0.6635367762128326,0.8928646321115882,0.5758998435054773,639,639,320,319
bowphs/PhilTa,hidden,sif,7,sif_abtt_fixed,10,0.001,0.3969849246231156,0.970456150019452,0.053753143791888086,0.5705810189247131,0.0007943304372020066,0.5697866884875111,0.809076682316119,0.9436619718309859,0.90625,0.7648902821316614,0.8356807511737089,0.9896466957743266,0.8826291079812206,639,639,320,319
bowphs/PhilTa,hidden,sif,7,sif_abtt_optimal,2,0.001,0.5628140703517588,0.976756270952785,0.05447297986252254,0.6210456490516663,0.0011457288637757301,0.6198999201878905,0.838810641627543,0.945226917057903,0.85625,0.877742946708464,0.86697965571205,0.9922973852727386,0.812206572769953,639,639,320,319
bowphs/PhilTa,hidden,sif,8,sif_only,10,0.001,0.914572864321608,0.8949623676687458,0.04512741291794104,0.8617755174636841,0.6891043186187744,0.17267119884490967,0.621283255086072,0.8341158059467919,0.5125,0.8275862068965517,0.6697965571205008,0.8948684077550314,0.5993740219092332,639,639,320,319
bowphs/PhilTa,hidden,sif,8,sif_abtt_fixed,10,0.001,0.4221105527638191,0.9723723325523748,0.053972082018584874,0.5671717524528503,0.0006746423896402121,0.5664971100632101,0.8419405320813772,0.9546165884194053,0.9,0.8275862068965517,0.863849765258216,0.9917346837953879,0.8701095461658842,639,639,320,319
bowphs/PhilTa,hidden,sif,8,sif_abtt_optimal,2,0.001,0.5326633165829145,0.9779618324437325,0.054610724305165996,0.6201002597808838,0.0010222912533208728,0.6190779685275629,0.8262910798122066,0.945226917057903,0.89375,0.8213166144200627,0.8575899843505478,0.9927560373464769,0.8294209702660407,639,639,320,319
bowphs/PhilTa,hidden,sif,9,sif_only,10,0.001,0.9246231155778895,0.8827204283534487,0.0437286795306114,0.8634779453277588,0.7018468976020813,0.1616310477256775,0.6275430359937402,0.8231611893583725,0.46875,0.877742946708464,0.672926447574335,0.8804309787892571,0.5696400625978091,639,639,320,319
bowphs/PhilTa,hidden,sif,9,sif_abtt_fixed,10,0.001,0.37185929648241206,0.9671722390550201,0.05337793233325647,0.5609903931617737,0.0005178655264899135,0.5604725276352838,0.7777777777777778,0.9248826291079812,0.928125,0.6833855799373041,0.8059467918622848,0.9896983894752638,0.8732394366197183,639,639,320,319
bowphs/PhilTa,hidden,sif,9,sif_abtt_optimal,3,0.001,0.507537688442211,0.9798085622640306,0.05482172703851571,0.6007792353630066,0.00045579663128592074,0.6003234387317207,0.8309859154929577,0.9436619718309859,0.8875,0.8369905956112853,0.8622848200312989,0.992964590920113,0.8309859154929577,639,639,320,319
bowphs/PhilTa,hidden,sif,10,sif_only,10,0.001,0.9346733668341709,0.8777460036318492,0.04316031419554339,0.8721144199371338,0.7227787971496582,0.14933562278747559,0.6197183098591549,0.8200312989045383,0.425,0.896551724137931,0.6604068857589984,0.8715161064792607,0.5461658841940532,639,639,320,319
bowphs/PhilTa,hidden,sif,10,sif_abtt_fixed,10,0.001,0.4271356783919598,0.9683843376622538,0.053516423690467586,0.5556464195251465,0.00045246159425005317,0.5551939579308964,0.8544600938967136,0.9483568075117371,0.89375,0.8652037617554859,0.8794992175273866,0.9916611613067052,0.8544600938967136,639,639,320,319
bowphs/PhilTa,hidden,sif,10,sif_abtt_optimal,3,0.001,0.5025125628140703,0.9764715247860238,0.0544404454772338,0.5902839303016663,0.0004710337088909,0.5898128965927754,0.8247261345852895,0.9358372456964006,0.875,0.8432601880877743,0.8591549295774648,0.9928572948297159,0.8309859154929577,639,639,320,319
bowphs/PhilTa,hidden,sif,11,sif_only,10,0.001,0.9296482412060302,0.8813588277771385,0.0435731064520951,0.8686380386352539,0.718866229057312,0.1497718095779419,0.6103286384976526,0.8028169014084507,0.446875,0.8714733542319749,0.6588419405320813,0.8718344487237515,0.5477308294209703,639,639,320,319
bowphs/PhilTa,hidden,sif,11,sif_abtt_fixed,10,0.001,0.4170854271356784,0.963653567082029,0.05297589766857486,0.5405963063240051,0.0006918550934642553,0.5399044512305409,0.8262910798122066,0.9514866979655712,0.89375,0.8181818181818182,0.8560250391236307,0.9908058320349848,0.8482003129890454,639,639,320,319
bowphs/PhilTa,hidden,sif,11,sif_abtt_optimal,3,0.001,0.5175879396984925,0.974154432304212,0.054175700281855164,0.5764560699462891,0.0005394730251282454,0.5759165969211608,0.8231611893583725,0.9420970266040689,0.85,0.8652037617554859,0.8575899843505478,0.9925301335707666,0.809076682316119,639,639,320,319
bowphs/PhilTa,hidden,sif,12,sif_only,10,0.001,0.8894472361809045,0.9246570027071846,0.04852024769541938,0.8329235911369324,0.6169890761375427,0.21593451499938965,0.6588419405320813,0.9014084507042254,0.45,0.9247648902821317,0.6870109546165885,0.9237576109764171,0.6244131455399061,639,639,320,319
bowphs/PhilTa,hidden,sif,12,sif_abtt_fixed,10,0.001,0.37185929648241206,0.9656172017788566,0.05320025766091144,0.5220909714698792,0.0006576396990567446,0.5214333317708224,0.8153364632237872,0.9374021909233177,0.90625,0.786833855799373,0.8466353677621283,0.9908373605873271,0.8528951486697965,639,639,320,319
bowphs/PhilTa,hidden,sif,12,sif_abtt_optimal,2,0.001,0.4723618090452261,0.966819942686635,0.05333767983077358,0.5628575682640076,0.0008788644336163998,0.5619787038303912,0.8356807511737089,0.9499217527386542,0.8875,0.8432601880877743,0.865414710485133,0.9931005718336474,0.8215962441314554,639,639,320,319
bowphs/PhilTa,ff1,mean,1,baseline,10,0.001,0.9949748743718593,0.7746956657127123,0.03138604016019644,0.9592865109443665,0.9152016043663025,0.044084906578063965,0.5054773082942097,0.7120500782472613,0.2125,0.9278996865203761,0.5696400625978091,0.7290839457118048,0.3474178403755869,639,639,320,319
bowphs/PhilTa,ff1,mean,1,abtt_fixed,10,0.001,0.40703517587939697,0.9524510513784599,0.051695926225072,0.4552933871746063,0.0014195310650393367,0.453873856109567,0.7730829420970265,0.9154929577464789,0.771875,0.8432601880877743,0.8075117370892019,0.9767294185213903,0.7527386541471048,639,639,320,319
bowphs/PhilTa,ff1,mean,1,abtt_optimal,10,0.001,0.40703517587939697,0.9524510513784599,0.051695926225072,0.4552933871746063,0.0014195310650393367,0.453873856109567,0.7730829420970265,0.9154929577464789,0.771875,0.8432601880877743,0.8075117370892019,0.9767294185213903,0.7527386541471048,639,639,320,319
bowphs/PhilTa,ff1,mean,1,whitening,10,0.001,0.0,0.5676957658378842,0.007734749024427999,0.06486885994672775,-0.001152144162915647,0.0660210041096434,0.10641627543035993,0.12206572769953052,1.0,0.0,0.5007824726134585,0.5186251943953712,0.07355242566510173,639,639,320,319
bowphs/PhilTa,ff1,mean,2,baseline,10,0.001,0.9949748743718593,0.7227373049533555,0.025449407730539587,0.9730969071388245,0.9540050625801086,0.01909184455871582,0.3568075117370892,0.46322378716744916,0.725,0.40752351097178685,0.5665101721439749,0.6869976054418523,0.3646322378716745,639,639,320,319
bowphs/PhilTa,ff1,mean,2,abtt_fixed,10,0.001,0.36180904522613067,0.9609574877722742,0.05266785038551616,0.4523214101791382,0.0013755179243162274,0.45094589225482196,0.7417840375586855,0.9076682316118936,0.8375,0.7210031347962382,0.7793427230046949,0.9783020813633985,0.7527386541471048,639,639,320,319
bowphs/PhilTa,ff1,mean,2,abtt_optimal,7,0.001,0.40703517587939697,0.9643602835520093,0.05305664532598958,0.4576697051525116,0.0014492860063910484,0.45622041914612055,0.758998435054773,0.9139280125195618,0.76875,0.8056426332288401,0.7871674491392802,0.982068364677715,0.7339593114241002,639,639,320,319
bowphs/PhilTa,ff1,mean,2,whitening,10,0.001,0.0,0.5797096029331233,0.009107420052584194,0.1974228471517563,0.007220655679702759,0.19020219147205353,0.11737089201877934,0.12363067292644757,1.0,0.0,0.5007824726134585,0.4936189710033798,0.014084507042253521,639,639,320,319
bowphs/PhilTa,ff1,mean,3,baseline,10,0.001,0.9798994974874372,0.523867343394254,0.0027270229996042656,0.9373890161514282,0.9120244979858398,0.02536451816558838,0.04225352112676056,0.050078247261345854,0.96875,0.0438871473354232,0.5070422535211268,0.5217155566655183,0.0297339593114241,639,639,320,319
bowphs/PhilTa,ff1,mean,3,abtt_fixed,10,0.001,0.3919597989949749,0.956095067855267,0.05211228243946047,0.42335009574890137,0.0011326352832838893,0.4222174604656175,0.7402190923317684,0.9029733959311425,0.73125,0.8338557993730408,0.7824726134585289,0.9791964284419065,0.7183098591549296,639,639,320,319
bowphs/PhilTa,ff1,mean,3,abtt_optimal,10,0.001,0.3919597989949749,0.956095067855267,0.05211228243946047,0.42335009574890137,0.0011326352832838893,0.4222174604656175,0.7402190923317684,0.9029733959311425,0.73125,0.8338557993730408,0.7824726134585289,0.9791964284419065,0.7183098591549296,639,639,320,319
bowphs/PhilTa,ff1,mean,3,whitening,10,0.001,0.0,0.5248658962028048,0.0028411151488065395,0.011998459696769714,-0.0011368870036676526,0.013135346700437367,0.09546165884194054,0.10485133020344288,1.0,0.0,0.5007824726134585,0.5134023748569759,0.006259780907668232,639,639,320,319
bowphs/PhilTa,ff1,mean,4,baseline,10,0.001,0.04020100502512563,0.4362375761054175,-0.007285335180757601,0.9546516537666321,0.9547528028488159,-0.00010114908218383789,0.017214397496087636,0.023474178403755867,1.0,0.0,0.5007824726134585,0.47693922702006036,0.028169014084507043,639,639,320,319
bowphs/PhilTa,ff1,mean,4,abtt_fixed,10,0.001,0.4020100502512563,0.9682228012049885,0.053497966938622084,0.46389055252075195,0.001209201174788177,0.4626813513459638,0.7824726134585289,0.9264475743348983,0.775,0.8463949843260188,0.810641627543036,0.9847312695473284,0.7777777777777778,639,639,320,319
bowphs/PhilTa,ff1,mean,4,abtt_optimal,5,0.001,0.44221105527638194,0.9658806331857471,0.05323035667501347,0.4849894642829895,0.0013077110052108765,0.4836817532777786,0.7902973395931142,0.9248826291079812,0.7875,0.8526645768025078,0.8200312989045383,0.9857428887945993,0.7480438184663537,639,639,320,319
bowphs/PhilTa,ff1,mean,4,whitening,10,0.001,0.005025125628140704,0.5353146304113552,0.004034961403299576,0.039448026567697525,0.0018004094017669559,0.03764761716593057,0.10485133020344288,0.11580594679186229,1.0,0.0,0.5007824726134585,0.5282917149918341,0.2112676056338028,639,639,320,319
bowphs/PhilTa,ff1,mean,5,baseline,10,0.001,0.949748743718593,0.46373963358257553,-0.004143018833834054,0.9498523473739624,0.9413414001464844,0.008510947227478027,0.01564945226917058,0.023474178403755867,0.99375,0.003134796238244514,0.49921752738654146,0.49516692678921626,0.03912363067292645,639,639,320,319
bowphs/PhilTa,ff1,mean,5,abtt_fixed,10,0.001,0.35678391959798994,0.9639098087671158,0.05300517520303398,0.4705963730812073,0.0010827674996107817,0.4695136055815965,0.7856025039123631,0.9280125195618153,0.878125,0.7523510971786834,0.8153364632237872,0.9838974466972894,0.8215962441314554,639,639,320,319
bowphs/PhilTa,ff1,mean,5,abtt_optimal,7,0.001,0.4221105527638191,0.9617178285058002,0.05275472501725054,0.4845140874385834,0.0011356292525306344,0.48337845818605274,0.8028169014084507,0.9389671361502347,0.821875,0.8495297805642633,0.8356807511737089,0.9858550088628794,0.7965571205007824,639,639,320,319
bowphs/PhilTa,ff1,mean,5,whitening,10,0.001,0.0,0.5746918407807127,0.008534103142896229,0.0902191549539566,0.0013241569977253675,0.08889499795623124,0.10641627543035993,0.1111111111111111,1.0,0.0,0.5007824726134585,0.5457792968178394,0.03755868544600939,639,639,320,319
bowphs/PhilTa,ff1,mean,6,baseline,10,0.001,0.8994974874371859,0.47390991539622074,-0.0029809878544548645,0.9212669134140015,0.9120560884475708,0.009210824966430664,0.025039123630672927,0.03912363067292645,0.996875,0.0,0.49921752738654146,0.5066558000136729,0.048513302034428794,639,639,320,319
bowphs/PhilTa,ff1,mean,6,abtt_fixed,10,0.001,0.3919597989949749,0.9669226340362138,0.0533494130876978,0.4804644286632538,0.0009701025555841625,0.4794943261076696,0.8356807511737089,0.94679186228482,0.84375,0.8808777429467085,0.8622848200312989,0.9860790129814281,0.812206572769953,639,639,320,319
bowphs/PhilTa,ff1,mean,6,abtt_optimal,7,0.001,0.4170854271356784,0.9693151079858607,0.05362277118117373,0.48423609137535095,0.00127433892339468,0.48296175245195627,0.8153364632237872,0.9405320813771518,0.809375,0.8808777429467085,0.8450704225352113,0.9874540366436728,0.7996870109546166,639,639,320,319
bowphs/PhilTa,ff1,mean,6,whitening,10,0.001,0.0,0.515522775291019,0.0017735935160212912,0.010495366528630257,-1.114480801334139e-05,0.010506511336643598,0.09859154929577464,0.107981220657277,1.0,0.0,0.5007824726134585,0.5115474575000065,0.13771517996870108,639,639,320,319
bowphs/PhilTa,ff1,mean,7,baseline,10,0.001,0.9899497487437187,0.6942394820674843,0.022193317717768227,0.9179041385650635,0.8622081875801086,0.055695950984954834,0.49139280125195617,0.6807511737089202,0.05625,0.9341692789968652,0.4945226917057903,0.6810552648491652,0.2863849765258216,639,639,320,319
